group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1629634,Brandon Clarke,Brandon,1610612763,MEM,25.0,17,12,5,0.706,2.2,0.0,0.7,0.0,0.9,0.4,0.9,0.3,2.2,0.2,0.0,0.4,0.3,3.2,202,113,211,65,308,241,9,158,66,141,321,244,243,46,1,373,162,103
Players,1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,24.0,20,12,8,0.6,2.6,0.2,0.0,0.4,0.4,0.9,0.9,0.2,1.9,0.2,0.1,0.2,0.1,2.1,171,113,282,125,245,166,245,13,176,308,287,197,313,59,338,165,308,213
Players,1630217,Desmond Bane,Desmond,1610612763,MEM,24.0,29,19,10,0.655,4.1,0.3,0.3,0.2,0.5,1.1,1.4,0.7,3.9,0.0,0.1,0.4,0.3,3.2,70,32,322,83,37,101,94,56,156,391,449,438,29,199,444,396,174,105
Players,1628415,Dillon Brooks,Dillon,1610612763,MEM,26.0,7,4,3,0.571,2.9,0.4,0.0,0.0,0.9,0.6,0.9,0.6,2.9,0.0,0.0,0.9,0.4,2.7,305,275,139,155,205,42,245,158,76,185,290,390,132,199,1,476,104,138
Players,1629630,Ja Morant,Ja,1610612763,MEM,22.0,26,17,9,0.654,4.1,0.8,0.3,0.7,2.2,1.2,1.2,0.8,4.1,0.0,0.3,0.4,1.4,6.4,101,43,298,84,30,7,69,6,1,402,420,451,18,174,487,379,3,8
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,22.0,29,20,9,0.69,3.3,0.3,0.1,0.0,0.3,0.7,1.0,0.7,2.8,0.3,0.2,0.4,0.3,3.1,70,26,298,70,122,101,177,158,233,230,330,414,137,11,473,347,174,106
Players,1629633,Jarrett Culver,Jarrett,1610612763,MEM,23.0,1,1,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.2,438,375,1,1,453,241,245,158,317,1,1,1,261,199,1,1,344,341
Players,1629723,John Konchar,John,1610612763,MEM,26.0,8,5,3,0.625,1.7,0.4,0.0,0.0,0.0,0.3,1.0,0.0,2.0,0.0,0.0,0.1,0.0,0.5,293,247,139,98,367,56,245,158,317,103,334,1,261,199,1,125,344,409
Players,1629681,Killian Tillie,Killian,1610612763,MEM,24.0,2,2,0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,408,339,1,1,442,241,245,158,317,1,1,1,437,199,1,1,344,291
Players,203937,Kyle Anderson,Kyle,1610612763,MEM,28.0,19,13,6,0.684,2.4,0.0,0.3,0.0,0.2,0.7,0.4,0.3,1.8,0.2,0.1,0.3,0.1,2.4,184,97,239,71,284,241,66,158,264,242,141,250,326,57,343,280,307,171
Players,1630583,Santi Aldama,Santi,1610612763,MEM,21.0,1,1,0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,375,1,1,394,241,245,158,317,1,1,1,437,199,1,1,344,438
Players,203500,Steven Adams,Steven,1610612763,MEM,28.0,19,12,7,0.632,3.1,0.1,0.5,0.0,0.3,1.1,1.3,0.4,2.9,0.1,0.0,0.2,0.2,2.2,184,113,255,93,176,193,24,158,219,371,429,314,111,80,1,145,257,196
Players,1626145,Tyus Jones,Tyus,1610612763,MEM,26.0,15,11,4,0.733,2.6,0.0,0.2,0.0,0.4,0.4,0.9,0.3,2.0,0.0,0.0,0.0,0.3,2.0,214,136,177,58,259,241,136,158,176,131,296,230,261,199,1,1,178,227
Players,1630214,Xavier Tillman,Xavier,1610612763,MEM,23.0,3,1,2,0.333,1.3,0.0,0.0,0.0,0.0,1.3,0.0,0.7,2.7,0.0,0.0,0.0,0.0,0.0,383,375,100,378,408,241,245,158,317,434,1,417,164,199,1,1,344,438
Players,1630533,Ziaire Williams,Ziaire,1610612763,MEM,20.0,14,9,5,0.643,2.1,0.0,0.0,0.1,0.0,0.4,0.6,0.8,2.6,0.0,0.1,0.2,0.1,0.9,224,173,211,87,320,241,245,83,317,145,198,447,189,199,369,187,330,372
