group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1630217,Desmond Bane,Desmond,1610612763,MEM,24.0,8,4,4,0.5,3.8,0.4,1.1,0.333,0.4,0.9,0.429,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.4,0.4,0.0,1.1,1.6,1.4,0,0,1.8,8,10,5,51,23,51,36,58,15,22,25,42,45,42,38,65,75,55,40,28,28,7,42,57,48,30,77,37,2,67,MEM
Players,203937,Kyle Anderson,Kyle,1610612763,MEM,28.0,5,3,2,0.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.5,0.2,0.2,0.4,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.6,2.2,0,0,1.6,23,16,39,35,103,75,93,75,42,69,42,39,36,31,26,74,58,39,40,12,14,22,69,50,82,41,59,37,2,71,MEM
Players,1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,24.0,2,1,1,0.5,3.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,2.7,0,0,2.0,80,63,76,51,55,75,67,75,42,34,42,42,45,42,8,29,12,55,40,28,4,22,78,57,83,9,45,37,2,59,MEM
Players,1628415,Dillon Brooks,Dillon,1610612763,MEM,26.0,7,3,4,0.429,3.3,0.4,1.1,0.375,0.1,0.4,0.333,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.1,0.0,0.0,0.1,0.6,0.0,1.0,0.1,1.8,0,0,1.9,12,16,5,71,40,41,35,57,36,43,27,42,45,42,38,46,56,33,31,28,28,20,19,57,51,49,70,37,2,65,MEM
Players,1630533,Ziaire Williams,Ziaire,1610612763,MEM,20.0,3,1,2,0.333,1.8,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.4,0,0,0.3,57,63,39,86,97,75,75,75,42,48,42,42,45,42,16,84,64,55,40,28,28,22,78,57,83,73,99,37,2,100,MEM
Players,1629634,Brandon Clarke,Brandon,1610612763,MEM,25.0,7,4,3,0.571,3.9,0.7,1.4,0.5,0.0,0.0,0.0,0.7,0.9,0.833,1.3,0.6,1.9,0.6,0.1,0.0,0.1,0.4,0.3,0.6,2.1,1.9,5.5,3,0,4.9,12,10,15,46,21,21,30,29,42,69,42,17,18,22,1,27,6,16,31,28,19,4,56,23,20,29,8,6,2,13,MEM
Players,1629630,Ja Morant,Ja,1610612763,MEM,22.0,7,4,3,0.571,4.0,2.0,3.9,0.519,0.3,0.6,0.5,1.7,2.3,0.75,0.4,1.0,1.4,0.7,0.1,0.1,0.0,0.4,0.4,1.3,6.0,2.7,9.1,5,1,8.7,12,10,15,46,20,2,2,28,22,31,16,2,2,25,14,5,9,10,31,18,28,4,35,5,2,12,2,1,1,3,MEM
Players,203500,Steven Adams,Steven,1610612763,MEM,28.0,1,0,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1,0,0.0,106,105,76,105,118,75,93,75,42,69,42,42,45,42,38,84,88,55,40,28,28,22,5,57,83,87,104,19,2,104,MEM
Players,1626145,Tyus Jones,Tyus,1610612763,MEM,26.0,5,3,2,0.6,3.2,0.4,1.6,0.25,0.2,1.2,0.167,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.2,0.2,0.0,0.0,0.4,0.0,1.0,1.4,2.4,0,0,2.4,23,16,39,35,44,45,20,69,27,4,40,42,45,42,38,24,34,39,24,12,28,22,39,57,51,33,51,37,2,49,MEM
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,22.0,7,3,4,0.429,2.9,0.3,1.0,0.286,0.0,0.4,0.0,0.1,0.3,0.5,0.1,0.4,0.6,0.0,0.0,0.1,0.3,0.0,0.6,0.1,0.7,0.0,2.7,2,0,2.1,12,16,5,71,63,61,40,67,42,43,42,41,42,31,32,46,37,55,40,18,10,22,19,53,63,52,47,10,2,57,MEM
