season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2024-25,1610612765,DET,Detroit Pistons,22401192,2025-04-13,DET @ MIL,L,53.0,26.0,23.0,3.0,50.0,28.0,9.0,15.0,50.0,0,0,0,0,9,236,156,2426,1029,2268,401,1139,1257,1,2024,2025,False,MIL,DET,APR
2024-25,1610612765,DET,Detroit Pistons,22401171,2025-04-11,DET vs. MIL,L,48.0,3.0,20.0,11.0,48.0,15.0,16.0,21.0,46.0,0,0,0,0,121,2448,326,1760,1205,871,1523,1933,886,1,2024,2025,True,DET,MIL,APR
2024-25,1610612765,DET,Detroit Pistons,22401167,2025-04-10,DET vs. NYK,W,48.0,20.0,16.0,9.0,66.0,13.0,15.0,13.0,48.0,0,0,0,0,121,723,786,1994,108,569,1365,846,1072,1,2024,2025,True,DET,NYK,APR
2024-25,1610612765,DET,Detroit Pistons,22401144,2025-04-07,DET vs. SAC,L,48.0,18.0,13.0,14.0,52.0,7.0,25.0,2.0,58.0,0,0,0,0,121,1020,1250,1323,856,91,2349,7,1909,1,2024,2025,True,DET,SAC,APR
2024-25,1610612765,DET,Detroit Pistons,22401129,2025-04-05,DET vs. MEM,L,48.0,11.0,12.0,25.0,44.0,4.0,23.0,2.0,48.0,0,0,0,0,121,2021,1435,190,1576,14,2261,7,1072,1,2024,2025,True,DET,MEM,APR
2024-25,1610612765,DET,Detroit Pistons,22401121,2025-04-04,DET @ TOR,W,48.0,17.0,24.0,15.0,54.0,19.0,23.0,16.0,44.0,0,0,0,0,121,1152,113,1155,690,1442,2261,1307,713,1,2024,2025,False,TOR,DET,APR
2024-25,1610612765,DET,Detroit Pistons,22401108,2025-04-02,DET @ OKC,L,48.0,11.0,22.0,16.0,46.0,20.0,18.0,12.0,58.0,0,0,0,0,121,2021,201,1001,1390,1593,1817,702,1909,1,2024,2025,False,OKC,DET,APR
2024-25,1610612765,DET,Detroit Pistons,22401084,2025-03-30,DET @ MIN,L,48.0,18.0,13.0,10.0,44.0,10.0,23.0,22.0,54.0,0,0,0,0,121,1020,1250,1863,1576,265,2261,2023,1606,1,2024,2025,False,MIN,DET,MAR
2024-25,1610612765,DET,Detroit Pistons,22401067,2025-03-28,DET vs. CLE,W,48.0,17.0,24.0,25.0,56.0,14.0,18.0,6.0,44.0,0,0,0,0,121,1152,113,190,553,704,1817,114,713,1,2024,2025,True,DET,CLE,MAR
2024-25,1610612765,DET,Detroit Pistons,22401046,2025-03-25,DET vs. SAS,W,48.0,19.0,6.0,14.0,56.0,5.0,17.0,8.0,36.0,0,0,0,0,121,869,2264,1323,553,43,1676,247,200,1,2024,2025,True,DET,SAS,MAR
2024-25,1610612765,DET,Detroit Pistons,22401029,2025-03-23,DET vs. NOP,W,48.0,24.0,17.0,16.0,66.0,13.0,18.0,7.0,54.0,0,0,0,0,121,362,645,1001,108,569,1817,175,1606,1,2024,2025,True,DET,NOP,MAR
2024-25,1610612765,DET,Detroit Pistons,22401019,2025-03-21,DET @ DAL,L,48.0,17.0,19.0,6.0,66.0,15.0,17.0,6.0,54.0,0,0,0,0,121,1152,412,2287,108,871,1676,114,1606,1,2024,2025,False,DAL,DET,MAR
2024-25,1610612765,DET,Detroit Pistons,22401000,2025-03-19,DET @ MIA,W,48.0,19.0,15.0,15.0,70.0,15.0,21.0,11.0,62.0,0,0,0,0,121,869,939,1155,54,871,2136,599,2157,1,2024,2025,False,MIA,DET,MAR
2024-25,1610612765,DET,Detroit Pistons,22400987,2025-03-17,DET @ NOP,W,48.0,20.0,17.0,23.0,56.0,4.0,18.0,4.0,44.0,0,0,0,0,121,723,645,282,553,14,1817,36,713,1,2024,2025,False,NOP,DET,MAR
2024-25,1610612765,DET,Detroit Pistons,22400969,2025-03-15,DET vs. OKC,L,48.0,19.0,6.0,20.0,50.0,21.0,11.0,15.0,46.0,0,0,0,0,121,869,2264,529,1029,1739,675,1139,886,1,2024,2025,True,DET,OKC,MAR
2024-25,1610612765,DET,Detroit Pistons,22400954,2025-03-13,DET vs. WAS,L,48.0,25.0,10.0,29.0,56.0,16.0,8.0,21.0,36.0,0,0,0,0,121,291,1787,65,553,1037,275,1933,200,1,2024,2025,True,DET,WAS,MAR
2024-25,1610612765,DET,Detroit Pistons,22400941,2025-03-11,DET vs. WAS,W,48.0,18.0,20.0,7.0,58.0,12.0,14.0,24.0,44.0,0,0,0,0,121,1020,326,2215,411,441,1212,2180,713,1,2024,2025,True,DET,WAS,MAR
2024-25,1610612765,DET,Detroit Pistons,22400926,2025-03-09,DET @ POR,W,48.0,19.0,19.0,21.0,52.0,20.0,16.0,10.0,30.0,0,0,0,0,121,869,412,439,856,1593,1523,468,47,1,2024,2025,False,POR,DET,MAR
2024-25,1610612765,DET,Detroit Pistons,22400919,2025-03-08,DET @ GSW,L,48.0,27.0,12.0,23.0,56.0,20.0,20.0,7.0,36.0,0,0,0,0,121,194,1435,282,553,1593,2050,175,200,1,2024,2025,False,GSW,DET,MAR
2024-25,1610612765,DET,Detroit Pistons,22400898,2025-03-05,DET @ LAC,L,48.0,13.0,12.0,16.0,62.0,15.0,12.0,4.0,60.0,0,0,0,0,121,1758,1435,1001,216,871,852,36,2051,1,2024,2025,False,LAC,DET,MAR
2024-25,1610612765,DET,Detroit Pistons,22400881,2025-03-03,DET @ UTA,W,48.0,36.0,10.0,38.0,68.0,10.0,12.0,11.0,48.0,0,0,0,0,121,17,1787,4,71,265,852,599,1072,1,2024,2025,False,UTA,DET,MAR
2024-25,1610612765,DET,Detroit Pistons,22400861,2025-03-01,DET vs. BKN,W,48.0,14.0,8.0,36.0,52.0,24.0,18.0,19.0,44.0,0,0,0,0,121,1591,2061,8,856,2023,1817,1733,713,1,2024,2025,True,DET,BKN,MAR
2024-25,1610612765,DET,Detroit Pistons,22400850,2025-02-28,DET vs. DEN,L,48.0,25.0,14.0,22.0,58.0,16.0,15.0,21.0,54.0,0,0,0,0,121,291,1097,354,411,1037,1365,1933,1606,1,2024,2025,True,DET,DEN,FEB
2024-25,1610612765,DET,Detroit Pistons,22400836,2025-02-26,DET vs. BOS,W,48.0,24.0,15.0,29.0,62.0,13.0,9.0,8.0,20.0,0,0,0,0,121,362,939,65,216,569,401,247,2,1,2024,2025,True,DET,BOS,FEB
2024-25,1610612765,DET,Detroit Pistons,22400821,2025-02-24,DET vs. LAC,W,48.0,22.0,10.0,29.0,48.0,17.0,20.0,15.0,48.0,0,0,0,0,121,524,1787,65,1205,1181,2050,1139,1072,1,2024,2025,True,DET,LAC,FEB
2024-25,1610612765,DET,Detroit Pistons,22400814,2025-02-23,DET @ ATL,W,48.0,12.0,9.0,24.0,64.0,38.0,14.0,21.0,50.0,0,0,0,0,121,1893,1934,231,155,2452,1212,1933,1257,1,2024,2025,False,ATL,DET,FEB
