TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612760,Oklahoma City Thunder,OKC,17,17,0.337,11.35,31.18,0.364,0.518,0.032,1.76,3.0,0.588,0.305,9.59,28.18,0.34
1610612744,Golden State Warriors,GSW,12,12,0.36,10.0,30.75,0.325,0.477,0.019,0.67,1.67,0.4,0.34,9.33,29.08,0.321
1610612748,Miami Heat,MIA,4,4,0.374,11.0,30.5,0.361,0.533,0.025,0.5,2.0,0.25,0.35,10.5,28.5,0.368
1610612749,Milwaukee Bucks,MIL,5,5,0.335,11.6,29.4,0.395,0.588,0.016,0.2,1.4,0.143,0.319,11.4,28.0,0.407
1610612743,Denver Nuggets,DEN,14,14,0.317,9.29,27.43,0.339,0.487,0.03,1.14,2.57,0.444,0.287,8.14,24.86,0.328
1610612747,Los Angeles Lakers,LAL,5,5,0.338,10.4,26.6,0.391,0.571,0.023,0.8,1.8,0.444,0.315,9.6,24.8,0.387
1610612739,Cleveland Cavaliers,CLE,9,9,0.291,9.33,25.56,0.365,0.533,0.016,0.78,1.44,0.538,0.275,8.56,24.11,0.355
1610612754,Indiana Pacers,IND,17,17,0.297,11.59,25.35,0.457,0.648,0.039,1.88,3.35,0.561,0.258,9.71,22.0,0.441
1610612763,Memphis Grizzlies,MEM,4,4,0.285,8.75,24.75,0.354,0.515,0.012,0.75,1.0,0.75,0.274,8.0,23.75,0.337
1610612750,Minnesota Timberwolves,MIN,15,15,0.285,9.67,24.4,0.396,0.592,0.005,0.13,0.47,0.286,0.28,9.53,23.93,0.398
1610612738,Boston Celtics,BOS,11,11,0.286,9.09,23.73,0.383,0.563,0.013,0.55,1.09,0.5,0.273,8.55,22.64,0.378
1610612765,Detroit Pistons,DET,6,6,0.274,8.33,22.67,0.368,0.537,0.012,0.67,1.0,0.667,0.262,7.67,21.67,0.354
1610612746,LA Clippers,LAC,7,7,0.262,8.71,22.14,0.394,0.568,0.027,1.0,2.29,0.438,0.235,7.71,19.86,0.388
1610612753,Orlando Magic,ORL,5,5,0.261,6.6,22.0,0.3,0.436,0.017,0.6,1.4,0.429,0.244,6.0,20.6,0.291
1610612745,Houston Rockets,HOU,7,7,0.262,8.14,21.57,0.377,0.54,0.038,1.14,3.14,0.364,0.224,7.0,18.43,0.38
1610612752,New York Knicks,NYK,18,18,0.248,7.72,21.44,0.36,0.527,0.017,0.56,1.44,0.385,0.231,7.17,20.0,0.358
