group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
,203148,Brian Roberts,,1610612766,CHA,31.0,2,1,1,0.5,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,0,0.0,378,361,369,185,425,355,386,355,222,295,222,300,307,300,277,353,370,291,286,234,200,200,370,327,368,19,396,177,16,398
,1626174,Christian Wood,,1610612766,CHA,21.0,1,0,1,0.0,48.4,5.6,11.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,11.1,5.6,16.7,5.6,0.0,0.0,0.0,0.0,0.0,0.0,11.1,-5.6,39.4,0,0,33.3,406,407,369,407,152,183,236,91,222,295,222,300,307,300,10,202,42,69,286,234,200,200,370,327,273,245,161,177,16,205
,203469,Cody Zeller,,1610612766,CHA,24.0,35,20,15,0.571,46.5,4.3,8.5,0.5,0.0,0.0,0.0,4.7,8.1,0.588,4.3,5.7,10.0,4.3,0.9,0.0,1.9,0.5,5.7,5.7,13.3,10.4,36.4,4,0,31.3,61,42,96,132,238,239,294,91,222,295,222,145,119,241,82,200,131,107,247,234,67,183,182,126,243,148,185,71,16,225
,1626163,Frank Kaminsky,,1610612766,CHA,24.0,30,11,19,0.367,44.4,8.5,16.9,0.5,5.6,9.6,0.588,2.8,3.4,0.833,1.7,9.0,10.7,3.4,1.1,1.1,1.1,1.1,3.4,2.8,25.4,-13.0,49.0,3,0,49.7,108,162,46,326,317,95,125,91,14,61,28,224,238,121,184,80,116,139,236,163,117,121,306,240,95,293,94,88,16,79
,203087,Jeremy Lamb,,1610612766,CHA,25.0,11,4,7,0.364,40.3,9.7,17.7,0.545,1.6,3.2,0.5,9.7,11.3,0.857,0.0,4.8,4.8,1.6,1.6,0.0,0.0,1.6,4.8,6.5,30.6,8.1,37.3,1,0,38.7,267,280,234,327,388,72,112,80,140,223,31,54,70,110,277,226,279,216,201,234,200,83,235,91,57,156,179,131,16,141
,202689,Kemba Walker,,1610612766,CHA,27.0,50,22,28,0.44,47.2,14.3,30.1,0.475,4.8,14.3,0.339,9.2,11.5,0.8,2.3,6.4,8.7,6.1,3.3,0.8,0.5,3.1,4.8,10.7,42.6,-6.9,62.7,7,0,64.8,3,22,4,274,201,21,25,134,26,18,108,60,69,142,152,162,175,55,91,200,172,31,234,28,20,252,40,41,16,31
,201158,Marco Belinelli,,1610612766,CHA,31.0,35,14,21,0.4,44.5,5.4,12.8,0.421,4.0,8.1,0.5,5.4,6.7,0.8,0.0,2.0,2.0,4.0,0.7,0.0,0.0,0.0,3.4,4.0,20.1,7.4,27.9,1,0,30.2,61,117,27,300,314,190,205,174,44,86,31,125,154,142,277,336,362,111,271,234,200,200,308,185,143,163,278,131,16,238
,101107,Marvin Williams,,1610612766,CHA,31.0,45,18,27,0.4,47.8,4.8,11.5,0.417,2.5,7.6,0.333,2.9,3.2,0.9,3.2,7.0,10.2,2.5,1.0,1.0,1.9,0.3,3.8,2.9,15.0,-16.2,38.7,8,0,36.0,9,62,6,300,177,215,228,181,88,93,109,222,245,92,114,137,126,176,245,180,65,197,282,237,214,312,164,36,16,170
,203077,Michael Kidd-Gilchrist,,1610612766,CHA,23.0,43,18,25,0.419,50.4,4.1,10.4,0.391,0.0,0.0,0.0,4.1,4.5,0.9,1.4,6.8,8.1,0.9,0.5,0.0,4.5,1.4,8.1,4.5,12.2,-19.8,36.3,6,0,30.2,17,62,10,296,76,249,252,216,222,295,222,167,206,92,202,146,192,262,284,234,21,110,87,162,256,330,188,48,16,240
,203101,Miles Plumlee,,1610612766,CHA,28.0,2,0,2,0.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,14.3,0.0,14.3,0.0,0.0,0.0,14.3,0.0,0.0,-85.7,2.9,0,0,14.3,378,407,340,407,79,355,386,355,222,295,222,300,307,300,5,353,58,291,4,234,200,200,17,327,368,415,393,177,16,369
,201587,Nicolas Batum,,1610612766,CHA,28.0,47,21,26,0.447,47.8,7.3,19.0,0.386,3.0,10.0,0.297,4.3,5.1,0.842,1.1,6.0,7.0,6.8,3.3,1.4,1.4,1.4,4.1,3.0,22.0,-10.3,45.4,12,0,44.2,7,30,8,268,178,128,96,225,71,52,145,160,188,120,222,182,211,42,98,142,106,109,272,232,128,277,114,21,16,108
