TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,9,6,3,0.667,45.0,37.1,82.9,0.448,8.6,31.4,0.273,30.0,44.3,0.677,10.0,25.7,35.7,20.0,4.3,5.7,1.4,2.9,27.1,24.3,112.9,-14.3,2,2,10,6,13,11,10,10,8,8,10,9,11,7,9,4,5,12,13,11,6,9,8,9,9,8
1610612738,Boston Celtics,1,1,0,1.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,14,9,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1,1,12,1,15,1,1
1610612751,Brooklyn Nets,4,1,3,0.25,53.0,43.6,94.9,0.459,5.1,25.6,0.2,23.1,33.3,0.692,10.3,46.2,56.4,17.9,7.7,5.1,5.1,2.6,15.4,30.8,115.4,30.8,7,9,10,14,2,15,16,12,5,5,5,6,8,8,10,15,13,10,9,9,12,10,4,7,10,12
1610612742,Dallas Mavericks,4,3,1,0.75,48.0,20.0,56.0,0.357,8.0,32.0,0.25,4.0,12.0,0.333,4.0,36.0,40.0,8.0,20.0,8.0,4.0,0.0,36.0,16.0,52.0,-68.0,7,5,3,4,7,3,2,5,7,9,7,3,3,3,4,8,7,7,2,14,9,12,14,13,3,3
1610612743,Denver Nuggets,4,3,1,0.75,47.7,31.3,84.4,0.37,18.8,50.0,0.375,12.5,12.5,1.0,6.3,25.0,31.3,6.3,9.4,6.3,0.0,3.1,46.9,12.5,93.8,-50.0,7,5,3,4,8,7,11,6,15,16,12,4,4,15,6,3,3,6,7,12,1,8,16,14,6,5
1610612746,LA Clippers,11,3,8,0.273,52.0,38.9,87.0,0.447,13.0,35.2,0.368,37.0,38.9,0.952,9.3,38.9,48.1,27.8,14.8,5.6,5.6,5.6,31.5,31.5,127.8,48.1,1,5,16,13,4,12,12,9,12,13,11,11,9,14,8,12,8,15,4,10,13,5,10,6,14,14
1610612747,Los Angeles Lakers,1,1,0,1.0,47.0,16.7,66.7,0.25,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,33.3,0.0,33.3,-133.3,14,9,1,1,11,2,4,2,1,2,1,1,1,1,1,1,1,1,14,1,1,1,12,15,2,2
1610612763,Memphis Grizzlies,3,1,2,0.333,47.6,41.7,66.7,0.625,16.7,33.3,0.5,66.7,75.0,0.889,8.3,41.7,50.0,25.0,0.0,8.3,16.7,0.0,16.7,41.7,166.7,66.7,10,9,8,11,9,14,4,16,13,11,15,16,14,11,7,14,10,14,14,15,16,12,5,4,15,15
1610612748,Miami Heat,1,0,1,0.0,53.0,26.3,78.9,0.333,5.3,26.3,0.2,42.1,84.2,0.5,21.1,47.4,68.4,0.0,10.5,10.5,0.0,5.3,21.1,42.1,100.0,10.5,14,15,3,15,3,6,8,4,6,6,5,13,15,4,14,16,15,1,6,16,1,6,7,3,8,10
1610612749,Milwaukee Bucks,9,7,2,0.778,49.5,25.8,82.0,0.315,9.0,33.7,0.267,23.6,25.8,0.913,11.2,37.1,48.3,12.4,11.2,3.4,4.5,4.5,33.7,16.9,84.3,-34.8,2,1,8,3,6,5,9,3,10,12,8,7,5,13,11,10,9,8,5,7,10,7,13,12,4,6
