TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612738,Boston Celtics,19,11,8,0.579,51.3,106.2,34.7,0.747,7.2,4.3,13.2,11.3,11.7,47.2,3,3,15,3,4,5,10,6,12,10,1,6,5,11
1610612739,Cleveland Cavaliers,22,12,10,0.545,51.9,111.1,33.8,0.744,6.4,4.7,15.4,13.2,13.9,49.6,1,2,16,5,3,11,11,8,14,9,6,12,11,14
1610612744,Golden State Warriors,21,16,5,0.762,49.2,102.0,36.6,0.732,8.0,5.9,14.8,13.2,12.5,46.9,2,1,10,1,9,1,2,11,7,4,5,11,7,9
1610612745,Houston Rockets,17,11,6,0.647,49.6,107.0,35.4,0.755,8.4,5.7,14.2,10.3,12.8,47.4,4,3,12,2,8,7,6,4,4,5,2,3,9,12
1610612754,Indiana Pacers,7,3,4,0.429,52.7,103.4,35.0,0.735,8.9,3.0,15.7,9.6,9.9,37.0,9,9,1,8,1,2,9,10,2,16,8,1,3,1
1610612748,Miami Heat,5,1,4,0.2,47.2,112.2,30.9,0.655,8.7,6.3,20.3,15.9,10.0,44.9,13,13,1,13,15,13,15,16,3,3,16,16,4,6
1610612749,Milwaukee Bucks,7,3,4,0.429,52.0,108.8,35.2,0.698,7.0,7.2,16.8,15.7,9.8,47.0,9,9,1,8,2,9,8,15,13,1,11,15,2,10
1610612750,Minnesota Timberwolves,5,1,4,0.2,50.5,116.0,38.5,0.745,5.3,3.4,14.3,15.4,8.4,46.7,13,13,1,13,6,15,1,7,16,14,3,13,1,8
1610612740,New Orleans Pelicans,9,5,4,0.556,46.1,107.0,36.1,0.762,7.8,4.8,19.1,12.5,17.8,43.5,8,5,1,4,16,8,4,3,10,8,14,10,16,5
1610612760,Oklahoma City Thunder,6,2,4,0.333,48.8,106.9,35.3,0.713,9.0,4.2,15.6,15.4,11.9,45.1,11,11,1,11,12,6,7,13,1,11,7,14,6,7
1610612755,Philadelphia 76ers,10,5,5,0.5,48.5,105.0,36.1,0.769,7.8,4.1,16.6,9.7,13.3,38.8,6,5,10,6,13,3,5,2,9,12,10,2,10,3
1610612757,Portland Trail Blazers,4,0,4,0.0,48.0,113.9,32.3,0.781,8.3,3.8,18.5,10.5,16.8,54.0,16,16,1,16,14,14,13,1,5,13,13,4,15,16
1610612759,San Antonio Spurs,5,1,4,0.2,50.6,111.9,30.8,0.709,8.0,3.2,14.6,11.0,15.6,37.1,13,13,1,13,5,12,16,14,8,15,4,5,13,2
1610612761,Toronto Raptors,10,4,6,0.4,50.4,116.4,31.9,0.719,5.9,6.3,17.0,11.3,14.8,49.2,6,8,12,10,7,16,14,12,15,2,12,7,12,13
1610612762,Utah Jazz,11,5,6,0.455,48.9,106.1,36.3,0.754,7.7,5.1,19.3,12.4,12.8,41.1,5,5,12,7,11,4,3,5,11,7,15,9,8,4
1610612764,Washington Wizards,6,2,4,0.333,49.1,110.8,32.3,0.736,8.0,5.3,16.4,12.1,16.2,49.8,11,11,1,11,10,10,12,9,6,6,9,8,14,15
