close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
201572,Brook Lopez,1610612749,MIL,C,31.0,81,81,0.418,3.54,8.64,0.41,0.366,0.044
203507,Giannis Antetokounmpo,1610612749,MIL,F,24.0,72,72,0.515,2.04,6.04,0.338,0.358,-0.02
202703,Nikola Mirotic,1610612749,MIL,F,28.0,46,45,0.421,2.0,5.48,0.365,0.36,0.005
1627763,Malcolm Brogdon,1610612749,MIL,G,26.0,64,64,0.494,2.03,5.23,0.388,0.373,0.015
202339,Eric Bledsoe,1610612749,MIL,G,29.0,78,78,0.496,1.86,5.23,0.355,0.371,-0.016
1626192,Pat Connaughton,1610612749,MIL,G,26.0,60,60,0.549,1.87,5.0,0.373,0.365,0.008
1628391,D.J. Wilson,1610612749,MIL,F,23.0,47,45,0.477,1.85,4.98,0.372,0.352,0.02
203114,Khris Middleton,1610612749,MIL,F,27.0,77,77,0.512,1.79,4.88,0.367,0.366,0.001
201588,George Hill,1610612749,MIL,G,33.0,57,57,0.509,1.63,4.39,0.372,0.368,0.004
1629045,Bonzie Colson,1610612749,MIL,F,23.0,5,2,0.526,1.6,4.0,0.4,0.343,0.057
204025,Tim Frazier,1610612749,MIL,G,28.0,55,53,0.487,1.55,3.89,0.397,0.36,0.037
101141,Ersan Ilyasova,1610612749,MIL,F,32.0,67,64,0.393,1.36,3.52,0.386,0.361,0.024
1628425,Sterling Brown,1610612749,MIL,G,24.0,57,53,0.556,1.49,3.49,0.427,0.358,0.069
203477,Isaiah Canaan,1610612749,MIL,G,28.0,29,24,0.46,1.28,3.41,0.374,0.375,-0.001
1628978,Donte DiVincenzo,1610612749,MIL,G,22.0,27,24,0.607,1.26,3.37,0.374,0.371,0.002
203503,Tony Snell,1610612749,MIL,G,27.0,73,67,0.535,1.23,3.36,0.367,0.361,0.006
2200,Pau Gasol,1610612749,MIL,C-F,38.0,29,24,0.367,1.03,2.52,0.411,0.361,0.05
1628537,Jaylen Morris,1610612749,MIL,G,23.0,3,3,0.625,0.0,1.67,0.0,0.352,-0.352
