season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2024-25,1629060,Rui Hachimura,Rui,1610612747,LAL,Los Angeles Lakers,42400165,2025-04-30T00:00:00,LAL vs. MIN,L,39.43333333333333,2,5,2,8,12,20,10,44,1,1,2,0,29.8,1,851,851,851,181,408,87,319,256,1303,1651,1289,1580,167,1142,752,1139,448,1,39:26,2024,2025
2024-25,1627827,Dorian Finney-Smith,Dorian,1610612747,LAL,Los Angeles Lakers,42400165,2025-04-30T00:00:00,LAL vs. MIN,L,29.33333333333333,0,0,2,4,12,11,8,30,0,0,6,0,16.8,1,851,851,851,621,728,688,319,566,1303,1282,1132,1196,533,1,1673,1139,864,1,29:20,2024,2025
2024-25,1629020,Jarred Vanderbilt,Jarred,1610612747,LAL,Los Angeles Lakers,42400165,2025-04-30T00:00:00,LAL vs. MIN,L,19.481666666666666,0,0,0,0,6,5,4,26,0,1,3,2,16.9,1,851,851,851,970,728,688,610,1141,723,684,655,1035,533,1142,1125,490,862,1,19:29,2024,2025
2024-25,2544,LeBron James,LeBron,1610612747,LAL,Los Angeles Lakers,42400165,2025-04-30T00:00:00,LAL vs. MIN,L,40.45,2,0,3,14,14,19,10,50,0,1,2,8,42.4,1,851,851,851,128,408,688,198,65,1419,1634,1289,1651,533,1142,752,26,189,1,40:27,2024,2025
2024-25,1630559,Austin Reaves,Austin,1610612747,LAL,Los Angeles Lakers,42400165,2025-04-30T00:00:00,LAL vs. MIN,L,40.66833333333334,5,0,2,6,14,20,10,42,0,0,4,2,15.0,1,851,851,851,122,104,688,319,392,1419,1651,1289,1533,533,1,1381,490,940,1,40:40,2024,2025
2024-25,1628467,Maxi Kleber,Maxi,1610612747,LAL,Los Angeles Lakers,42400165,2025-04-30T00:00:00,LAL vs. MIN,L,4.95,0,0,2,0,2,2,2,8,0,0,1,2,1.0,1,851,851,851,1479,728,688,319,1141,252,303,355,324,533,1,393,490,1565,1,4:57,2024,2025
2024-25,1629216,Gabe Vincent,Gabe,1610612747,LAL,Los Angeles Lakers,42400165,2025-04-30T00:00:00,LAL vs. MIN,L,26.133333333333333,0,0,0,0,4,9,5,38,0,0,3,1,6.6,1,851,851,851,739,728,688,610,1141,507,1099,791,1453,533,1,1125,752,1278,1,26:08,2024,2025
2024-25,1629029,Luka Dončić,Luka,1610612747,LAL,Los Angeles Lakers,42400165,2025-04-30T00:00:00,LAL vs. MIN,L,39.55,2,5,0,8,16,14,11,42,0,2,4,8,50.9,1,851,851,851,179,408,87,610,256,1511,1478,1364,1533,533,1526,1381,26,92,1,39:33,2024,2025
2024-25,1629029,Luka Dončić,Luka,1610612747,LAL,Los Angeles Lakers,42400164,2025-04-27T00:00:00,LAL @ MIN,L,45.81666666666667,0,5,0,12,16,20,13,48,1,0,3,7,44.2,1,851,851,851,12,728,87,610,106,1511,1651,1483,1642,167,1,1125,51,166,1,45:49,2024,2025
2024-25,2544,LeBron James,LeBron,1610612747,LAL,Los Angeles Lakers,42400164,2025-04-27T00:00:00,LAL @ MIN,L,46.23333333333333,2,8,4,6,19,20,14,44,3,1,2,10,68.4,1,851,851,851,9,408,19,121,392,1599,1651,1539,1580,16,1142,752,10,9,1,46:14,2024,2025
