close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203110,Draymond Green,1610612744,GSW,F,28.0,70,70,0.465,2.43,6.89,0.353,0.37,-0.018
201142,Kevin Durant,1610612744,GSW,F,29.0,68,68,0.511,2.38,6.47,0.368,0.367,0.001
202691,Klay Thompson,1610612744,GSW,G,28.0,73,73,0.458,1.96,5.19,0.377,0.375,0.002
201939,Stephen Curry,1610612744,GSW,G,30.0,51,49,0.447,1.71,4.61,0.37,0.369,0.001
2738,Andre Iguodala,1610612744,GSW,F-G,34.0,64,63,0.478,1.22,4.23,0.288,0.37,-0.082
1626172,Kevon Looney,1610612744,GSW,F,22.0,62,56,0.47,1.24,3.68,0.338,0.364,-0.026
2561,David West,1610612744,GSW,F,37.0,73,71,0.455,1.34,3.56,0.377,0.37,0.007
1628395,Jordan Bell,1610612744,GSW,C-F,23.0,56,49,0.388,1.38,3.38,0.407,0.367,0.04
2585,Zaza Pachulia,1610612744,GSW,C,34.0,69,62,0.38,1.33,3.36,0.397,0.375,0.022
1626188,Quinn Cook,1610612744,GSW,G,25.0,29,28,0.458,1.14,3.34,0.34,0.367,-0.026
201156,Nick Young,1610612744,GSW,G-F,33.0,80,76,0.487,0.94,2.74,0.342,0.362,-0.02
201580,JaVale McGee,1610612744,GSW,C,30.0,64,56,0.447,0.97,2.66,0.365,0.364,0.001
2733,Shaun Livingston,1610612744,GSW,G,32.0,70,65,0.453,0.89,2.6,0.341,0.369,-0.029
201956,Omri Casspi,1610612744,GSW,F,30.0,52,41,0.461,0.75,2.37,0.317,0.369,-0.052
1627775,Patrick McCaw,1610612744,GSW,G,22.0,52,41,0.363,0.69,1.98,0.35,0.37,-0.021
1627745,Damian Jones,1610612744,GSW,C,23.0,14,8,0.354,0.36,1.21,0.294,0.387,-0.092
