team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612740,New Orleans Pelicans,NOP,82,82,1.0,41.54,85.7,0.485,0.548,0.648,30.76,55.56,0.554,0.352,10.78,30.13,0.358
1610612747,Los Angeles Lakers,LAL,81,81,1.0,41.04,85.26,0.481,0.542,0.648,30.67,55.27,0.555,0.352,10.37,29.99,0.346
1610612751,Brooklyn Nets,BKN,80,80,1.0,41.71,84.54,0.493,0.547,0.713,32.64,60.25,0.542,0.287,9.08,24.29,0.374
1610612739,Cleveland Cavaliers,CLE,82,82,1.0,41.82,84.49,0.495,0.564,0.627,30.16,52.99,0.569,0.373,11.66,31.5,0.37
1610612756,Phoenix Suns,PHX,82,82,1.0,41.78,84.2,0.496,0.561,0.654,30.87,55.07,0.56,0.346,10.91,29.12,0.375
1610612741,Chicago Bulls,CHI,81,81,1.0,40.98,83.25,0.492,0.565,0.61,28.85,50.74,0.569,0.39,12.12,32.51,0.373
1610612766,Charlotte Hornets,CHA,82,82,1.0,41.07,83.21,0.494,0.561,0.641,29.78,53.3,0.559,0.359,11.29,29.9,0.378
1610612746,LA Clippers,LAC,81,81,1.0,40.17,83.0,0.484,0.549,0.637,29.38,52.89,0.556,0.363,10.79,30.11,0.358
1610612755,Philadelphia 76ers,PHI,81,81,1.0,37.99,82.47,0.461,0.522,0.644,27.91,53.15,0.525,0.356,10.07,29.32,0.344
1610612737,Atlanta Hawks,ATL,81,81,1.0,40.63,82.26,0.494,0.564,0.63,29.12,51.81,0.562,0.37,11.51,30.44,0.378
1610612744,Golden State Warriors,GSW,82,82,1.0,39.98,82.12,0.487,0.55,0.657,29.65,53.91,0.55,0.343,10.33,28.21,0.366
1610612753,Orlando Magic,ORL,82,82,1.0,40.63,82.02,0.495,0.556,0.668,30.74,54.82,0.561,0.332,9.89,27.21,0.364
1610612743,Denver Nuggets,DEN,81,81,1.0,41.21,81.7,0.504,0.571,0.652,30.38,53.3,0.57,0.348,10.83,28.41,0.381
1610612765,Detroit Pistons,DET,82,82,1.0,39.05,81.13,0.481,0.55,0.622,27.98,50.45,0.555,0.378,11.07,30.68,0.361
1610612752,New York Knicks,NYK,81,81,1.0,39.31,80.88,0.486,0.555,0.626,28.16,50.67,0.556,0.374,11.15,30.21,0.369
1610612745,Houston Rockets,HOU,82,82,1.0,39.55,80.84,0.489,0.552,0.646,29.44,52.23,0.564,0.354,10.11,28.61,0.353
1610612738,Boston Celtics,BOS,79,79,1.0,37.41,80.7,0.464,0.521,0.66,28.06,53.25,0.527,0.34,9.34,27.44,0.34
1610612757,Portland Trail Blazers,POR,82,82,1.0,38.24,80.56,0.475,0.534,0.675,28.62,54.39,0.526,0.325,9.62,26.17,0.368
1610612750,Minnesota Timberwolves,MIN,82,82,1.0,40.22,80.43,0.5,0.568,0.633,29.37,50.94,0.576,0.367,10.85,29.49,0.368
1610612754,Indiana Pacers,IND,82,82,1.0,39.33,80.41,0.489,0.555,0.624,28.73,50.15,0.573,0.376,10.6,30.27,0.35
1610612742,Dallas Mavericks,DAL,82,82,1.0,39.27,79.99,0.491,0.558,0.633,28.61,50.67,0.565,0.367,10.66,29.32,0.364
1610612764,Washington Wizards,WAS,82,82,1.0,38.7,79.48,0.487,0.55,0.637,28.59,50.61,0.565,0.363,10.11,28.87,0.35
1610612761,Toronto Raptors,TOR,82,82,1.0,38.27,79.2,0.483,0.539,0.689,29.38,54.55,0.539,0.311,8.89,24.65,0.361
1610612760,Oklahoma City Thunder,OKC,80,80,1.0,38.51,79.14,0.487,0.557,0.616,27.33,48.79,0.56,0.384,11.19,30.35,0.369
1610612748,Miami Heat,MIA,81,81,1.0,37.74,78.62,0.48,0.541,0.665,28.14,52.25,0.539,0.335,9.6,26.37,0.364
1610612759,San Antonio Spurs,SAS,82,82,1.0,38.16,78.61,0.485,0.544,0.669,29.01,52.59,0.552,0.331,9.15,26.02,0.351
1610612758,Sacramento Kings,SAC,82,82,1.0,38.63,78.01,0.495,0.572,0.599,26.73,46.76,0.572,0.401,11.9,31.26,0.381
1610612749,Milwaukee Bucks,MIL,81,81,1.0,39.06,77.95,0.501,0.566,0.659,28.99,51.33,0.565,0.341,10.07,26.62,0.378
1610612762,Utah Jazz,UTA,82,82,1.0,37.17,77.5,0.48,0.541,0.669,27.72,51.88,0.534,0.331,9.45,25.62,0.369
1610612763,Memphis Grizzlies,MEM,82,82,1.0,37.02,75.27,0.492,0.562,0.619,26.4,46.57,0.567,0.381,10.62,28.7,0.37
