player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
201565,Derrick Rose,Derrick,1610612752,NYK,34.0,27,12,15,0.444,12.5,104.9,104.3,104.3,107.6,107.8,107.8,-2.8,-3.5,-3.5,0.208,2.09,19.8,0.022,0.082,0.053,9.5,9.5,0.443,0.463,0.22,0.227,103.57,103.78,86.48,103.78,0.076,729,61,159,2.3,5.9,0.384,414,404,148,365,402,454,461,461,95,96,96,328,349,349,107,177,182,379,460,453,245,245,479,488,110,111,124,105,105,331,373,360,310,262,472,NYK
1630613,Duane Washington Jr.,Duane,1610612752,NYK,23.0,31,17,14,0.548,12.7,105.4,107.4,107.4,108.8,107.9,107.9,-3.3,-0.5,-0.5,0.26,1.85,17.4,0.004,0.085,0.042,9.4,9.4,0.445,0.458,0.298,0.305,102.67,102.14,85.11,102.14,0.08,837,94,256,3.0,8.3,0.367,396,347,134,188,396,442,397,397,137,99,99,349,262,262,59,229,239,515,453,509,235,235,477,491,17,17,197,235,235,297,321,288,237,165,486,NYK
203095,Evan Fournier,Evan,1610612752,NYK,30.0,27,15,12,0.556,17.0,107.8,109.1,109.1,113.5,113.8,113.8,-5.6,-4.7,-4.7,0.111,1.64,15.4,0.008,0.096,0.051,9.4,9.4,0.443,0.471,0.179,0.182,101.2,100.46,83.72,100.46,0.046,956,56,166,2.1,6.1,0.337,414,369,116,172,304,375,350,350,359,360,360,389,374,374,272,278,300,507,391,461,238,242,482,482,229,240,319,352,352,494,384,355,338,249,505,NYK
1630193,Immanuel Quickley,Immanuel,1610612752,NYK,24.0,81,47,34,0.58,28.9,113.1,114.3,114.3,106.5,108.1,108.1,6.6,6.2,6.2,0.178,2.79,19.8,0.024,0.11,0.068,7.1,7.0,0.537,0.578,0.203,0.21,99.35,98.08,81.74,98.08,0.118,4799,419,936,5.2,11.6,0.448,11,22,403,143,124,160,136,136,65,106,106,66,71,71,145,68,183,363,308,336,91,92,271,239,144,140,441,482,482,94,73,62,110,94,295,NYK
1628392,Isaiah Hartenstein,Isaiah,1610612752,NYK,25.0,82,47,35,0.573,19.9,114.4,114.6,114.6,110.0,110.2,110.2,4.4,4.4,4.4,0.083,1.55,19.5,0.122,0.192,0.157,12.6,12.5,0.547,0.567,0.107,0.11,100.45,100.25,83.54,100.25,0.087,3401,175,327,2.1,4.0,0.535,2,22,420,148,252,113,123,123,184,169,169,111,109,109,371,304,196,22,84,39,439,440,242,273,506,504,375,370,370,267,243,256,328,365,98,NYK
1629676,Isaiah Roby,Isaiah,1610612752,NYK,25.0,42,9,33,0.214,11.3,101.9,102.5,102.5,114.4,112.9,112.9,-12.5,-10.4,-10.4,0.114,1.23,15.8,0.04,0.188,0.11,12.9,12.8,0.49,0.497,0.173,0.178,103.72,104.03,86.69,104.03,0.07,1025,67,155,1.6,3.7,0.432,335,426,385,501,426,496,482,482,384,309,309,503,478,478,269,387,286,226,93,139,444,445,412,457,266,266,111,89,89,379,362,362,403,378,352,NYK
1628973,Jalen Brunson,Jalen,1610612752,NYK,26.0,68,40,28,0.588,35.0,117.5,119.2,119.2,115.1,117.1,117.1,2.3,2.1,2.1,0.28,2.96,22.0,0.016,0.085,0.05,7.4,7.4,0.547,0.597,0.266,0.273,99.21,97.64,81.36,97.64,0.138,4860,587,1195,8.6,17.6,0.491,133,74,312,129,29,40,25,25,421,475,475,167,174,174,41,60,129,430,448,465,111,108,243,177,44,45,451,498,498,46,22,25,26,33,174,NYK
1630579,Jericho Sims,Jericho,1610612752,NYK,24.0,52,31,21,0.596,15.6,107.9,108.1,108.1,114.4,114.9,114.9,-6.6,-6.7,-6.7,0.044,0.93,15.2,0.117,0.175,0.146,16.4,16.3,0.776,0.78,0.074,0.077,97.61,97.31,81.09,97.31,0.086,1646,83,107,1.6,2.1,0.776,283,191,200,120,327,373,380,380,386,396,396,407,417,417,505,448,308,25,118,57,509,508,8,8,535,535,513,510,510,269,339,397,402,484,5,NYK
1628404,Josh Hart,Josh,1610612752,NYK,28.0,76,42,34,0.553,32.3,118.3,119.4,119.4,112.0,113.5,113.5,6.3,5.9,5.9,0.154,2.48,29.0,0.06,0.185,0.124,11.7,11.6,0.588,0.622,0.124,0.126,100.22,99.12,82.6,99.12,0.101,5074,275,520,3.6,6.8,0.529,55,60,403,179,71,27,22,22,285,345,345,70,78,78,181,106,57,136,96,108,405,407,114,99,464,472,397,445,445,178,145,169,189,221,103,NYK
203944,Julius Randle,Julius,1610612752,NYK,28.0,77,44,33,0.571,35.5,116.3,118.1,118.1,113.6,115.4,115.4,2.7,2.7,2.7,0.184,1.46,14.5,0.05,0.226,0.137,9.9,9.8,0.536,0.581,0.288,0.295,99.37,97.83,81.53,97.83,0.148,5587,658,1432,8.5,18.6,0.459,46,40,385,149,19,59,35,35,363,411,411,158,155,155,136,328,332,183,38,75,275,270,278,233,25,23,440,492,492,30,11,4,28,19,253,NYK
