season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612740,NOP,New Orleans Pelicans,22101225,2022-04-10,NOP vs. GSW,L,48.0,0.495,0.121,0.125,0.379,0.722,0.16,0.179,0.273,0,0,0,0,117,1707,2326,902,172,2447,341,327,1246,1,2021,2022,True,NOP,GSW,APR
2021-22,1610612740,NOP,New Orleans Pelicans,22101213,2022-04-09,NOP @ MEM,L,48.0,0.484,0.385,0.151,0.309,0.689,0.256,0.179,0.333,0,0,0,0,117,1869,161,1605,749,2430,1343,320,1930,1,2021,2022,False,MEM,NOP,APR
2021-22,1610612740,NOP,New Orleans Pelicans,22101200,2022-04-07,NOP vs. POR,W,48.0,0.543,0.333,0.128,0.529,0.601,0.188,0.237,0.152,0,0,0,0,117,1050,414,985,1,2078,595,19,101,1,2021,2022,True,NOP,POR,APR
2021-22,1610612740,NOP,New Orleans Pelicans,22101188,2022-04-05,NOP @ SAC,W,48.0,0.58,0.295,0.131,0.326,0.586,0.289,0.153,0.105,0,0,0,0,117,581,690,1067,574,1933,1715,802,10,1,2021,2022,False,SAC,NOP,APR
2021-22,1610612740,NOP,New Orleans Pelicans,22101177,2022-04-03,NOP @ LAC,L,48.0,0.454,0.31,0.17,0.421,0.584,0.105,0.106,0.314,0,0,0,0,117,2181,593,2004,66,1916,76,1981,1756,1,2021,2022,False,LAC,NOP,APR
2021-22,1610612740,NOP,New Orleans Pelicans,22101160,2022-04-01,NOP @ LAL,W,48.0,0.563,0.367,0.147,0.125,0.543,0.378,0.162,0.234,0,0,0,0,117,782,235,1509,2426,1402,2270,604,764,1,2021,2022,False,LAL,NOP,APR
2021-22,1610612740,NOP,New Orleans Pelicans,22101146,2022-03-30,NOP @ POR,W,48.0,0.551,0.5,0.141,0.293,0.541,0.212,0.222,0.37,0,0,0,0,117,929,13,1359,951,1385,863,39,2234,1,2021,2022,False,POR,NOP,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22101119,2022-03-27,NOP vs. LAL,W,48.0,0.533,0.264,0.074,0.327,0.613,0.2,0.16,0.2,0,0,0,0,117,1191,1014,71,564,2153,721,659,378,1,2021,2022,True,NOP,LAL,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22101107,2022-03-26,NOP vs. SAS,L,48.0,0.5,0.211,0.088,0.327,0.462,0.272,0.111,0.418,0,0,0,0,117,1621,1599,174,551,358,1538,1888,2385,1,2021,2022,True,NOP,SAS,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22101098,2022-03-24,NOP vs. CHI,W,48.0,0.566,0.41,0.113,0.279,0.603,0.244,0.155,0.15,0,0,0,0,117,732,107,600,1119,2084,1206,765,91,1,2021,2022,True,NOP,CHI,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22101071,2022-03-21,NOP @ CHA,L,48.0,0.494,0.178,0.158,0.353,0.589,0.19,0.179,0.175,0,0,0,0,117,1728,1963,1736,329,1961,610,327,209,1,2021,2022,False,CHA,NOP,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22101064,2022-03-20,NOP @ ATL,W,48.0,0.484,0.281,0.151,0.358,0.529,0.264,0.151,0.208,0,0,0,0,117,1854,824,1605,291,1204,1449,850,476,1,2021,2022,False,ATL,NOP,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22101054,2022-03-18,NOP @ SAS,W,48.0,0.573,0.188,0.099,0.3,0.421,0.225,0.158,0.233,0,0,0,0,117,655,1874,334,844,95,1008,683,761,1,2021,2022,False,SAS,NOP,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22101032,2022-03-15,NOP vs. PHX,L,48.0,0.57,0.279,0.17,0.37,0.644,0.167,0.092,0.171,0,0,0,0,117,685,847,1985,218,2337,385,2223,190,1,2021,2022,True,NOP,PHX,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22101017,2022-03-13,NOP vs. HOU,W,48.0,0.57,0.366,0.107,0.347,0.584,0.325,0.243,0.238,0,0,0,0,117,682,246,481,372,1925,1975,10,806,1,2021,2022,True,NOP,HOU,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22101001,2022-03-11,NOP vs. CHA,L,48.0,0.587,0.291,0.168,0.319,0.724,0.23,0.137,0.27,0,0,0,0,117,512,728,1959,647,2450,1073,1205,1218,1,2021,2022,True,NOP,CHA,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22100987,2022-03-09,NOP vs. ORL,L,48.0,0.478,0.194,0.111,0.255,0.566,0.342,0.192,0.238,0,0,0,0,117,1929,1790,545,1456,1716,2085,189,806,1,2021,2022,True,NOP,ORL,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22100978,2022-03-08,NOP @ MEM,L,48.0,0.528,0.307,0.149,0.269,0.554,0.238,0.117,0.364,0,0,0,0,117,1258,618,1535,1245,1567,1156,1756,2192,1,2021,2022,False,MEM,NOP,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22100967,2022-03-06,NOP @ DEN,L,53.0,0.545,0.287,0.125,0.281,0.598,0.494,0.135,0.234,0,0,0,0,15,1022,780,902,1093,2042,2445,1271,764,1,2021,2022,False,DEN,NOP,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22100950,2022-03-04,NOP vs. UTA,W,48.0,0.572,0.175,0.112,0.38,0.41,0.292,0.212,0.415,0,0,0,0,117,662,1993,579,165,56,1740,68,2381,1,2021,2022,True,NOP,UTA,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22100937,2022-03-02,NOP vs. SAC,W,48.0,0.653,0.136,0.162,0.297,0.438,0.281,0.111,0.241,0,0,0,0,117,90,2263,1835,897,176,1628,1888,855,1,2021,2022,True,NOP,SAC,MAR
2021-22,1610612740,NOP,New Orleans Pelicans,22100919,2022-02-27,NOP @ LAL,W,48.0,0.582,0.272,0.143,0.286,0.458,0.238,0.217,0.22,0,0,0,0,117,559,921,1385,1025,324,1158,55,594,1,2021,2022,False,LAL,NOP,FEB
2021-22,1610612740,NOP,New Orleans Pelicans,22100902,2022-02-25,NOP @ PHX,W,48.0,0.483,0.471,0.111,0.404,0.512,0.293,0.143,0.224,0,0,0,0,117,1884,31,545,101,978,1744,1036,641,1,2021,2022,False,PHX,NOP,FEB
2021-22,1610612740,NOP,New Orleans Pelicans,22100886,2022-02-17,NOP vs. DAL,L,48.0,0.565,0.228,0.135,0.353,0.652,0.305,0.095,0.2,0,0,0,0,117,754,1400,1191,329,2366,1826,2187,378,1,2021,2022,True,NOP,DAL,FEB
2021-22,1610612740,NOP,New Orleans Pelicans,22100872,2022-02-15,NOP vs. MEM,L,48.0,0.523,0.227,0.156,0.304,0.553,0.287,0.134,0.471,0,0,0,0,117,1336,1408,1711,793,1551,1682,1290,2452,1,2021,2022,True,NOP,MEM,FEB
2021-22,1610612740,NOP,New Orleans Pelicans,22100863,2022-02-14,NOP vs. TOR,W,48.0,0.688,0.208,0.151,0.156,0.347,0.326,0.084,0.366,0,0,0,0,117,32,1640,1594,2340,6,1996,2315,2214,1,2021,2022,True,NOP,TOR,FEB
2021-22,1610612740,NOP,New Orleans Pelicans,22100848,2022-02-12,NOP vs. SAS,L,48.0,0.557,0.23,0.153,0.311,0.581,0.204,0.052,0.191,0,0,0,0,117,854,1383,1642,718,1889,771,2451,326,1,2021,2022,True,NOP,SAS,FEB
2021-22,1610612740,NOP,New Orleans Pelicans,22100833,2022-02-10,NOP vs. MIA,L,48.0,0.488,0.188,0.181,0.32,0.543,0.346,0.147,0.341,0,0,0,0,117,1825,1867,2153,633,1412,2102,929,2042,1,2021,2022,True,NOP,MIA,FEB
2021-22,1610612740,NOP,New Orleans Pelicans,22100819,2022-02-08,NOP vs. HOU,W,48.0,0.575,0.25,0.192,0.231,0.448,0.36,0.21,0.377,0,0,0,0,117,630,1155,2265,1724,232,2188,81,2271,1,2021,2022,True,NOP,HOU,FEB
2021-22,1610612740,NOP,New Orleans Pelicans,22100808,2022-02-06,NOP @ HOU,W,48.0,0.61,0.468,0.133,0.238,0.571,0.19,0.186,0.304,0,0,0,0,117,326,35,1108,1640,1791,618,243,1659,1,2021,2022,False,HOU,NOP,FEB
2021-22,1610612740,NOP,New Orleans Pelicans,22100794,2022-02-04,NOP @ DEN,W,48.0,0.613,0.307,0.158,0.273,0.571,0.218,0.16,0.186,0,0,0,0,117,302,625,1736,1189,1780,937,659,286,1,2021,2022,False,DEN,NOP,FEB
2021-22,1610612740,NOP,New Orleans Pelicans,22100766,2022-02-01,NOP @ DET,W,48.0,0.483,0.315,0.172,0.434,0.536,0.167,0.196,0.244,0,0,0,0,117,1873,556,2016,37,1300,385,161,871,1,2021,2022,False,DET,NOP,FEB
2021-22,1610612740,NOP,New Orleans Pelicans,22100759,2022-01-31,NOP @ CLE,L,48.0,0.424,0.247,0.146,0.365,0.482,0.167,0.11,0.245,0,0,0,0,117,2355,1208,1504,250,565,385,1930,889,1,2021,2022,False,CLE,NOP,JAN
2021-22,1610612740,NOP,New Orleans Pelicans,22100745,2022-01-29,NOP vs. BOS,L,48.0,0.488,0.28,0.156,0.245,0.617,0.136,0.155,0.175,0,0,0,0,117,1832,834,1711,1555,2184,192,765,209,1,2021,2022,True,NOP,BOS,JAN
2021-22,1610612740,NOP,New Orleans Pelicans,22100729,2022-01-28,NOP vs. DEN,L,48.0,0.417,0.367,0.126,0.327,0.573,0.305,0.204,0.286,0,0,0,0,117,2383,240,933,541,1812,1826,110,1404,1,2021,2022,True,NOP,DEN,JAN
2021-22,1610612740,NOP,New Orleans Pelicans,22100454,2022-01-25,NOP @ PHI,L,48.0,0.536,0.313,0.088,0.267,0.524,0.369,0.12,0.391,0,0,0,0,117,1143,569,174,1283,1135,2231,1681,2333,1,2021,2022,False,PHI,NOP,JAN
2021-22,1610612740,NOP,New Orleans Pelicans,22100712,2022-01-24,NOP vs. IND,W,48.0,0.5,0.352,0.119,0.292,0.546,0.287,0.167,0.321,0,0,0,0,117,1621,320,751,957,1457,1685,505,1829,1,2021,2022,True,NOP,IND,JAN
2021-22,1610612740,NOP,New Orleans Pelicans,22100681,2022-01-20,NOP @ NYK,W,48.0,0.572,0.289,0.128,0.125,0.435,0.468,0.16,0.327,0,0,0,0,117,658,742,985,2426,163,2425,659,1898,1,2021,2022,False,NYK,NOP,JAN
2021-22,1610612740,NOP,New Orleans Pelicans,22100654,2022-01-17,NOP @ BOS,L,48.0,0.466,0.207,0.122,0.218,0.538,0.25,0.144,0.163,0,0,0,0,117,2070,1651,847,1880,1332,1272,1000,138,1,2021,2022,False,BOS,NOP,JAN
2021-22,1610612740,NOP,New Orleans Pelicans,22100644,2022-01-15,NOP @ BKN,L,48.0,0.511,0.276,0.124,0.275,0.619,0.202,0.165,0.289,0,0,0,0,117,1501,879,872,1169,2196,759,542,1470,1,2021,2022,False,BKN,NOP,JAN
