group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1628035,Alfonzo McKinnie,Alfonzo,1610612739,CLE,27.0,3,1,2,0.333,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.3,0.0,1.0,364,358,82,331,419,210,223,157,296,1,1,1,342,181,1,267,319,327
Players,203083,Andre Drummond,Andre,1610612739,CLE,26.0,22,9,13,0.409,4.3,0.1,0.6,0.1,1.5,1.8,1.9,0.7,3.8,0.2,0.1,0.7,0.5,5.3,133,157,357,283,18,145,18,110,19,437,439,389,31,25,399,430,96,23
Players,1626224,Cedi Osman,Cedi,1610612739,CLE,25.0,23,12,11,0.522,3.8,0.0,0.1,0.0,0.2,1.5,1.3,1.0,3.9,0.0,0.0,0.4,0.3,1.9,122,102,320,170,48,210,163,157,249,418,374,417,28,181,1,337,171,219
Players,1629012,Collin Sexton,Collin,1610612739,CLE,21.0,29,13,16,0.448,4.2,0.3,0.4,0.1,0.8,2.0,1.6,1.2,4.0,0.1,0.2,0.6,0.6,3.2,71,91,396,249,25,72,49,79,74,446,428,436,14,119,436,405,57,102
Players,203957,Danté Exum,Danté,1610612739,CLE,24.0,2,1,1,0.5,0.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,358,28,177,414,210,223,157,296,152,1,1,419,181,1,1,319,406
Players,1629636,Darius Garland,Darius,1610612739,CLE,20.0,21,9,12,0.429,4.0,0.0,0.2,0.0,0.8,1.6,1.6,1.2,3.3,0.0,0.1,0.2,0.3,2.6,142,157,341,262,34,201,100,157,87,429,423,438,67,181,360,160,133,145
Players,1628395,Jordan Bell,Jordan,1610612739,CLE,25.0,4,1,3,0.25,3.0,0.0,0.0,0.0,1.0,0.8,0.5,0.0,2.0,0.0,0.0,0.0,0.8,3.1,344,358,117,383,167,210,223,157,46,230,151,1,232,181,1,1,38,113
Players,201567,Kevin Love,Kevin,1610612739,CLE,31.0,24,10,14,0.417,4.6,0.0,0.5,0.0,0.5,2.0,1.8,1.4,4.3,0.0,0.1,0.3,0.5,4.7,113,139,367,277,8,210,34,150,126,439,432,440,11,152,386,234,94,39
Players,1629645,Kevin Porter Jr.,Kevin,1610612739,CLE,20.0,11,3,8,0.273,2.9,0.5,0.5,0.0,0.2,1.8,1.7,0.6,2.2,0.0,0.1,0.3,0.3,2.0,245,284,254,372,187,15,24,157,244,437,431,366,216,181,356,218,162,201
Players,1626204,Larry Nance Jr.,Larry,1610612739,CLE,27.0,23,10,13,0.435,3.3,0.0,0.4,0.0,0.8,1.4,1.5,0.5,3.1,0.2,0.0,0.3,0.1,2.9,122,139,357,260,119,210,35,157,84,414,406,283,86,29,1,292,297,129
Players,203521,Matthew Dellavedova,Matthew,1610612739,CLE,29.0,8,4,4,0.5,2.5,0.0,0.0,0.4,0.0,1.0,0.8,0.3,2.3,0.0,0.0,0.3,0.5,3.2,285,261,148,177,235,210,223,19,296,305,241,172,206,181,1,192,79,103
Players,202684,Tristan Thompson,Tristan,1610612739,CLE,29.0,20,11,9,0.55,4.1,0.2,0.4,0.1,0.6,1.6,1.5,1.3,3.2,0.5,0.2,0.3,0.4,4.9,150,119,279,160,29,108,41,107,109,428,409,439,79,7,405,192,109,33
