group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,1628035,Alfonzo McKinnie,Alfonzo,1610612739,CLE,27.0,3,1,2,0.333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333,0.0,0.0,364,358,82,331,409,403,340,394,224,312,297,301,273,346,365,285,1,1,181,1,384,319,365
Players,203083,Andre Drummond,Andre,1610612739,CLE,26.0,22,9,13,0.409,95.0,0.199,0.254,0.18,0.0,0.039,0.353,0.381,0.542,0.516,0.523,0.088,0.24,0.111,0.556,0.3,0.34,0.303,0.247,133,157,357,283,75,119,82,175,224,301,58,49,37,9,11,233,351,204,29,364,400,78,98
Players,1626224,Cedi Osman,Cedi,1610612739,CLE,25.0,23,12,11,0.522,88.0,0.136,0.127,0.141,0.316,0.314,0.051,0.102,0.0,0.254,0.184,0.118,0.192,0.0,0.0,0.0,0.27,0.158,0.13,122,102,320,170,82,233,238,236,77,74,279,228,273,110,200,205,316,235,181,1,345,197,249
Players,1629012,Collin Sexton,Collin,1610612739,CLE,21.0,29,13,16,0.448,121.0,0.253,0.217,0.251,0.179,0.155,0.317,0.325,0.135,0.118,0.123,0.17,0.25,0.222,0.118,0.438,0.291,0.29,0.237,71,91,396,249,27,70,129,85,141,206,76,71,206,282,286,154,352,129,157,397,363,84,103
Players,203957,Danté Exum,Danté,1610612739,CLE,24.0,2,1,1,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,358,28,177,419,403,340,394,224,312,297,301,273,346,365,285,1,235,181,1,1,319,365
Players,1629636,Darius Garland,Darius,1610612739,CLE,20.0,21,9,12,0.429,85.0,0.173,0.228,0.208,0.118,0.151,0.065,0.1,0.179,0.017,0.069,0.156,0.08,0.571,0.0,0.154,0.108,0.2,0.185,142,157,341,262,94,158,116,128,192,211,266,229,165,345,345,166,227,25,181,297,131,157,157
Players,1628395,Jordan Bell,Jordan,1610612739,CLE,25.0,4,1,3,0.25,12.0,0.227,0.25,0.133,0.0,0.0,0.667,0.75,0.5,0.273,0.308,0.25,0.0,0.0,0.0,0.0,0.0,0.6,0.286,344,358,117,383,308,81,84,247,224,312,13,8,42,91,70,99,1,235,181,1,1,12,65
Players,201567,Kevin Love,Kevin,1610612739,CLE,31.0,24,10,14,0.417,110.0,0.23,0.265,0.247,0.37,0.373,0.277,0.241,0.139,0.246,0.21,0.348,0.229,0.0,0.091,0.231,0.156,0.25,0.279,113,139,367,277,47,80,72,93,50,37,92,117,203,124,162,56,343,235,167,339,199,109,73
Players,1629645,Kevin Porter Jr.,Kevin,1610612739,CLE,20.0,11,3,8,0.273,32.0,0.236,0.25,0.24,0.571,0.538,0.267,0.263,0.0,0.222,0.148,0.091,0.154,0.0,0.0,0.2,0.167,0.188,0.29,245,284,254,372,221,77,84,100,13,7,98,104,273,140,254,229,289,235,181,321,208,172,61
Players,1626204,Larry Nance Jr.,Larry,1610612739,CLE,27.0,23,10,13,0.435,75.0,0.111,0.155,0.121,0.0,0.023,0.022,0.034,0.292,0.339,0.325,0.154,0.19,0.0,0.556,0.0,0.174,0.045,0.106,122,139,357,260,119,283,205,275,224,308,295,293,103,46,65,169,315,235,29,1,224,312,291
Players,203521,Matthew Dellavedova,Matthew,1610612739,CLE,29.0,8,4,4,0.5,20.0,0.17,0.111,0.152,0.286,0.273,0.35,0.269,0.143,0.118,0.125,0.364,0.0,1.0,0.0,0.0,0.143,0.25,0.206,285,261,148,177,272,163,261,220,90,99,60,101,188,282,280,50,1,1,181,1,176,109,130
Players,202684,Tristan Thompson,Tristan,1610612739,CLE,29.0,20,11,9,0.55,82.0,0.149,0.113,0.152,0.0,0.043,0.314,0.283,0.464,0.254,0.316,0.2,0.038,0.125,0.6,0.176,0.172,0.235,0.145,150,119,279,160,103,204,260,219,224,299,77,97,62,111,67,127,206,192,24,314,221,132,223
