group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,203957,Danté Exum,Danté,1610612739,CLE,24.0,2,1,1,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,383,358,28,177,414,361,312,307,130,224,157,297,210,296,245,232,214,82,304,237,340,394,340,CLE
Players,1629636,Darius Garland,Darius,1610612739,CLE,20.0,21,9,12,0.429,4.0,0.742,0.258,0.733,0.2,0.2,0.0,0.067,0.033,0.533,0.273,0.727,1.0,0.0,0.385,0.615,13,31,0.419,142,157,341,262,34,142,252,54,30,187,157,286,207,96,201,106,1,82,256,84,78,74,178,CLE
Players,1628035,Alfonzo McKinnie,Alfonzo,1610612739,CLE,27.0,3,1,2,0.333,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,364,358,82,331,419,361,312,307,130,224,157,297,210,296,245,232,214,82,304,237,340,394,340,CLE
Players,1626224,Cedi Osman,Cedi,1610612739,CLE,25.0,23,12,11,0.522,3.8,0.273,0.727,0.167,0.0,0.75,0.0,0.083,0.0,0.167,1.0,0.0,1.0,0.0,1.0,0.0,8,22,0.364,122,102,320,170,48,331,63,286,130,28,157,281,210,264,1,232,1,82,1,237,125,110,231,CLE
Players,203083,Andre Drummond,Andre,1610612739,CLE,26.0,22,9,13,0.409,4.3,0.931,0.069,0.727,0.0,0.0,0.045,0.273,0.068,0.727,0.688,0.313,0.0,0.0,0.688,0.313,16,29,0.552,133,157,357,283,18,89,305,55,130,224,135,166,185,44,100,207,214,82,150,190,61,82,78,CLE
Players,203521,Matthew Dellavedova,Matthew,1610612739,CLE,29.0,8,4,4,0.5,2.5,0.4,0.6,0.0,0.0,0.462,0.231,0.538,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,5,0.4,285,261,148,177,235,284,107,307,130,100,29,37,210,296,245,232,1,82,1,237,233,246,191,CLE
Players,1629012,Collin Sexton,Collin,1610612739,CLE,21.0,29,13,16,0.448,4.2,0.788,0.212,0.426,0.033,0.246,0.066,0.328,0.131,0.393,0.154,0.846,1.0,0.0,0.389,0.611,18,52,0.346,71,91,396,249,25,120,274,189,125,169,122,120,127,165,226,80,1,82,255,85,52,29,247,CLE
Players,1629645,Kevin Porter Jr.,Kevin,1610612739,CLE,20.0,11,3,8,0.273,2.9,0.417,0.583,0.111,0.0,0.667,0.0,0.222,0.333,0.111,1.0,0.0,0.5,0.5,0.6,0.4,5,12,0.417,245,284,254,372,187,281,113,297,130,41,157,205,30,282,1,232,190,23,179,151,166,171,180,CLE
Players,201567,Kevin Love,Kevin,1610612739,CLE,31.0,24,10,14,0.417,4.6,0.479,0.521,0.358,0.179,0.448,0.015,0.194,0.0,0.179,0.583,0.417,0.9,0.1,0.727,0.273,22,48,0.458,113,139,367,277,8,259,135,224,39,102,153,230,210,262,126,181,143,80,142,198,38,39,157,CLE
Players,202684,Tristan Thompson,Tristan,1610612739,CLE,29.0,20,11,9,0.55,4.1,0.909,0.091,0.522,0.0,0.0,0.087,0.478,0.174,0.522,0.5,0.5,0.0,0.0,0.5,0.5,6,22,0.273,150,119,279,160,29,92,301,133,130,224,99,58,100,99,134,144,214,82,203,108,147,110,304,CLE
Players,1626204,Larry Nance Jr.,Larry,1610612739,CLE,27.0,23,10,13,0.435,3.3,0.938,0.063,0.947,0.0,0.0,0.0,0.053,0.0,0.947,0.444,0.556,0.0,0.0,0.444,0.556,9,16,0.563,122,139,357,260,119,87,306,34,130,224,157,289,210,27,167,140,214,82,242,97,110,139,75,CLE
Players,1628395,Jordan Bell,Jordan,1610612739,CLE,25.0,4,1,3,0.25,3.0,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1.0,344,358,117,383,167,1,312,70,130,224,157,102,210,52,1,232,214,82,1,237,233,313,1,CLE
