group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,2738,Andre Iguodala,Andre,1610612744,GSW,38.0,11,6,5,0.545,2.9,93.2,92.3,92.3,92.1,89.6,89.6,1.1,2.8,2.8,0.333,2.0,46.2,0.057,0.103,0.081,23.1,23.1,0.375,0.375,0.096,0.102,98.03,99.94,83.28,99.94,0.068,65,1,4,0.1,0.4,0.25,254,231,211,186,208,378,365,365,79,86,86,214,200,200,26,74,19,128,240,211,461,461,287,330,345,347,276,302,302,249,299,290,342,344,325
Players,203952,Andrew Wiggins,Andrew,1610612744,GSW,27.0,35,19,16,0.543,3.6,101.4,98.8,98.8,103.2,99.6,99.6,-1.8,-0.8,-0.8,0.099,1.75,12.7,0.036,0.065,0.051,7.3,7.2,0.44,0.452,0.163,0.173,95.58,98.58,82.15,98.58,0.047,259,17,42,0.5,1.2,0.405,27,32,438,191,86,316,312,312,165,149,149,245,234,234,189,99,200,185,334,320,313,314,243,291,204,198,345,347,347,293,67,58,129,96,220
Players,1629185,Chris Chiozza,Chris,1610612744,GSW,26.0,3,2,1,0.667,2.7,120.2,125.0,125.0,88.8,87.5,87.5,31.4,37.5,37.5,0.167,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.097,95.53,94.35,78.62,94.35,0.0,16,0,2,0.0,0.7,0.0,383,339,38,74,233,116,54,54,68,77,77,61,49,49,109,233,33,290,380,406,1,1,364,382,352,352,349,432,432,356,364,335,364,231,364
Players,1627814,Damion Lee,Damion,1610612744,GSW,29.0,20,10,10,0.5,2.0,107.5,104.9,104.9,98.3,88.9,88.9,9.2,16.0,16.0,0.115,1.5,15.8,0.047,0.128,0.085,10.5,10.7,0.583,0.654,0.167,0.175,93.41,99.37,82.81,99.37,0.115,81,5,12,0.3,0.6,0.417,171,156,322,206,343,258,240,240,113,83,83,156,99,99,164,114,150,148,194,195,371,374,127,112,188,196,402,315,315,141,175,176,244,263,206
Players,203110,Draymond Green,Draymond,1610612744,GSW,32.0,20,12,8,0.6,3.3,106.7,105.0,105.0,94.9,90.9,90.9,11.8,14.1,14.1,0.256,1.83,34.4,0.068,0.152,0.108,18.8,18.7,0.708,0.763,0.131,0.137,95.18,97.95,81.63,97.95,0.179,139,8,12,0.4,0.6,0.667,171,113,282,125,126,265,238,238,88,92,92,140,111,111,59,96,31,100,141,133,448,449,73,68,258,271,361,358,358,52,130,176,155,263,59
Players,1627780,Gary Payton II,Gary,1610612744,GSW,29.0,25,13,12,0.52,1.4,105.1,90.0,90.0,108.0,100.0,100.0,-3.0,-10.0,-10.0,0.05,0.0,14.3,0.031,0.154,0.099,0.0,0.0,0.917,0.917,0.078,0.09,93.6,104.82,87.35,104.82,0.135,70,5,6,0.2,0.2,0.833,111,97,365,201,405,281,378,378,224,150,150,257,313,313,262,233,173,211,132,162,1,1,37,34,381,363,397,191,191,107,175,258,276,393,37
Players,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,19.0,9,3,6,0.333,2.5,114.8,112.8,112.8,107.3,102.0,102.0,7.5,10.8,10.8,0.067,0.5,9.1,0.13,0.08,0.104,18.2,18.4,0.571,0.635,0.179,0.186,102.34,106.02,88.35,106.02,0.04,47,4,7,0.4,0.8,0.571,279,304,239,378,277,167,142,142,213,195,195,167,135,135,237,205,247,37,304,139,445,446,135,129,170,177,158,165,165,314,204,240,140,195,88
Players,1629673,Jordan Poole,Jordan,1610612744,GSW,23.0,33,17,16,0.515,2.3,103.2,101.2,101.2,90.9,86.0,86.0,12.3,15.2,15.2,0.095,2.0,7.5,0.01,0.105,0.052,3.8,3.9,0.389,0.536,0.251,0.261,98.28,101.94,84.95,101.94,0.129,165,12,36,0.4,1.1,0.333,41,43,438,203,301,298,272,272,73,72,72,137,104,104,192,74,262,280,234,315,234,235,278,214,72,74,267,242,242,118,98,75,181,113,267
Players,1629308,Juan Toscano-Anderson,Juan,1610612744,GSW,29.0,13,8,5,0.615,2.3,100.6,100.0,100.0,105.8,96.7,96.7,-5.2,3.3,3.3,0.176,3.0,20.0,0.057,0.25,0.136,6.7,7.0,0.611,0.63,0.154,0.156,92.91,97.38,81.15,97.38,0.16,62,5,9,0.4,0.7,0.556,235,200,211,110,297,328,279,279,190,127,127,271,192,192,102,47,104,128,37,71,295,300,113,134,218,234,414,368,368,73,175,218,173,227,96
Players,1626172,Kevon Looney,Kevon,1610612744,GSW,26.0,27,17,10,0.63,2.0,109.4,101.0,101.0,103.2,97.2,97.2,6.3,3.7,3.7,0.029,0.5,6.3,0.122,0.098,0.109,12.5,12.8,0.8,0.712,0.13,0.139,87.81,94.11,78.42,94.11,0.078,103,8,10,0.3,0.4,0.8,93,43,322,96,340,233,273,273,163,133,133,177,189,189,290,205,276,45,252,127,401,409,56,86,259,266,457,438,438,230,130,208,217,342,41
Players,202691,Klay Thompson,Klay,1610612744,GSW,32.0,16,5,11,0.313,3.5,111.6,104.2,104.2,112.1,109.6,109.6,-0.5,-5.4,-5.4,0.1,1.5,9.1,0.0,0.1,0.05,6.1,6.1,0.426,0.448,0.221,0.241,100.64,105.21,87.67,105.21,0.058,119,9,27,0.6,1.7,0.333,207,247,349,407,106,204,247,247,274,286,286,238,275,275,184,114,247,290,243,328,280,280,250,294,100,91,200,179,179,268,119,100,87,51,267
Players,1630541,Moses Moody,Moses,1610612744,GSW,20.0,5,1,4,0.2,2.7,97.4,92.3,92.3,117.5,112.1,112.1,-20.1,-19.8,-19.8,0.0,0.0,0.0,0.154,0.167,0.16,0.0,0.0,0.333,0.387,0.125,0.135,101.13,106.32,88.6,106.32,0.07,26,1,3,0.2,0.6,0.333,343,375,177,429,241,356,365,365,334,314,314,357,365,365,307,233,307,23,113,49,1,1,304,324,272,275,189,161,161,243,299,311,276,263,267
