close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203457,Nerlens Noel,1610612755,PHI,F-C,22.0,67,67,1.0,395,834,0.474,0.475,-0.001
203924,Jerami Grant,1610612755,PHI,F,22.0,77,77,1.0,349,832,0.419,0.453,-0.034
202397,Ish Smith,1610612755,PHI,G,27.0,73,73,1.0,393,817,0.481,0.44,0.041
1626143,Jahlil Okafor,1610612755,PHI,C,20.0,53,53,1.0,356,735,0.484,0.479,0.006
203138,Hollis Thompson,1610612755,PHI,G-F,25.0,77,77,1.0,299,658,0.454,0.441,0.013
203496,Robert Covington,1610612755,PHI,F,25.0,67,67,1.0,274,628,0.436,0.445,-0.009
203917,Nik Stauskas,1610612755,PHI,G,22.0,72,72,1.0,252,568,0.444,0.434,0.01
203477,Isaiah Canaan,1610612755,PHI,G,25.0,76,76,1.0,235,510,0.461,0.431,0.03
204456,T.J. McConnell,1610612755,PHI,G,24.0,79,79,1.0,241,499,0.483,0.433,0.05
1626158,Richaun Holmes,1610612755,PHI,F,22.0,50,50,1.0,147,296,0.497,0.459,0.037
201171,Carl Landry,1610612755,PHI,F,32.0,34,34,1.0,125,239,0.523,0.464,0.059
203088,Kendall Marshall,1610612755,PHI,G,24.0,24,24,1.0,55,104,0.529,0.435,0.094
1882,Elton Brand,1610612755,PHI,F,37.0,16,16,1.0,44,95,0.463,0.464,-0.001
1626174,Christian Wood,1610612755,PHI,F,20.0,15,15,1.0,32,72,0.444,0.441,0.003
