group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
Players,1629643,Chuma Okeke,Chuma,1610612739,CLE,26.0,2,0,2,0.0,2.255,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-8,0.0,0,0,0.0,410,450,105,450,440,369,419,369,265,347,265,307,313,307,302,382,400,337,291,263,208,1,1,339,392,339,447,216,27,447
Players,1641854,Craig Porter Jr.,Craig,1610612739,CLE,25.0,3,0,3,0.0,16.686666666666667,2,9,0.222,1,4,0.25,0,0,0.0,2,2,4,3,4,0,2,4,0,0,5,-18,16.3,0,0,17.0,380,450,148,450,297,272,219,349,191,189,199,307,313,307,146,278,253,160,82,263,60,460,1,339,291,427,278,216,27,267
Players,1629636,Darius Garland,Darius,1610612739,CLE,25.0,34,25,9,0.735,113.325,31,58,0.534,9,20,0.45,32,37,0.865,1,7,8,20,4,6,2,4,10,26,103,85,162.6,4,0,156.0,21,2,308,52,39,13,19,120,17,37,91,11,11,110,209,142,168,9,82,8,60,460,421,8,8,1,12,73,27,15
Players,1629631,De'Andre Hunter,De'Andre,1610612739,CLE,27.0,29,20,9,0.69,122.67333333333332,21,44,0.477,7,21,0.333,21,25,0.84,7,14,21,4,0,4,2,3,11,19,70,38,119.2,1,0,114.0,63,12,308,70,21,32,41,172,28,31,138,27,30,121,30,47,32,128,291,27,60,437,435,23,30,26,31,140,27,29
Players,1629731,Dean Wade,Dean,1610612739,CLE,28.0,14,12,2,0.857,21.876666666666665,1,4,0.25,1,4,0.25,2,4,0.5,0,1,1,3,0,0,0,0,1,2,5,29,10.7,0,0,10.0,222,113,105,36,274,306,295,332,191,189,199,210,186,259,302,321,352,160,291,263,208,1,115,215,291,41,316,216,27,308
Players,1628378,Donovan Mitchell,Donovan,1610612739,CLE,28.0,31,21,10,0.677,89.695,22,60,0.367,11,30,0.367,33,42,0.786,4,10,14,9,8,4,1,4,12,23,88,47,125.3,4,0,132.0,44,8,328,72,77,29,17,265,8,11,131,10,9,152,70,88,86,50,17,27,120,460,447,16,15,19,26,73,27,23
Players,1641734,Emoni Bates,Emoni,1610612739,CLE,21.0,1,0,1,0.0,11.236666666666666,1,4,0.25,1,4,0.25,0,0,0.0,0,2,2,0,0,0,0,0,0,0,3,-11,5.4,0,0,6.0,439,450,35,450,339,306,295,332,191,189,199,307,313,307,302,278,308,337,291,263,208,1,1,339,321,376,365,216,27,349
Players,1630596,Evan Mobley,Evan,1610612739,CLE,23.0,29,22,7,0.759,86.46166666666667,12,18,0.667,1,3,0.333,7,10,0.7,9,17,26,4,4,3,3,1,11,8,32,72,83.2,15,0,75.0,63,5,262,44,90,85,135,58,191,222,138,110,106,201,16,27,19,128,82,48,32,287,435,91,102,3,76,19,27,86
Players,1630171,Isaac Okoro,Isaac,1610612739,CLE,24.0,18,14,4,0.778,28.33,1,8,0.125,1,5,0.2,0,2,0.0,5,3,8,2,0,0,0,1,4,3,3,-3,15.6,0,0,14.0,178,77,181,42,249,306,230,368,191,173,233,307,236,307,54,242,168,195,291,263,208,287,268,183,321,283,282,216,27,286
Players,1628386,Jarrett Allen,Jarrett,1610612739,CLE,27.0,28,20,8,0.714,82.37833333333333,9,12,0.75,0,0,0.0,9,16,0.563,6,21,27,5,5,3,3,1,9,13,27,57,79.9,20,0,71.0,76,12,288,58,96,119,186,42,265,347,265,90,73,257,40,14,17,102,56,48,32,287,398,50,121,9,82,10,27,89
Players,1629750,Javonte Green,Javonte,1610612739,CLE,31.0,15,8,7,0.533,44.696666666666665,3,7,0.429,2,5,0.4,3,5,0.6,2,9,11,2,1,5,0,0,8,4,11,15,41.2,0,0,36.0,214,187,262,187,194,239,246,203,140,173,105,178,173,244,146,107,120,195,201,15,208,1,374,160,231,92,167,216,27,176
