group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1629636,Darius Garland,Darius,1610612739,CLE,25.0,2,1,1,0.5,5.155,0,0,0,0,0,3,4,8,0,0,1,0,0.0,76,53,10,44,82,28,31,18,50,1,72,106,75,28,1,57,59,106,CLE
Players,1628378,Donovan Mitchell,Donovan,1610612739,CLE,28.0,4,1,3,0.25,7.353333333333333,5,0,0,6,4,8,2,8,0,0,2,2,18.0,38,53,89,75,57,3,31,18,7,87,106,63,75,28,1,100,20,26,CLE
Players,1629731,Dean Wade,Dean,1610612739,CLE,28.0,1,0,1,0.0,1.64,0,0,0,0,2,2,0,2,0,0,0,0,1.2,100,84,10,84,110,28,31,18,50,55,48,1,21,28,1,1,59,95,CLE
Players,1629660,Ty Jerome,Ty,1610612739,CLE,27.0,4,1,3,0.25,2.8316666666666666,0,0,0,0,4,8,4,6,0,1,1,0,1.2,38,53,89,75,98,28,31,18,50,87,106,106,60,28,102,57,59,95,CLE
Players,1628386,Jarrett Allen,Jarrett,1610612739,CLE,27.0,4,1,3,0.25,7.976666666666667,0,0,0,0,6,10,4,10,1,0,0,0,6.0,38,53,89,75,56,28,31,18,50,102,126,106,85,8,1,1,59,56,CLE
Players,1630241,Sam Merrill,Sam,1610612739,CLE,29.0,1,0,1,0.0,0.855,0,0,0,0,6,5,0,2,0,0,0,0,0.0,100,84,10,84,115,28,31,18,50,102,94,1,21,28,1,1,59,106,CLE
Players,1629622,Max Strus,Max,1610612739,CLE,29.0,3,1,2,0.333,6.71,0,2,0,2,6,5,2,8,0,1,0,1,7.5,56,53,66,70,65,28,13,18,33,102,94,63,75,28,102,1,39,50,CLE
Players,1630171,Isaac Okoro,Isaac,1610612739,CLE,24.0,1,0,1,0.0,1.6733333333333331,0,0,0,0,2,2,0,2,0,0,0,1,1.0,100,84,10,84,109,28,31,18,50,55,48,1,21,28,1,1,39,103,CLE
Players,1630596,Evan Mobley,Evan,1610612739,CLE,23.0,3,1,2,0.333,5.4383333333333335,0,0,0,0,0,5,2,8,0,0,0,1,2.2,56,53,66,70,80,28,31,18,50,1,94,63,75,28,1,1,39,87,CLE
Players,1629631,De'Andre Hunter,De'Andre,1610612739,CLE,27.0,3,1,2,0.333,1.9166666666666667,0,0,0,0,0,2,2,6,0,0,0,0,0.0,56,53,66,70,105,28,31,18,50,1,48,63,60,28,1,1,59,106,CLE
