GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM,FGA,FGM_PG,FGA_PG,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_RANK,FGA_RANK,FGM_PG_RANK,FGA_PG_RANK,FG_PCT_RANK
Players,202711,Bojan Bogdanović,Bojan,1610612764,WAS,28.0,3,3,0,1.0,0.5,203.5,233.3,233.3,0.0,0.0,0.0,203.5,233.3,233.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.53,87.8,73.17,87.8,0.091,3,0,0,0.0,0.0,0.0,60,14,1,1,122,7,1,1,1,1,1,1,1,1,55,26,55,40,74,86,1,1,76,92,102,103,63,121,121,51,76,90,76,90,76
Players,203078,Bradley Beal,Bradley,1610612764,WAS,24.0,7,5,2,0.714,3.3,116.7,120.0,120.0,99.6,104.7,104.7,17.1,15.3,15.3,0.077,0.0,6.7,0.043,0.074,0.06,0.0,0.0,0.571,0.554,0.269,0.287,94.24,90.65,75.54,90.65,0.145,45,7,14,1.0,2.0,0.5,1,1,69,32,50,62,44,44,30,50,50,39,44,44,49,26,50,35,62,65,1,1,43,57,27,26,76,112,112,33,5,5,11,13,36
Players,202322,John Wall,John,1610612764,WAS,26.0,7,5,2,0.714,3.3,116.7,120.0,120.0,99.6,104.7,104.7,17.1,15.3,15.3,0.286,2.0,18.2,0.0,0.037,0.02,9.1,9.0,0.464,0.525,0.346,0.362,94.24,90.65,75.54,90.65,0.145,45,6,14,0.9,2.0,0.429,1,1,69,32,50,62,44,44,30,50,50,39,44,44,19,6,32,40,73,85,104,104,55,62,14,15,76,112,112,33,6,5,26,13,54
Players,1626162,Kelly Oubre Jr.,Kelly,1610612764,WAS,21.0,2,1,1,0.5,1.7,83.3,100.0,100.0,177.6,162.5,162.5,-94.3,-62.5,-62.5,0.0,0.0,0.0,0.25,0.0,0.167,0.0,0.0,1.25,1.25,0.286,0.286,94.49,92.22,76.85,92.22,0.321,5,2,2,1.0,1.0,1.0,90,62,26,61,100,108,88,88,122,122,122,127,115,115,55,26,55,4,74,16,1,1,7,7,26,27,74,98,98,14,25,50,11,36,1
Players,101162,Marcin Gortat,Marcin,1610612764,WAS,33.0,6,4,2,0.667,3.2,119.7,120.5,120.5,90.0,91.9,91.9,29.6,28.6,28.6,0.063,1.0,16.7,0.105,0.167,0.14,16.7,18.8,0.5,0.602,0.114,0.102,94.97,93.69,78.08,93.69,0.081,39,1,2,0.2,0.3,0.5,7,7,69,38,59,58,43,43,19,23,23,29,33,33,53,10,35,19,27,20,113,119,46,49,74,81,67,88,88,57,43,50,73,77,36
Players,202693,Markieff Morris,Markieff,1610612764,WAS,27.0,7,5,2,0.714,3.2,113.7,115.9,115.9,99.3,102.4,102.4,14.5,13.5,13.5,0.125,0.0,18.2,0.0,0.154,0.082,0.0,0.0,0.438,0.45,0.176,0.182,93.37,91.08,75.9,91.08,0.081,44,3,8,0.4,1.1,0.375,1,1,69,32,60,72,56,56,29,49,49,43,48,48,40,26,32,40,33,49,1,1,56,74,45,45,84,107,107,58,18,16,48,35,56
Players,203490,Otto Porter Jr.,Otto,1610612764,WAS,24.0,7,5,2,0.714,3.3,114.8,118.2,118.2,99.6,104.7,104.7,15.3,13.5,13.5,0.167,0.0,50.0,0.0,0.148,0.08,0.0,0.0,0.75,0.82,0.059,0.05,94.35,90.72,75.6,90.72,0.126,44,1,2,0.1,0.3,0.5,1,1,69,32,56,70,52,52,30,50,50,42,47,47,32,26,4,40,35,51,1,1,28,35,95,97,75,109,109,38,43,50,75,81,36
