season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612749,MIL,Milwaukee Bucks,22100085,2021-10-30,MIL vs. SAS,L,48.0,36,89,0.404,10,39,0.256,11,16,0.688,9,43,52,20,21.0,6,2,3,18,13,93,-9.0,1,1231,1231,1231,117,1902,1003,2083,1695,628,2176,2034,1906,1973,1388,104,276,1945,2349,1551,2043,419,724,2324,2247,1743,1,2021,2022,True,MIL,SAS
2021-22,1610612750,MIN,Minnesota Timberwolves,22100087,2021-10-30,MIN vs. DEN,L,48.0,35,89,0.393,13,41,0.317,8,9,0.889,15,31,46,21,20.0,8,6,10,23,15,91,-2.0,1,1231,1231,1231,117,2048,1003,2195,905,417,1619,2310,2391,312,236,1670,925,1782,2294,840,532,2371,1892,2086,2304,1271,1,2021,2022,True,MIN,DEN
2021-22,1610612743,DEN,Denver Nuggets,22100087,2021-10-30,DEN @ MIN,W,48.0,36,88,0.409,9,37,0.243,12,16,0.75,14,34,48,24,18.0,11,10,6,15,23,93,2.0,1,1,1,1,117,1902,1135,2036,1924,872,2231,1908,1906,1458,348,1133,642,1207,2072,240,45,1637,234,413,2247,1141,1,2021,2022,False,MIN,DEN
2021-22,1610612759,SAS,San Antonio Spurs,22100085,2021-10-30,SAS @ MIL,W,48.0,39,95,0.411,7,31,0.226,17,24,0.708,8,41,49,28,10.0,12,3,2,13,18,102,9.0,1,1,1,1,117,1426,358,2016,2241,1737,2315,1073,824,1832,1616,213,532,523,301,129,1631,179,83,1501,1815,651,1,2021,2022,False,MIL,SAS
2021-22,1610612754,IND,Indiana Pacers,22100081,2021-10-30,IND vs. TOR,L,48.0,35,81,0.432,13,43,0.302,11,16,0.688,8,32,40,25,20.0,8,10,4,17,17,94,-3.0,1,1231,1231,1231,117,2048,2061,1696,905,266,1792,2034,1906,1973,1616,1494,1766,1024,2294,840,45,831,544,1738,2210,1321,1,2021,2022,True,IND,TOR
2021-22,1610612763,MEM,Memphis Grizzlies,22100084,2021-10-30,MEM vs. MIA,L,48.0,34,88,0.386,16,50,0.32,19,21,0.905,8,24,32,26,14.0,14,7,2,17,17,103,-26.0,1,1231,1231,1231,117,2178,1135,2252,348,30,1592,793,1217,242,1616,2389,2390,830,1226,37,323,179,544,1738,1747,2336,1,2021,2022,True,MEM,MIA
2021-22,1610612761,TOR,Toronto Raptors,22100081,2021-10-30,TOR @ IND,W,48.0,39,92,0.424,11,32,0.344,8,12,0.667,12,36,48,18,18.0,8,4,10,17,17,97,3.0,1,1,1,1,117,1426,608,1820,1427,1585,1296,2310,2256,2068,655,781,642,2210,2072,840,1206,2371,544,1738,2084,1064,1,2021,2022,False,IND,TOR
2021-22,1610612737,ATL,Atlanta Hawks,22100082,2021-10-30,ATL @ PHI,L,48.0,36,95,0.379,8,22,0.364,14,19,0.737,20,29,49,24,19.0,6,1,6,17,24,94,-28.0,1,1231,1231,1231,117,1902,358,2312,2112,2407,1048,1581,1505,1607,30,1984,532,1207,2204,1551,2283,1637,544,274,2210,2358,1,2021,2022,False,PHI,ATL
2021-22,1610612764,WAS,Washington Wizards,22100078,2021-10-30,WAS vs. BOS,W,58.0,38,104,0.365,10,36,0.278,29,36,0.806,12,50,62,19,13.0,6,7,10,22,32,115,3.0,1,1,1,1,5,1603,37,2382,1695,1006,2024,48,59,991,655,4,12,2089,949,1551,323,2371,1701,5,836,1064,1,2021,2022,True,WAS,BOS
2021-22,1610612739,CLE,Cleveland Cavaliers,22100088,2021-10-30,CLE @ PHX,L,48.0,36,91,0.396,14,44,0.318,6,7,0.857,10,37,47,21,19.0,8,3,3,21,14,92,-9.0,1,1231,1231,1231,117,1902,720,2180,686,210,1611,2396,2436,512,1109,637,762,1782,2204,840,1631,419,1468,2228,2269,1743,1,2021,2022,False,PHX,CLE
2021-22,1610612756,PHX,Phoenix Suns,22100088,2021-10-30,PHX vs. CLE,W,48.0,39,84,0.464,6,26,0.231,17,27,0.63,8,44,52,27,15.0,12,3,3,14,21,101,9.0,1,1,1,1,117,1426,1690,1175,2349,2234,2294,1073,521,2264,1616,77,276,670,1475,129,1631,419,138,761,1881,651,1,2021,2022,True,PHX,CLE
2021-22,1610612762,UTA,Utah Jazz,22100083,2021-10-30,UTA @ CHI,L,48.0,35,92,0.38,11,38,0.289,18,19,0.947,14,40,54,15,20.0,5,7,5,21,19,99,-8.0,1,1231,1231,1231,117,2048,608,2298,1427,741,1930,928,1505,87,348,305,166,2409,2294,1895,323,1256,1468,1229,1979,1679,1,2021,2022,False,CHI,UTA
2021-22,1610612760,OKC,Oklahoma City Thunder,22100086,2021-10-30,OKC @ GSW,L,48.0,29,83,0.349,8,39,0.205,16,21,0.762,3,42,45,14,16.0,8,6,8,8,21,82,-21.0,1,1231,1231,1231,117,2433,1815,2420,2112,628,2387,1243,1217,1391,2417,152,1039,2428,1716,840,532,2139,1,761,2438,2252,1,2021,2022,False,GSW,OKC
2021-22,1610612748,MIA,Miami Heat,22100084,2021-10-30,MIA @ MEM,W,48.0,46,88,0.523,21,37,0.568,16,19,0.842,11,39,50,31,18.0,12,2,7,17,17,129,26.0,1,1,1,1,117,331,1135,352,36,872,16,1243,1505,647,875,396,436,233,2072,129,2043,1930,544,1738,185,115,1,2021,2022,False,MEM,MIA
2021-22,1610612765,DET,Detroit Pistons,22100079,2021-10-30,DET vs. ORL,W,48.0,36,89,0.404,14,43,0.326,24,30,0.8,17,31,48,26,16.0,12,6,6,18,21,110,7.0,1,1,1,1,117,1902,1003,2083,686,266,1499,238,266,994,107,1670,642,830,1716,129,532,1637,724,761,1226,783,1,2021,2022,True,DET,ORL
2021-22,1610612738,BOS,Boston Celtics,22100078,2021-10-30,BOS @ WAS,L,58.0,44,107,0.411,2,26,0.077,22,25,0.88,8,46,54,23,12.0,8,10,7,32,22,112,-3.0,1,1231,1231,1231,5,555,16,2002,2460,2234,2460,405,721,377,1616,34,166,1407,697,840,45,1930,2456,570,1081,1321,1,2021,2022,False,WAS,BOS
2021-22,1610612741,CHI,Chicago Bulls,22100083,2021-10-30,CHI vs. UTA,W,48.0,39,91,0.429,5,21,0.238,24,30,0.8,9,36,45,16,9.0,8,5,7,19,21,107,8.0,1,1,1,1,117,1426,720,1743,2422,2425,2265,238,266,994,1388,781,1039,2364,167,840,825,1930,960,761,1459,719,1,2021,2022,True,CHI,UTA
2021-22,1610612755,PHI,Philadelphia 76ers,22100082,2021-10-30,PHI vs. ATL,W,48.0,46,86,0.535,12,38,0.316,18,19,0.947,5,32,37,24,12.0,11,6,1,24,17,122,28.0,1,1,1,1,117,331,1400,239,1139,741,1631,928,1505,87,2239,1494,2117,1207,697,240,532,37,2049,1738,429,94,1,2021,2022,True,PHI,ATL
2021-22,1610612740,NOP,New Orleans Pelicans,22100080,2021-10-30,NOP vs. NYK,L,48.0,42,92,0.457,11,33,0.333,22,24,0.917,12,31,43,30,12.0,7,3,4,24,21,117,-6.0,1,1231,1231,1231,117,862,608,1293,1427,1454,1386,405,824,181,655,1670,1333,304,697,1188,1631,831,2049,761,708,1540,1,2021,2022,True,NOP,NYK
2021-22,1610612753,ORL,Orlando Magic,22100079,2021-10-30,ORL @ DET,L,48.0,38,87,0.437,16,32,0.5,11,15,0.733,12,34,46,21,18.0,5,6,6,21,18,103,-7.0,1,1231,1231,1231,117,1603,1278,1625,348,1585,89,2034,2028,1644,655,1133,925,1782,2072,1895,532,1637,1468,1501,1747,1624,1,2021,2022,False,DET,ORL
2021-22,1610612744,GSW,Golden State Warriors,22100086,2021-10-30,GSW vs. OKC,W,48.0,39,92,0.424,21,54,0.389,4,8,0.5,10,46,56,30,16.0,9,8,6,21,8,103,21.0,1,1,1,1,117,1426,608,1820,36,6,766,2454,2422,2436,1109,34,90,304,1716,592,171,1637,1468,2459,1747,185,1,2021,2022,True,GSW,OKC
2021-22,1610612752,NYK,New York Knicks,22100080,2021-10-30,NYK @ NOP,W,48.0,42,81,0.519,19,33,0.576,20,25,0.8,5,32,37,22,12.0,7,4,3,21,24,123,6.0,1,1,1,1,117,862,2061,384,89,1454,6,654,721,994,2239,1494,2117,1607,697,1188,1206,419,1468,274,376,838,1,2021,2022,False,NOP,NYK
2021-22,1610612754,IND,Indiana Pacers,22100072,2021-10-29,IND @ BKN,L,48.0,37,93,0.398,8,29,0.276,16,23,0.696,11,35,46,20,14.0,9,7,6,27,21,98,-7.0,1,1231,1231,1231,117,1763,502,2152,2112,1990,2040,1243,952,1924,875,951,925,1945,1226,592,323,1637,2354,761,2029,1624,1,2021,2022,False,BKN,IND
2021-22,1610612743,DEN,Denver Nuggets,22100075,2021-10-29,DEN vs. DAL,W,48.0,43,83,0.518,11,36,0.306,9,13,0.692,5,46,51,28,20.0,8,3,3,24,17,106,31.0,1,1,1,1,117,688,1815,392,1427,1006,1746,2239,2186,1942,2239,34,349,523,2294,840,1631,419,2049,1738,1531,53,1,2021,2022,True,DEN,DAL
2021-22,1610612748,MIA,Miami Heat,22100073,2021-10-29,MIA vs. CHA,W,48.0,43,91,0.473,9,35,0.257,19,19,1.0,16,44,60,23,18.0,6,3,6,20,17,114,15.0,1,1,1,1,117,688,720,1021,1924,1150,2157,793,1505,1,152,77,27,1407,2072,1551,1631,1637,1233,1738,918,346,1,2021,2022,True,MIA,CHA
2021-22,1610612739,CLE,Cleveland Cavaliers,22100077,2021-10-29,CLE @ LAL,L,48.0,37,87,0.425,12,34,0.353,15,22,0.682,16,20,36,28,15.0,10,1,6,13,20,101,-12.0,1,1231,1231,1231,117,1763,1278,1801,1139,1289,1184,1413,1079,2021,152,2449,2206,523,1475,380,2283,1637,83,994,1881,1912,1,2021,2022,False,LAL,CLE
2021-22,1610612766,CHA,Charlotte Hornets,22100073,2021-10-29,CHA @ MIA,L,48.0,35,90,0.389,13,37,0.351,16,22,0.727,11,26,37,21,11.0,8,6,3,17,20,99,-15.0,1,1231,1231,1231,117,2048,851,2224,905,872,1212,1243,1079,1670,875,2294,2117,1782,478,840,532,419,544,994,1979,2060,1,2021,2022,False,MIA,CHA
2021-22,1610612753,ORL,Orlando Magic,22100071,2021-10-29,ORL @ TOR,L,48.0,41,87,0.471,16,34,0.471,11,16,0.688,12,34,46,24,17.0,1,5,2,24,18,109,-1.0,1,1231,1231,1231,117,1057,1278,1053,348,1289,204,2034,1906,1973,655,1133,925,1207,1899,2445,825,179,2049,1501,1309,1231,1,2021,2022,False,TOR,ORL
2021-22,1610612758,SAC,Sacramento Kings,22100074,2021-10-29,SAC @ NOP,W,48.0,40,80,0.5,9,27,0.333,24,25,0.96,3,42,45,19,14.0,4,5,6,20,22,113,4.0,1,1,1,1,117,1247,2155,571,1924,2164,1386,238,721,61,2417,152,1039,2089,1226,2166,825,1637,1233,570,1001,991,1,2021,2022,False,NOP,SAC
2021-22,1610612757,POR,Portland Trail Blazers,22100076,2021-10-29,POR vs. LAC,W,48.0,41,98,0.418,19,41,0.463,10,16,0.625,16,47,63,21,14.0,8,6,5,19,14,111,19.0,1,1,1,1,117,1057,172,1903,89,417,241,2144,1906,2271,152,21,9,1782,1226,840,532,1256,960,2228,1145,233,1,2021,2022,True,POR,LAC
2021-22,1610612740,NOP,New Orleans Pelicans,22100074,2021-10-29,NOP vs. SAC,L,48.0,42,98,0.429,9,34,0.265,16,25,0.64,13,36,49,18,10.0,9,6,5,22,20,109,-4.0,1,1231,1231,1231,117,862,172,1743,1924,1289,2109,1243,721,2229,481,781,532,2210,301,592,532,1256,1701,994,1309,1398,1,2021,2022,True,NOP,SAC
2021-22,1610612742,DAL,Dallas Mavericks,22100075,2021-10-29,DAL @ DEN,L,48.0,23,78,0.295,8,37,0.216,21,27,0.778,6,30,36,14,15.0,8,3,3,17,24,75,-31.0,1,1231,1231,1231,117,2458,2289,2458,2112,872,2353,518,521,1215,2077,1838,2206,2428,1475,840,1631,419,544,274,2458,2399,1,2021,2022,False,DEN,DAL
2021-22,1610612751,BKN,Brooklyn Nets,22100072,2021-10-29,BKN vs. IND,W,48.0,34,76,0.447,6,26,0.231,31,41,0.756,10,40,50,20,18.0,9,6,7,21,27,105,7.0,1,1,1,1,117,2178,2367,1435,2349,2234,2294,29,17,1455,1109,305,436,1945,2072,592,532,1930,1468,69,1598,783,1,2021,2022,True,BKN,IND
2021-22,1610612761,TOR,Toronto Raptors,22100071,2021-10-29,TOR vs. ORL,W,48.0,43,86,0.5,9,30,0.3,15,22,0.682,9,31,40,18,8.0,11,2,5,18,24,110,1.0,1,1,1,1,117,688,1400,571,1924,1865,1803,1413,1079,2021,1388,1670,1766,2210,86,240,2043,1256,724,274,1226,1191,1,2021,2022,True,TOR,ORL
2021-22,1610612746,LAC,LA Clippers,22100076,2021-10-29,LAC @ POR,L,48.0,34,87,0.391,15,42,0.357,9,16,0.563,6,37,43,17,13.0,7,5,6,14,19,92,-19.0,1,1231,1231,1231,117,2178,1278,2209,504,337,1130,2239,1906,2393,2077,637,1333,2296,949,1188,825,1637,138,1229,2269,2204,1,2021,2022,False,POR,LAC
2021-22,1610612747,LAL,Los Angeles Lakers,22100077,2021-10-29,LAL vs. CLE,W,48.0,46,84,0.548,12,27,0.444,9,10,0.9,11,31,42,24,22.0,9,6,1,20,13,113,12.0,1,1,1,1,117,331,1690,147,1139,2164,318,2239,2358,264,875,1670,1479,1207,2393,592,532,37,1233,2324,1001,491,1,2021,2022,True,LAL,CLE
2021-22,1610612737,ATL,Atlanta Hawks,22100066,2021-10-28,ATL @ WAS,L,48.0,48,88,0.545,6,21,0.286,9,14,0.643,6,37,43,26,13.0,4,3,4,16,16,111,-11.0,1,1231,1231,1231,117,170,1135,162,2349,2425,1954,2239,2118,2217,2077,637,1333,830,949,2166,1631,831,376,1918,1145,1869,1,2021,2022,False,WAS,ATL
2021-22,1610612745,HOU,Houston Rockets,22100068,2021-10-28,HOU vs. UTA,L,48.0,31,95,0.326,9,44,0.205,20,23,0.87,13,28,41,15,11.0,8,3,4,24,23,91,-31.0,1,1231,1231,1231,117,2360,358,2447,1924,210,2388,654,952,435,481,2107,1625,2409,478,840,1631,831,2049,413,2304,2399,1,2021,2022,True,HOU,UTA
2021-22,1610612764,WAS,Washington Wizards,22100066,2021-10-28,WAS vs. ATL,W,48.0,46,99,0.465,13,34,0.382,17,21,0.81,14,37,51,26,9.0,6,4,3,16,16,122,11.0,1,1,1,1,117,331,136,1174,905,1289,839,1073,1217,938,348,637,349,830,167,1551,1206,419,376,1918,429,550,1,2021,2022,True,WAS,ATL
2021-22,1610612752,NYK,New York Knicks,22100067,2021-10-28,NYK @ CHI,W,48.0,39,85,0.459,11,29,0.379,15,20,0.75,11,38,49,16,13.0,5,7,5,21,18,104,1.0,1,1,1,1,117,1426,1554,1256,1427,1990,871,1413,1363,1458,875,499,532,2364,949,1895,323,1256,1468,1501,1665,1191,1,2021,2022,False,CHI,NYK
2021-22,1610612759,SAS,San Antonio Spurs,22100069,2021-10-28,SAS @ DAL,L,48.0,39,88,0.443,12,30,0.4,9,15,0.6,11,37,48,21,15.0,6,11,7,16,19,99,-5.0,1,1231,1231,1231,117,1426,1135,1521,1139,1865,650,2239,2028,2330,875,637,642,1782,1475,1551,20,1930,376,1229,1979,1471,1,2021,2022,False,DAL,SAS
2021-22,1610612742,DAL,Dallas Mavericks,22100069,2021-10-28,DAL vs. SAS,W,48.0,41,89,0.461,18,45,0.4,4,13,0.308,9,36,45,18,13.0,4,7,11,19,16,104,5.0,1,1,1,1,117,1057,1003,1227,141,156,650,2454,2186,2460,1388,781,1039,2210,949,2166,323,2417,960,1918,1665,922,1,2021,2022,True,DAL,SAS
2021-22,1610612765,DET,Detroit Pistons,22100065,2021-10-28,DET @ PHI,L,48.0,35,86,0.407,13,39,0.333,19,27,0.704,10,27,37,22,14.0,11,4,9,22,23,102,-8.0,1,1231,1231,1231,117,2048,1400,2058,905,628,1386,793,521,1875,1109,2210,2117,1607,1226,240,1206,2291,1701,413,1815,1679,1,2021,2022,False,PHI,DET
2021-22,1610612763,MEM,Memphis Grizzlies,22100070,2021-10-28,MEM @ GSW,W,53.0,39,97,0.402,12,48,0.25,14,14,1.0,10,41,51,25,18.0,17,9,7,14,17,104,3.0,1,1,1,1,15,1426,219,2109,1139,55,2186,1581,2118,1,1109,213,349,1024,2072,6,91,1930,138,1738,1665,1064,1,2021,2022,False,GSW,MEM
2021-22,1610612755,PHI,Philadelphia 76ers,22100065,2021-10-28,PHI vs. DET,W,48.0,38,76,0.5,12,27,0.444,22,24,0.917,6,40,46,22,21.0,7,9,4,23,22,110,8.0,1,1,1,1,117,1603,2367,571,1139,2164,318,405,824,181,2077,305,925,1607,2349,1188,91,831,1892,570,1226,719,1,2021,2022,True,PHI,DET
2021-22,1610612744,GSW,Golden State Warriors,22100070,2021-10-28,GSW vs. MEM,L,53.0,39,90,0.433,14,40,0.35,9,12,0.75,7,41,48,29,23.0,8,7,9,17,14,101,-3.0,1,1231,1231,1231,15,1426,851,1675,686,517,1233,2239,2256,1458,1851,213,642,405,2420,840,323,2291,544,2228,1881,1321,1,2021,2022,True,GSW,MEM
2021-22,1610612762,UTA,Utah Jazz,22100068,2021-10-28,UTA @ HOU,W,48.0,41,85,0.482,16,46,0.348,24,30,0.8,10,48,58,24,20.0,8,4,3,23,24,122,31.0,1,1,1,1,117,1057,1554,878,348,112,1256,238,266,994,1109,12,54,1207,2294,840,1206,419,1892,274,429,53,1,2021,2022,False,HOU,UTA
2021-22,1610612741,CHI,Chicago Bulls,22100067,2021-10-28,CHI vs. NYK,L,48.0,36,84,0.429,11,32,0.344,20,22,0.909,5,32,37,25,7.0,6,5,7,18,21,103,-1.0,1,1231,1231,1231,117,1902,1690,1743,1427,1585,1296,654,1079,218,2239,1494,2117,1024,38,1551,825,1930,724,761,1747,1231,1,2021,2022,True,CHI,NYK
2021-22,1610612738,BOS,Boston Celtics,22100056,2021-10-27,BOS vs. WAS,L,48.0,37,85,0.435,10,29,0.345,23,28,0.821,10,27,37,18,13.0,9,5,7,21,20,107,-9.0,1,1231,1231,1231,117,1763,1554,1644,1695,1990,1278,323,425,835,1109,2210,2117,2210,949,592,825,1930,1468,994,1459,1743,1,2021,2022,True,BOS,WAS
2021-22,1610612757,POR,Portland Trail Blazers,22100063,2021-10-27,POR vs. MEM,W,48.0,39,84,0.464,15,36,0.417,23,31,0.742,13,35,48,22,14.0,11,6,3,20,25,116,20.0,1,1,1,1,117,1426,1690,1175,504,1006,522,323,208,1569,481,951,642,1607,1226,240,532,419,1233,172,768,210,1,2021,2022,True,POR,MEM
2021-22,1610612761,TOR,Toronto Raptors,22100058,2021-10-27,TOR vs. IND,W,48.0,46,100,0.46,14,30,0.467,12,19,0.632,16,25,41,22,12.0,18,6,7,20,19,118,18.0,1,1,1,1,117,331,106,1245,686,1865,222,1908,1505,2256,152,2348,1625,1607,697,3,532,1930,1233,1229,638,258,1,2021,2022,True,TOR,IND
2021-22,1610612740,NOP,New Orleans Pelicans,22100059,2021-10-27,NOP vs. ATL,L,48.0,40,93,0.43,11,36,0.306,8,9,0.889,9,35,44,24,10.0,5,6,4,19,14,99,-3.0,1,1231,1231,1231,117,1247,502,1732,1427,1006,1746,2310,2391,312,1388,951,1190,1207,301,1895,532,831,960,2228,1979,1321,1,2021,2022,True,NOP,ATL
2021-22,1610612749,MIL,Milwaukee Bucks,22100060,2021-10-27,MIL vs. MIN,L,48.0,39,95,0.411,14,51,0.275,16,21,0.762,13,30,43,22,9.0,10,3,4,18,20,108,-5.0,1,1231,1231,1231,117,1426,358,2016,686,20,2052,1243,1217,1391,481,1838,1333,1607,167,380,1631,831,724,994,1385,1471,1,2021,2022,True,MIL,MIN
2021-22,1610612751,BKN,Brooklyn Nets,22100057,2021-10-27,BKN vs. MIA,L,48.0,33,85,0.388,14,43,0.326,13,14,0.929,4,38,42,21,16.0,7,7,2,24,19,93,-13.0,1,1231,1231,1231,117,2260,1554,2237,686,266,1499,1747,2118,140,2357,499,1479,1782,1716,1188,323,179,2049,1229,2247,1971,1,2021,2022,True,BKN,MIA
2021-22,1610612756,PHX,Phoenix Suns,22100062,2021-10-27,PHX vs. SAC,L,48.0,42,93,0.452,6,22,0.273,17,24,0.708,14,42,56,23,11.0,6,6,6,16,20,107,-3.0,1,1231,1231,1231,117,862,502,1360,2349,2407,2054,1073,824,1832,348,152,90,1407,478,1551,532,1637,376,994,1459,1321,1,2021,2022,True,PHX,SAC
2021-22,1610612753,ORL,Orlando Magic,22100055,2021-10-27,ORL vs. CHA,L,48.0,43,88,0.489,15,40,0.375,10,13,0.769,8,25,33,22,19.0,6,2,4,21,14,111,-9.0,1,1231,1231,1231,117,688,1135,774,504,517,914,2144,2186,1306,1616,2348,2356,1607,2204,1551,2043,831,1468,2228,1145,1743,1,2021,2022,True,ORL,CHA
2021-22,1610612747,LAL,Los Angeles Lakers,22100061,2021-10-27,LAL @ OKC,L,48.0,46,92,0.5,11,35,0.314,12,14,0.857,10,30,40,29,17.0,8,2,3,22,16,115,-8.0,1,1231,1231,1231,117,331,608,571,1427,1150,1654,1908,2118,512,1109,1838,1766,405,1899,840,2043,419,1701,1918,836,1679,1,2021,2022,False,OKC,LAL
2021-22,1610612764,WAS,Washington Wizards,22100056,2021-10-27,WAS @ BOS,W,48.0,43,84,0.512,9,25,0.36,21,29,0.724,11,36,47,18,16.0,8,7,5,20,21,116,9.0,1,1,1,1,117,688,1690,473,1924,2300,1107,518,330,1707,875,781,762,2210,1716,840,323,1256,1233,761,768,651,1,2021,2022,False,BOS,WAS
2021-22,1610612746,LAC,LA Clippers,22100064,2021-10-27,LAC vs. CLE,L,48.0,31,87,0.356,9,41,0.22,8,13,0.615,9,27,36,19,14.0,13,2,3,24,14,79,-13.0,1,1231,1231,1231,117,2360,1278,2400,1924,417,2341,2310,2186,2302,1388,2210,2206,2089,1226,72,2043,419,2049,2228,2450,1971,1,2021,2022,True,LAC,CLE
2021-22,1610612766,CHA,Charlotte Hornets,22100055,2021-10-27,CHA @ ORL,W,48.0,43,83,0.518,14,30,0.467,20,24,0.833,10,30,40,22,17.0,14,4,2,14,21,120,9.0,1,1,1,1,117,688,1815,392,686,1865,222,654,824,704,1109,1838,1766,1607,1899,37,1206,179,138,761,524,651,1,2021,2022,False,ORL,CHA
2021-22,1610612763,MEM,Memphis Grizzlies,22100063,2021-10-27,MEM @ POR,L,48.0,35,96,0.365,17,50,0.34,9,19,0.474,21,29,50,27,22.0,9,3,6,25,20,96,-20.0,1,1231,1231,1231,117,2048,283,2386,223,30,1384,2239,1505,2446,15,1984,436,670,2393,592,1631,1637,2188,994,2127,2229,1,2021,2022,False,POR,MEM
