player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1630296,Braxton Key,Braxton,1610612765,DET,25.0,11,5,6,0.455,197.15,11,13,15,54,50,47,34,206,11,4,26,13,207.5,489,481,119,365,452,440,418,377,400,127,139,125,159,308,164,174,435,434,DET
1630595,Cade Cunningham,Cade,1610612765,DET,20.0,64,20,44,0.313,2088.055,162,82,74,516,731,536,430,2122,43,77,200,155,2201.8,176,295,566,491,77,58,147,160,58,550,512,462,544,72,592,583,102,56,DET
1629035,Carsen Edwards,Carsen,1610612765,DET,24.0,4,1,3,0.25,79.16666666666667,3,0,2,4,33,26,29,110,0,5,4,2,52.2,535,544,72,532,503,511,536,495,523,107,106,117,115,520,179,66,529,510,DET
1630199,Cassius Stanley,Cassius,1610612765,DET,22.0,9,3,6,0.333,155.0,8,4,3,30,50,43,38,170,2,2,17,12,95.8,501,500,119,467,473,461,480,486,436,127,133,130,144,457,110,145,441,481,DET
1627767,Cheick Diallo,Cheick,1610612765,DET,25.0,3,0,3,0.0,30.633333333333333,4,4,0,6,20,6,13,42,0,1,6,4,27.4,547,580,72,580,544,493,480,522,511,83,51,80,75,520,70,87,504,536,DET
202709,Cory Joseph,Cory,1610612765,DET,30.0,65,19,46,0.292,1599.8383333333334,84,44,21,190,513,401,316,1656,17,20,147,114,1177.3,160,311,576,503,161,207,275,342,227,434,416,385,465,230,372,490,146,201,DET
1629686,Deividas Sirvydis,Deividas,1610612765,DET,22.0,3,1,2,0.333,26.615,0,0,0,0,4,9,8,32,1,1,4,1,23.7,547,544,48,467,547,544,536,522,565,29,64,60,64,478,70,66,545,540,DET
1628476,Derrick Walton Jr.,Derrick,1610612765,DET,27.0,3,1,2,0.333,108.22,7,0,2,4,33,28,24,112,4,1,8,4,84.5,547,544,48,467,491,470,536,495,523,107,112,104,117,420,70,104,504,488,DET
1628402,Frank Jackson,Frank,1610612765,DET,24.0,53,9,44,0.17,1163.96,91,67,65,184,393,296,279,1196,9,25,89,84,816.9,269,437,566,565,241,183,199,181,232,367,347,352,386,335,416,351,212,282,DET
1628977,Hamidou Diallo,Hamidou,1610612765,DET,23.0,58,14,44,0.241,1268.8216666666667,153,106,93,418,409,340,276,1232,17,25,143,125,1283.9,221,385,566,545,216,68,94,123,86,376,382,347,389,230,416,485,136,180,DET
