season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2023-24,1628975,Jevon Carter,Jevon,1610612741,CHI,Chicago Bulls,22301190,2024-04-14T00:00:00,CHI @ NYK,L,15.5,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,1,13252,13252,13252,18983,21294,3004,20242,6501,14651,10483,13417,11838,19477,16776,14175,13832,3380,20970,14835,22557,11049,22557,1,15:31,2023,2024
2023-24,1629632,Coby White,Coby,1610612741,CHI,Chicago Bulls,22301190,2024-04-14T00:00:00,CHI @ NYK,L,43.3,0.833,0.167,0.923,0.077,0.0,0.154,0.077,0.077,0.846,0.417,0.583,0.0,0.0,0.417,0.583,12,18,0.667,1,13252,13252,13252,169,5599,18991,3776,5926,14651,7338,12018,11307,3733,13418,6814,13832,3380,17962,4555,497,1970,3541,1,43:15,2023,2024
2023-24,1631207,Dalen Terry,Dalen,1610612741,CHI,Chicago Bulls,22301190,2024-04-14T00:00:00,CHI @ NYK,L,24.5,0.714,0.286,1.0,0.0,0.0,0.333,0.0,0.0,1.0,0.333,0.667,0.0,0.0,0.333,0.667,3,7,0.429,1,13252,13252,13252,12470,8357,16107,1,6501,14651,2644,13417,11838,1,14006,5049,13832,3380,18721,2924,12407,12577,14111,1,24:27,2023,2024
2023-24,1628470,Torrey Craig,Torrey,1610612741,CHI,Chicago Bulls,22301190,2024-04-14T00:00:00,CHI @ NYK,L,16.7,0.667,0.333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,0.333,1,13252,13252,13252,18179,9366,14137,1,6501,14651,1,13417,11838,1,16776,1,13832,3380,20970,1,18910,19584,17629,1,16:44,2023,2024
2023-24,201942,DeMar DeRozan,DeMar,1610612741,CHI,Chicago Bulls,22301190,2024-04-14T00:00:00,CHI @ NYK,L,44.5,0.833,0.167,0.6,0.133,0.2,0.1,0.2,0.333,0.467,0.222,0.778,0.0,1.0,0.182,0.818,11,24,0.458,1,13252,13252,13252,89,5599,18991,9375,4187,13104,9246,6365,3034,10754,15992,4187,13832,1,20618,1913,789,365,13053,1,44:29,2023,2024
2023-24,1627936,Alex Caruso,Alex,1610612741,CHI,Chicago Bulls,22301190,2024-04-14T00:00:00,CHI @ NYK,L,40.8,0.375,0.625,0.267,0.133,0.6,0.0,0.133,0.0,0.133,0.5,0.5,1.0,0.0,0.8,0.2,5,8,0.625,1,13252,13252,13252,476,18999,5604,17875,4187,4070,10483,9643,11838,18929,10370,7119,1,3380,8897,12850,7292,11049,5137,1,40:45,2023,2024
2023-24,202696,Nikola Vučević,Nikola,1610612741,CHI,Chicago Bulls,22301190,2024-04-14T00:00:00,CHI @ NYK,L,42.0,0.789,0.211,0.69,0.138,0.207,0.0,0.103,0.069,0.552,0.7,0.3,1.0,0.0,0.75,0.25,12,19,0.632,1,13252,13252,13252,292,6696,18169,7194,4160,13080,10483,10985,11517,8718,7903,12299,1,3380,9851,11492,497,1555,5109,1,42:02,2023,2024
2023-24,1629750,Javonte Green,Javonte,1610612741,CHI,Chicago Bulls,22301190,2024-04-14T00:00:00,CHI @ NYK,L,37.8,0.571,0.429,0.727,0.0,0.273,0.182,0.0,0.364,0.727,0.75,0.25,1.0,0.0,0.8,0.2,5,14,0.357,1,13252,13252,13252,1717,12967,11435,6373,6501,11527,6348,13417,2840,5101,6951,12522,1,3380,8897,12850,7292,4371,17376,1,37:47,2023,2024
2023-24,1628470,Torrey Craig,Torrey,1610612741,CHI,Chicago Bulls,22301172,2024-04-12T00:00:00,CHI @ WAS,W,34.0,0.429,0.571,0.182,0.0,0.818,0.0,0.0,0.0,0.182,1.0,0.0,1.0,0.0,1.0,0.0,4,7,0.571,1,1,1,1,4634,17701,6809,19279,6501,2017,10483,13417,11838,17972,1,14175,1,3380,1,14835,9679,12577,6891,1,33:58,2023,2024
2023-24,1631207,Dalen Terry,Dalen,1610612741,CHI,Chicago Bulls,22301172,2024-04-12T00:00:00,CHI @ WAS,W,26.5,0.75,0.25,0.588,0.0,0.176,0.118,0.236,0.235,0.588,0.2,0.8,1.0,0.0,0.333,0.667,6,8,0.75,1,1,1,1,10836,7222,16883,9691,6501,13513,8621,5443,5641,7702,16058,3885,1,3380,18721,2924,5451,11049,2237,1,26:30,2023,2024
2023-24,1628975,Jevon Carter,Jevon,1610612741,CHI,Chicago Bulls,22301172,2024-04-12T00:00:00,CHI @ WAS,W,36.9,0.467,0.533,0.4,0.3,0.6,0.0,0.0,0.0,0.1,0.75,0.25,0.5,0.5,0.625,0.375,8,15,0.533,1,1,1,1,2337,16978,7848,14106,1309,4070,10483,13417,11838,19280,6951,12522,12489,1232,13434,8909,2806,3661,8542,1,36:51,2023,2024
2023-24,1641931,Onuralp Bitim,Onuralp,1610612741,CHI,Chicago Bulls,22301172,2024-04-12T00:00:00,CHI @ WAS,W,24.8,0.4,0.6,0.333,0.0,0.5,0.0,0.167,0.0,0.333,1.0,0.0,1.0,0.0,1.0,0.0,2,10,0.2,1,1,1,1,12160,18273,6015,16401,6501,6536,10483,7899,11838,14187,1,14175,1,3380,1,14835,15517,8327,21471,1,24:50,2023,2024
2023-24,1641847,Andrew Funk,Andrew,1610612741,CHI,Chicago Bulls,22301172,2024-04-12T00:00:00,CHI @ WAS,W,7.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1,1,1,1,23082,23026,1,20242,6501,14651,10483,13417,11838,19477,16776,14175,13832,3380,20970,14835,22557,21406,22557,1,7:03,2023,2024
2023-24,1629632,Coby White,Coby,1610612741,CHI,Chicago Bulls,22301172,2024-04-12T00:00:00,CHI @ WAS,W,26.7,0.875,0.125,0.7,0.2,0.0,0.0,0.3,0.1,0.5,0.0,1.0,0.0,0.0,0.0,1.0,7,16,0.438,1,1,1,1,10661,5015,19711,7039,2570,14651,10483,3677,10528,9375,16776,1,13832,3380,20970,1,3981,3032,13948,1,26:43,2023,2024
2023-24,1629750,Javonte Green,Javonte,1610612741,CHI,Chicago Bulls,22301172,2024-04-12T00:00:00,CHI @ WAS,W,25.8,0.533,0.467,0.583,0.0,0.375,0.375,0.042,0.167,0.583,0.571,0.429,1.0,0.0,0.7,0.3,10,15,0.667,1,1,1,1,11435,14260,10542,9802,6501,9378,2312,13245,7924,7807,10044,9995,1,3380,11427,11045,1283,3661,3541,1,25:46,2023,2024
2023-24,1630929,Henri Drell,Henri,1610612741,CHI,Chicago Bulls,22301172,2024-04-12T00:00:00,CHI @ WAS,W,23.2,0.429,0.571,0.222,0.0,0.667,0.222,0.111,0.556,0.222,0.0,1.0,1.0,0.0,0.667,0.333,3,7,0.429,1,1,1,1,13410,17701,6809,18801,6501,3605,5140,10495,1110,17182,16776,1,1,3380,11529,9201,12407,12577,14111,1,23:14,2023,2024
2023-24,1641766,Adama Sanogo,Adama,1610612741,CHI,Chicago Bulls,22301172,2024-04-12T00:00:00,CHI @ WAS,W,35.1,1.0,0.0,0.727,0.0,0.0,0.0,0.273,0.227,0.727,0.75,0.25,0.0,0.0,0.75,0.25,8,18,0.444,1,1,1,1,3729,1,20560,6373,6501,14651,10483,4285,5884,5101,6951,12522,13832,3380,9851,11492,2806,1970,13458,1,35:05,2023,2024
2023-24,202696,Nikola Vučević,Nikola,1610612741,CHI,Chicago Bulls,22301166,2024-04-11T00:00:00,CHI @ DET,W,37.3,0.714,0.286,0.741,0.148,0.222,0.074,0.037,0.185,0.593,0.7,0.3,1.0,0.0,0.75,0.25,12,21,0.571,1,1,1,1,2006,8357,16107,6287,3876,12829,10026,13326,7374,7681,7903,12299,1,3380,9851,11492,497,930,6891,1,37:19,2023,2024
2023-24,1641766,Adama Sanogo,Adama,1610612741,CHI,Chicago Bulls,22301166,2024-04-11T00:00:00,CHI @ DET,W,10.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,5,0.4,1,1,1,1,21716,1,20560,1,6501,14651,10483,13417,1200,1,16776,1,13832,3380,20970,1,15517,15951,15260,1,10:41,2023,2024
2023-24,1629750,Javonte Green,Javonte,1610612741,CHI,Chicago Bulls,22301166,2024-04-11T00:00:00,CHI @ DET,W,30.4,0.833,0.167,0.909,0.0,0.0,0.364,0.091,0.545,0.909,1.0,0.0,0.0,0.0,1.0,0.0,5,6,0.833,1,1,1,1,7640,5599,18991,3883,6501,14651,2462,11368,1138,3192,1,14175,13832,3380,1,14835,7292,14269,1607,1,30:23,2023,2024
2023-24,201942,DeMar DeRozan,DeMar,1610612741,CHI,Chicago Bulls,22301166,2024-04-11T00:00:00,CHI @ DET,W,35.7,0.727,0.273,0.513,0.308,0.308,0.0,0.179,0.051,0.205,0.1,0.9,1.0,0.0,0.357,0.643,14,22,0.636,1,1,1,1,3232,8148,16600,11627,1246,11041,10483,7667,11769,17576,16732,3490,1,3380,18698,3841,162,690,4933,1,35:41,2023,2024
2023-24,1631207,Dalen Terry,Dalen,1610612741,CHI,Chicago Bulls,22301166,2024-04-11T00:00:00,CHI @ DET,W,17.0,0.556,0.444,0.5,0.0,0.5,0.333,0.0,0.833,0.5,0.333,0.667,1.0,0.0,0.6,0.4,5,9,0.556,1,1,1,1,17992,13564,11014,11632,6501,6536,2644,13417,616,9375,14006,5049,1,3380,13674,8233,7292,9591,7603,1,17:02,2023,2024
2023-24,1628975,Jevon Carter,Jevon,1610612741,CHI,Chicago Bulls,22301166,2024-04-11T00:00:00,CHI @ DET,W,21.4,0.167,0.833,0.4,0.0,0.6,0.4,0.0,1.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0,2,6,0.333,1,1,1,1,14787,22459,2220,14106,6501,4070,1915,13417,1,11918,1,14175,1,3380,1,14835,15517,14269,17629,1,21:22,2023,2024
2023-24,1629632,Coby White,Coby,1610612741,CHI,Chicago Bulls,22301166,2024-04-11T00:00:00,CHI @ DET,W,37.1,0.467,0.533,0.333,0.0,0.667,0.167,0.0,0.167,0.333,0.333,0.667,0.25,0.75,0.286,0.714,7,15,0.467,1,1,1,1,2192,16978,7848,16401,6501,3605,6819,13417,7924,14187,14006,5049,13720,863,19741,2660,3981,3661,12709,1,37:04,2023,2024
2023-24,1628470,Torrey Craig,Torrey,1610612741,CHI,Chicago Bulls,22301166,2024-04-11T00:00:00,CHI @ DET,W,10.0,1.0,0.0,0.667,0.0,0.0,1.0,0.333,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,1,1,1,1,21987,1,20560,7235,6501,14651,1,2537,11838,5679,1,14175,13832,3380,1,14835,18910,21406,8954,1,10:00,2023,2024
2023-24,1627936,Alex Caruso,Alex,1610612741,CHI,Chicago Bulls,22301166,2024-04-11T00:00:00,CHI @ DET,W,33.5,0.5,0.5,0.5,0.0,0.375,0.25,0.125,0.375,0.5,0.0,1.0,1.0,0.0,0.333,0.667,3,6,0.5,1,1,1,1,4973,14503,8039,11632,6501,9378,4282,9894,2655,9375,16776,1,1,3380,18721,2924,12407,14269,8954,1,33:32,2023,2024
