player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
1627854,Bryn Forbes,Bryn,1610612759,SAS,26.0,63,27,36,0.429,1579.0,0.185,0.179,0.201,0.433,0.426,0.144,0.14,0.047,0.1,0.091,0.134,0.145,0.151,0.0,0.197,0.179,0.1,0.198,107,181,437,319,137,199,255,182,4,3,293,316,490,479,498,295,193,375,480,301,168,437,162,SAS
1629002,Chimezie Metu,Chimezie,1610612759,SAS,23.0,18,8,10,0.444,105.0,0.218,0.282,0.221,0.0,0.043,0.227,0.194,0.364,0.269,0.297,0.208,0.294,0.25,0.4,0.286,0.212,0.167,0.252,411,398,119,297,447,120,31,132,463,456,139,188,105,98,90,162,484,115,84,447,281,267,63,SAS
201942,DeMar DeRozan,DeMar,1610612759,SAS,30.0,68,31,37,0.456,2316.0,0.262,0.277,0.247,0.018,0.026,0.425,0.411,0.109,0.201,0.183,0.325,0.285,0.206,0.078,0.311,0.189,0.353,0.277,48,144,452,284,13,42,40,83,443,469,19,18,361,231,269,60,475,215,397,475,208,24,36,SAS
1627749,Dejounte Murray,Dejounte,1610612759,SAS,23.0,66,29,37,0.439,1687.0,0.207,0.201,0.206,0.112,0.118,0.154,0.156,0.225,0.257,0.251,0.313,0.287,0.407,0.09,0.261,0.205,0.168,0.185,70,162,452,306,115,141,168,169,361,397,271,277,184,117,143,68,478,14,375,420,266,264,207,SAS
1628401,Derrick White,Derrick,1610612759,SAS,25.0,68,32,36,0.471,1677.0,0.183,0.175,0.179,0.226,0.212,0.241,0.229,0.111,0.15,0.142,0.285,0.204,0.184,0.303,0.181,0.226,0.273,0.192,48,133,437,267,118,214,269,278,172,218,117,136,350,367,364,93,359,276,123,269,315,71,179,SAS
1629234,Drew Eubanks,Drew,1610612759,SAS,23.0,22,13,9,0.591,272.0,0.15,0.204,0.14,0.017,0.007,0.15,0.16,0.528,0.281,0.332,0.124,0.214,0.109,0.586,0.333,0.322,0.214,0.174,392,347,109,167,398,365,161,416,444,490,280,272,21,85,58,334,383,456,23,486,482,163,259,SAS
1627751,Jakob Poeltl,Jakob,1610612759,SAS,24.0,66,30,36,0.455,1171.0,0.125,0.152,0.119,0.0,0.0,0.09,0.153,0.518,0.28,0.333,0.179,0.186,0.197,0.572,0.216,0.279,0.191,0.129,70,152,437,285,217,470,358,479,463,503,418,286,22,87,57,203,312,246,26,338,425,210,434,SAS
1629640,Keldon Johnson,Keldon,1610612759,SAS,20.0,17,8,9,0.471,301.0,0.164,0.19,0.159,0.176,0.134,0.248,0.259,0.169,0.197,0.192,0.092,0.143,0.233,0.071,0.179,0.215,0.206,0.199,419,398,109,267,389,299,211,352,258,370,103,98,240,241,242,433,185,148,403,264,294,180,156,SAS
200746,LaMarcus Aldridge,LaMarcus,1610612759,SAS,34.0,53,23,30,0.434,1754.0,0.236,0.263,0.249,0.162,0.154,0.24,0.24,0.349,0.224,0.247,0.15,0.168,0.15,0.524,0.132,0.186,0.241,0.249,240,213,383,311,104,78,54,78,286,339,119,121,109,176,148,255,267,382,32,177,196,110,67,SAS
1629022,Lonnie Walker IV,Lonnie,1610612759,SAS,21.0,61,29,32,0.475,988.0,0.183,0.181,0.199,0.186,0.174,0.109,0.122,0.125,0.161,0.154,0.133,0.178,0.216,0.108,0.226,0.192,0.12,0.169,140,162,397,261,247,212,243,188,242,292,374,354,316,332,337,300,296,192,340,360,224,388,285,SAS
1629677,Luka Samanic,Luka,1610612759,SAS,20.0,3,1,2,0.333,48.0,0.179,0.132,0.19,0.333,0.308,0.143,0.143,0.125,0.22,0.204,0.25,0.154,0.0,0.222,0.333,0.316,0.211,0.151,508,501,23,396,479,234,426,215,39,53,295,307,316,185,211,119,221,500,169,486,477,168,358,SAS
201158,Marco Belinelli,Marco,1610612759,SAS,34.0,57,27,30,0.474,883.0,0.166,0.154,0.187,0.322,0.327,0.154,0.143,0.038,0.137,0.116,0.146,0.081,0.098,0.009,0.123,0.132,0.14,0.17,190,181,383,264,274,287,351,233,51,33,272,307,494,407,437,267,43,470,478,164,39,336,277,SAS
201988,Patty Mills,Patty,1610612759,SAS,31.0,66,28,38,0.424,1485.0,0.193,0.196,0.215,0.436,0.426,0.145,0.138,0.076,0.079,0.078,0.158,0.141,0.225,0.032,0.13,0.178,0.17,0.21,70,172,467,327,151,179,187,147,3,2,292,322,442,507,512,245,182,169,467,176,163,262,138,SAS
1629683,Quinndary Weatherspoon,Quinndary,1610612759,SAS,23.0,11,5,6,0.455,78.0,0.107,0.077,0.11,0.063,0.114,0.029,0.048,0.043,0.095,0.081,0.314,0.152,0.188,0.143,0.182,0.211,0.091,0.066,441,440,83,285,462,495,515,489,419,401,497,488,493,489,509,65,214,268,273,271,277,456,517,SAS
200752,Rudy Gay,Rudy,1610612759,SAS,33.0,67,30,37,0.448,1461.0,0.211,0.213,0.22,0.238,0.25,0.193,0.18,0.223,0.275,0.265,0.162,0.217,0.151,0.185,0.162,0.181,0.169,0.211,59,152,452,295,156,131,135,134,148,142,184,225,187,91,123,240,392,379,213,233,173,263,136,SAS
1626168,Trey Lyles,Trey,1610612759,SAS,24.0,63,27,36,0.429,1271.0,0.136,0.137,0.147,0.226,0.226,0.073,0.08,0.32,0.315,0.316,0.104,0.123,0.141,0.237,0.155,0.201,0.096,0.136,107,181,437,319,191,420,411,391,171,177,445,445,126,54,70,395,120,410,161,223,253,447,412,SAS
203092,Tyler Zeller,Tyler,1610612759,SAS,30.0,2,1,1,0.5,4.0,0.267,0.25,0.286,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,516,501,7,217,526,37,66,27,463,503,502,505,26,4,4,515,1,500,480,1,1,513,154,SAS
