close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
202355,Hassan Whiteside,1610612748,MIA,C,27.0,73,73,1.0,488,1056,0.462,0.478,-0.016
2736,Luol Deng,1610612748,MIA,F,31.0,74,74,1.0,388,824,0.471,0.452,0.018
1626159,Justise Winslow,1610612748,MIA,F,20.0,78,78,1.0,324,776,0.418,0.441,-0.024
2207,Joe Johnson,1610612748,MIA,F-G,35.0,81,81,1.0,351,767,0.458,0.446,0.012
201609,Goran Dragic,1610612748,MIA,G,30.0,72,72,1.0,294,719,0.409,0.44,-0.031
2547,Chris Bosh,1610612748,MIA,F,32.0,53,53,1.0,294,646,0.455,0.455,0.001
2548,Dwyane Wade,1610612748,MIA,G,34.0,74,74,1.0,236,547,0.431,0.442,-0.011
101123,Gerald Green,1610612748,MIA,F,30.0,69,69,1.0,210,507,0.414,0.436,-0.022
1626196,Josh Richardson,1610612748,MIA,G,22.0,47,47,1.0,172,392,0.439,0.436,0.002
201596,Mario Chalmers,1610612748,MIA,G,30.0,61,61,1.0,155,385,0.403,0.432,-0.029
2405,Amar'e Stoudemire,1610612748,MIA,F-C,33.0,50,50,1.0,146,324,0.451,0.477,-0.026
204020,Tyler Johnson,1610612748,MIA,G,24.0,36,36,1.0,133,302,0.44,0.434,0.006
201177,Josh McRoberts,1610612748,MIA,F,29.0,41,41,1.0,101,239,0.423,0.451,-0.028
2617,Udonis Haslem,1610612748,MIA,F,36.0,29,29,1.0,43,80,0.538,0.448,0.089
1627362,Briante Weber,1610612748,MIA,G,23.0,6,6,1.0,32,61,0.525,0.428,0.096
