close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
2207,Joe Johnson,1610612748,MIA,F-G,35.0,81,80,0.613,174,470,0.37,0.367,0.003
1626159,Justise Winslow,1610612748,MIA,F,20.0,78,78,0.534,148,414,0.357,0.371,-0.014
201609,Goran Dragic,1610612748,MIA,G,30.0,72,72,0.544,129,391,0.33,0.377,-0.047
2736,Luol Deng,1610612748,MIA,F,31.0,74,73,0.438,134,361,0.371,0.375,-0.003
2548,Dwyane Wade,1610612748,MIA,G,34.0,74,73,0.569,111,311,0.357,0.364,-0.007
101123,Gerald Green,1610612748,MIA,F,30.0,69,67,0.594,105,301,0.349,0.367,-0.018
2547,Chris Bosh,1610612748,MIA,F,32.0,53,52,0.455,112,294,0.381,0.375,0.006
201596,Mario Chalmers,1610612748,MIA,G,30.0,61,58,0.608,76,234,0.325,0.374,-0.05
202355,Hassan Whiteside,1610612748,MIA,C,27.0,73,66,0.212,74,224,0.33,0.386,-0.056
1626196,Josh Richardson,1610612748,MIA,G,22.0,47,41,0.52,79,204,0.387,0.373,0.015
204020,Tyler Johnson,1610612748,MIA,G,24.0,36,36,0.503,56,152,0.368,0.368,0.001
201177,Josh McRoberts,1610612748,MIA,F,29.0,41,36,0.452,36,108,0.333,0.368,-0.034
2405,Amar'e Stoudemire,1610612748,MIA,F-C,33.0,50,38,0.272,36,88,0.409,0.386,0.023
1627362,Briante Weber,1610612748,MIA,G,23.0,6,6,0.59,15,36,0.417,0.351,0.066
2617,Udonis Haslem,1610612748,MIA,F,36.0,29,20,0.413,15,33,0.455,0.367,0.087
