player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank
1626151,Aaron Harrison,Aaron,1610612766,CHA,21.0,21,15,6,0.714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409,347,39,50,272,95,61,153,24,108,108,50,18,228,329,184,38,20,321
2744,Al Jefferson,Al,1610612766,CHA,31.0,47,33,14,0.702,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,317,170,104,55,236,95,61,153,24,108,108,50,18,44,243,184,38,20,233
203469,Cody Zeller,Cody,1610612766,CHA,23.0,73,42,31,0.575,4.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,144,90,265,150,193,95,61,19,24,20,14,50,18,88,167,107,38,20,111
201584,Courtney Lee,Courtney,1610612766,CHA,30.0,79,49,30,0.62,12.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,63,46,258,106,25,95,7,153,24,20,108,50,18,134,111,184,38,20,321
202343,Elliot Williams,Elliot,1610612766,CHA,27.0,5,4,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459,434,7,37,376,95,61,153,24,108,108,50,18,228,329,184,38,20,321
1626163,Frank Kaminsky,Frank,1610612766,CHA,23.0,81,47,34,0.58,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,19,53,307,140,124,95,61,153,24,108,108,50,18,134,111,107,38,20,155
203087,Jeremy Lamb,Jeremy,1610612766,CHA,24.0,66,40,26,0.606,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,207,108,217,114,236,95,61,153,24,108,108,50,18,228,64,184,38,20,233
202391,Jeremy Lin,Jeremy,1610612766,CHA,27.0,78,47,31,0.603,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,81,53,265,115,37,95,61,153,24,108,108,14,18,228,37,184,4,20,155
203268,Jorge Gutierrez,Jorge,1610612766,CHA,27.0,12,9,3,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431,394,20,43,376,95,61,153,24,108,108,50,18,228,329,184,38,20,321
202689,Kemba Walker,Kemba,1610612766,CHA,26.0,81,47,34,0.58,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,19,53,307,140,56,21,61,153,24,108,108,50,18,134,167,184,38,20,15
101107,Marvin Williams,Marvin,1610612766,CHA,30.0,81,47,34,0.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,5.0,19,53,307,140,236,95,61,153,24,108,108,50,18,65,111,63,38,20,47
203077,Michael Kidd-Gilchrist,Michael,1610612766,CHA,22.0,7,5,2,0.714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,451,426,15,50,328,21,61,153,24,108,108,50,18,228,329,63,38,20,155
201587,Nicolas Batum,Nicolas,1610612766,CHA,27.0,70,41,29,0.586,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,177,96,246,130,44,95,61,89,5,20,39,50,18,134,111,47,38,20,155
201150,Spencer Hawes,Spencer,1610612766,CHA,28.0,57,30,27,0.526,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,5.0,272,209,229,198,98,95,61,26,24,108,108,50,18,44,329,47,38,20,47
203584,Troy Daniels,Troy,1610612766,CHA,24.0,43,25,18,0.581,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,265,139,138,376,95,61,153,24,20,108,50,18,228,329,184,38,20,321
201946,Tyler Hansbrough,Tyler,1610612766,CHA,30.0,44,28,16,0.636,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,330,237,126,95,272,95,61,153,24,108,14,50,18,88,167,184,38,20,155
