season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2023-24,1610612748,MIA,Miami Heat,22300678,2024-01-31,MIA vs. SAC,W,48.0,0.667,0.333,0.504,0.07,0.339,0.13,0.157,0.104,0.435,0.897,0.103,0.923,0.077,0.905,0.095,0,0,0,0,119,430,1992,1332,1204,1156,1050,1037,1885,1283,1,2460,644,1749,3,2458,1,2023,2024,True,MIA,SAC
2023-24,1610612746,LAC,LA Clippers,22300676,2024-01-31,LAC @ WAS,W,48.0,0.7,0.3,0.56,0.112,0.288,0.192,0.152,0.168,0.448,0.514,0.486,0.583,0.417,0.532,0.468,0,0,0,0,119,183,2273,723,429,1730,292,1121,780,1132,1492,957,2396,59,2121,333,1,2023,2024,False,WAS,LAC
2023-24,1610612751,BKN,Brooklyn Nets,22300677,2024-01-31,BKN vs. PHX,L,48.0,0.585,0.415,0.517,0.1,0.4,0.167,0.083,0.1,0.417,0.452,0.548,0.875,0.125,0.596,0.404,0,0,0,0,119,1510,946,1204,612,562,523,2241,1953,1519,1930,524,1082,1307,1605,848,1,2023,2024,True,BKN,PHX
2023-24,1610612739,CLE,Cleveland Cavaliers,22300675,2024-01-31,CLE vs. DET,W,48.0,0.607,0.393,0.547,0.031,0.281,0.164,0.172,0.227,0.516,0.486,0.514,0.75,0.25,0.553,0.447,0,0,0,0,119,1215,1236,882,2142,1787,568,760,180,438,1669,786,1919,434,1991,462,1,2023,2024,True,CLE,DET
2023-24,1610612765,DET,Detroit Pistons,22300675,2024-01-31,DET @ CLE,L,48.0,0.617,0.383,0.479,0.116,0.397,0.124,0.124,0.083,0.364,0.448,0.552,0.875,0.125,0.6,0.4,0,0,0,0,119,1083,1373,1624,377,594,1168,1679,2180,2048,1947,501,1082,1307,1557,859,1,2023,2024,False,CLE,DET
2023-24,1610612764,WAS,Washington Wizards,22300676,2024-01-31,WAS vs. LAC,L,48.0,0.701,0.299,0.661,0.073,0.248,0.11,0.092,0.073,0.587,0.361,0.639,0.667,0.333,0.422,0.578,0,0,0,0,119,182,2279,99,1110,2081,1449,2160,2267,94,2329,131,2225,174,2435,26,1,2023,2024,True,WAS,LAC
2023-24,1610612756,PHX,Phoenix Suns,22300677,2024-01-31,PHX @ BKN,W,48.0,0.646,0.354,0.515,0.103,0.309,0.14,0.176,0.125,0.412,0.686,0.314,0.786,0.214,0.714,0.286,0,0,0,0,119,699,1758,1229,581,1501,883,682,1517,1581,232,2226,1754,657,444,1990,1,2023,2024,False,BKN,PHX
2023-24,1610612749,MIL,Milwaukee Bucks,22300683,2024-01-31,MIL @ POR,L,48.0,0.511,0.489,0.552,0.155,0.336,0.069,0.112,0.095,0.397,0.563,0.438,0.692,0.308,0.6,0.4,0,0,0,0,119,2250,205,811,97,1187,2122,1885,2027,1743,1028,1408,2184,254,1557,859,1,2023,2024,False,POR,MIL
2023-24,1610612741,CHI,Chicago Bulls,22300674,2024-01-31,CHI @ CHA,W,48.0,0.667,0.333,0.581,0.12,0.282,0.06,0.137,0.103,0.462,0.5,0.5,1.0,0.0,0.622,0.378,0,0,0,0,119,430,1992,507,339,1782,2219,1426,1917,957,1520,805,1,2028,1347,1098,1,2023,2024,False,CHA,CHI
2023-24,1610612753,ORL,Orlando Magic,22300681,2024-01-31,ORL @ SAS,W,48.0,0.767,0.233,0.63,0.056,0.194,0.157,0.176,0.213,0.574,0.647,0.353,1.0,0.0,0.707,0.293,0,0,0,0,119,17,2444,199,1523,2332,642,688,276,128,399,2055,1,2028,496,1946,1,2023,2024,False,SAS,ORL
2023-24,1610612745,HOU,Houston Rockets,22300679,2024-01-31,HOU vs. NOP,L,48.0,0.494,0.506,0.444,0.081,0.394,0.172,0.162,0.121,0.364,0.455,0.545,0.692,0.308,0.543,0.457,0,0,0,0,119,2331,127,1975,942,616,468,948,1614,2048,1907,533,2184,254,2057,395,1,2023,2024,True,HOU,NOP
