season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2023-24,1610612749,MIL,Milwaukee Bucks,22300683,2024-01-31,MIL @ POR,L,48.0,11.0,16.0,8.0,46.0,13.0,8.0,9.0,56.0,0,0,0,0,119,1944,730,2037,1528,652,321,425,1663,1,2023,2024,False,POR,MIL
2023-24,1610612743,DEN,Denver Nuggets,22300682,2024-01-31,DEN @ OKC,L,48.0,9.0,20.0,12.0,34.0,15.0,17.0,15.0,50.0,0,0,0,0,119,2163,309,1449,2312,980,1732,1338,1120,1,2023,2024,False,OKC,DEN
2023-24,1610612757,POR,Portland Trail Blazers,22300683,2024-01-31,POR vs. MIL,W,48.0,13.0,8.0,9.0,56.0,11.0,16.0,8.0,46.0,0,0,0,0,119,1645,1996,1897,636,409,1574,328,762,1,2023,2024,True,POR,MIL
2023-24,1610612758,SAC,Sacramento Kings,22300678,2024-01-31,SAC @ MIA,L,48.0,6.0,17.0,22.0,54.0,12.0,7.0,15.0,50.0,0,0,0,0,119,2364,602,265,799,518,222,1338,1120,1,2023,2024,False,MIA,SAC
2023-24,1610612748,MIA,Miami Heat,22300678,2024-01-31,MIA vs. SAC,W,48.0,12.0,7.0,15.0,50.0,6.0,17.0,22.0,54.0,0,0,0,0,119,1810,2141,946,1116,63,1732,2140,1509,1,2023,2024,True,MIA,SAC
2023-24,1610612760,OKC,Oklahoma City Thunder,22300682,2024-01-31,OKC vs. DEN,W,48.0,15.0,17.0,15.0,50.0,9.0,20.0,12.0,34.0,0,0,0,0,119,1321,602,946,1116,209,2069,861,80,1,2023,2024,True,OKC,DEN
2023-24,1610612742,DAL,Dallas Mavericks,22300680,2024-01-31,DAL @ MIN,L,48.0,5.0,7.0,9.0,38.0,19.0,15.0,9.0,52.0,0,0,0,0,119,2399,2141,1897,2123,1615,1400,425,1346,1,2023,2024,False,MIN,DAL
2023-24,1610612750,MIN,Minnesota Timberwolves,22300680,2024-01-31,MIN vs. DAL,W,48.0,19.0,15.0,9.0,52.0,5.0,7.0,9.0,38.0,0,0,0,0,119,692,888,1897,953,38,222,425,229,1,2023,2024,True,MIN,DAL
2023-24,1610612751,BKN,Brooklyn Nets,22300677,2024-01-31,BKN vs. PHX,L,48.0,12.0,14.0,20.0,50.0,17.0,9.0,19.0,56.0,0,0,0,0,119,1810,1062,405,1116,1314,466,1862,1663,1,2023,2024,True,BKN,PHX
2023-24,1610612765,DET,Detroit Pistons,22300675,2024-01-31,DET @ CLE,L,48.0,10.0,4.0,15.0,44.0,29.0,15.0,21.0,66.0,0,0,0,0,119,2053,2367,946,1700,2377,1400,2057,2282,1,2023,2024,False,CLE,DET
2023-24,1610612745,HOU,Houston Rockets,22300679,2024-01-31,HOU vs. NOP,L,48.0,12.0,6.0,17.0,36.0,5.0,15.0,4.0,50.0,0,0,0,0,119,1810,2240,707,2233,38,1400,50,1120,1,2023,2024,True,HOU,NOP
2023-24,1610612741,CHI,Chicago Bulls,22300674,2024-01-31,CHI @ CHA,W,48.0,12.0,13.0,7.0,54.0,21.0,12.0,14.0,46.0,0,0,0,0,119,1810,1233,2134,799,1879,912,1181,762,1,2023,2024,False,CHA,CHI
2023-24,1610612753,ORL,Orlando Magic,22300681,2024-01-31,ORL @ SAS,W,48.0,23.0,14.0,17.0,62.0,10.0,11.0,27.0,46.0,0,0,0,0,119,323,1062,707,255,299,751,2363,762,1,2023,2024,False,SAS,ORL
2023-24,1610612746,LAC,LA Clippers,22300676,2024-01-31,LAC @ WAS,W,48.0,21.0,17.0,24.0,56.0,8.0,16.0,12.0,64.0,0,0,0,0,119,493,602,165,636,143,1574,861,2207,1,2023,2024,False,WAS,LAC
2023-24,1610612764,WAS,Washington Wizards,22300676,2024-01-31,WAS vs. LAC,L,48.0,8.0,16.0,12.0,64.0,21.0,17.0,24.0,56.0,0,0,0,0,119,2253,730,1449,180,1879,1732,2253,1663,1,2023,2024,True,WAS,LAC
2023-24,1610612740,NOP,New Orleans Pelicans,22300679,2024-01-31,NOP @ HOU,W,48.0,5.0,15.0,4.0,50.0,12.0,6.0,17.0,36.0,0,0,0,0,119,2399,888,2362,1116,518,143,1642,150,1,2023,2024,False,HOU,NOP
2023-24,1610612739,CLE,Cleveland Cavaliers,22300675,2024-01-31,CLE vs. DET,W,48.0,29.0,15.0,21.0,66.0,10.0,4.0,15.0,44.0,0,0,0,0,119,63,888,322,128,299,38,1338,609,1,2023,2024,True,CLE,DET
2023-24,1610612756,PHX,Phoenix Suns,22300677,2024-01-31,PHX @ BKN,W,48.0,17.0,9.0,19.0,56.0,12.0,14.0,20.0,50.0,0,0,0,0,119,1010,1855,492,636,518,1229,1970,1120,1,2023,2024,False,BKN,PHX
2023-24,1610612766,CHA,Charlotte Hornets,22300674,2024-01-31,CHA vs. CHI,L,48.0,21.0,12.0,14.0,46.0,12.0,13.0,7.0,54.0,0,0,0,0,119,493,1392,1124,1528,518,1070,223,1509,1,2023,2024,True,CHA,CHI
2023-24,1610612759,SAS,San Antonio Spurs,22300681,2024-01-31,SAS vs. ORL,L,48.0,10.0,11.0,27.0,46.0,23.0,14.0,17.0,62.0,0,0,0,0,119,2053,1550,78,1528,2063,1229,1642,2106,1,2023,2024,True,SAS,ORL
2023-24,1610612741,CHI,Chicago Bulls,22300672,2024-01-30,CHI vs. TOR,L,48.0,14.0,7.0,20.0,46.0,30.0,19.0,17.0,48.0,0,0,0,0,119,1482,2141,405,1528,2399,1968,1642,934,1,2023,2024,True,CHI,TOR
2023-24,1610612754,IND,Indiana Pacers,22300670,2024-01-30,IND @ BOS,L,48.0,10.0,32.0,9.0,64.0,8.0,6.0,17.0,44.0,0,0,0,0,119,2053,9,1897,180,143,143,1642,609,1,2023,2024,False,BOS,IND
2023-24,1610612755,PHI,Philadelphia 76ers,22300673,2024-01-30,PHI @ GSW,L,48.0,19.0,14.0,6.0,46.0,17.0,6.0,17.0,56.0,0,0,0,0,119,692,1062,2239,1528,1314,143,1642,1663,1,2023,2024,False,GSW,PHI
2023-24,1610612738,BOS,Boston Celtics,22300670,2024-01-30,BOS vs. IND,W,48.0,8.0,6.0,17.0,44.0,10.0,32.0,9.0,64.0,0,0,0,0,119,2253,2240,707,1700,299,2444,425,2207,1,2023,2024,True,BOS,IND
2023-24,1610612747,LAL,Los Angeles Lakers,22300669,2024-01-30,LAL @ ATL,L,48.0,11.0,11.0,22.0,66.0,25.0,21.0,26.0,68.0,0,0,0,0,119,1944,1550,265,128,2195,2153,2327,2334,1,2023,2024,False,ATL,LAL
2023-24,1610612761,TOR,Toronto Raptors,22300672,2024-01-30,TOR @ CHI,W,48.0,30.0,19.0,17.0,48.0,14.0,7.0,20.0,46.0,0,0,0,0,119,46,393,707,1342,817,222,1970,762,1,2023,2024,False,CHI,TOR
2023-24,1610612744,GSW,Golden State Warriors,22300673,2024-01-30,GSW vs. PHI,W,48.0,17.0,6.0,17.0,56.0,19.0,14.0,6.0,46.0,0,0,0,0,119,1010,2240,707,636,1615,1229,147,762,1,2023,2024,True,GSW,PHI
2023-24,1610612752,NYK,New York Knicks,22300671,2024-01-30,NYK vs. UTA,W,48.0,22.0,18.0,24.0,62.0,8.0,19.0,16.0,50.0,0,0,0,0,119,399,494,165,255,143,1968,1516,1120,1,2023,2024,True,NYK,UTA
2023-24,1610612762,UTA,Utah Jazz,22300671,2024-01-30,UTA @ NYK,L,48.0,8.0,19.0,16.0,50.0,22.0,18.0,24.0,62.0,0,0,0,0,119,2253,393,820,1116,1969,1860,2253,2106,1,2023,2024,False,NYK,UTA
2023-24,1610612737,ATL,Atlanta Hawks,22300669,2024-01-30,ATL vs. LAL,W,48.0,25.0,21.0,26.0,68.0,11.0,11.0,22.0,66.0,0,0,0,0,119,209,236,99,89,409,751,2140,2282,1,2023,2024,True,ATL,LAL
2023-24,1610612751,BKN,Brooklyn Nets,22300660,2024-01-29,BKN vs. UTA,W,48.0,27.0,27.0,28.0,60.0,10.0,14.0,16.0,54.0,0,0,0,0,119,119,41,57,356,299,1229,1516,1509,1,2023,2024,True,BKN,UTA
2023-24,1610612738,BOS,Boston Celtics,22300659,2024-01-29,BOS vs. NOP,W,48.0,13.0,15.0,11.0,44.0,15.0,12.0,7.0,58.0,0,0,0,0,119,1645,888,1601,1700,980,912,223,1826,1,2023,2024,True,BOS,NOP
2023-24,1610612743,DEN,Denver Nuggets,22300667,2024-01-29,DEN vs. MIL,W,48.0,15.0,11.0,19.0,58.0,9.0,12.0,10.0,26.0,0,0,0,0,119,1321,1550,492,490,209,912,565,11,1,2023,2024,True,DEN,MIL
