season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away
2020-21,1610612749,MIL,Milwaukee Bucks,42000302,2021-06-25,MIL vs. ATL,W,48.0,50,96,0.521,15,41,0.366,10,16,0.625,16,31,47,29,16.0,14,3,4,20,22,125,34.0,1,1,1,1,7,3,15,26,43,27,81,153,136,153,7,104,42,8,138,1,101,71,67,48,21,2,1,2020,2021,True,MIL,ATL
2020-21,1610612737,ATL,Atlanta Hawks,42000302,2021-06-25,ATL @ MIL,L,48.0,34,82,0.415,9,36,0.25,14,17,0.824,7,27,34,13,20.0,8,4,3,22,20,91,-34.0,1,86,86,86,7,147,125,141,124,61,151,111,128,76,123,145,162,168,168,40,69,36,107,90,158,168,1,2020,2021,False,MIL,ATL
2020-21,1610612756,PHX,Phoenix Suns,42000313,2021-06-24,PHX @ LAC,L,48.0,35,90,0.389,10,32,0.313,12,13,0.923,11,32,43,24,11.0,5,3,5,19,15,92,-14.0,1,86,86,86,7,142,49,155,110,102,116,133,153,14,56,93,78,49,54,111,101,103,57,156,155,137,1,2020,2021,False,LAC,PHX
2020-21,1610612746,LAC,LA Clippers,42000313,2021-06-24,LAC vs. PHX,W,48.0,37,82,0.451,12,34,0.353,20,24,0.833,10,41,51,20,12.0,8,5,3,15,19,106,14.0,1,1,1,1,7,112,125,97,80,79,87,52,62,66,71,14,15,104,79,40,48,36,14,105,105,27,1,2020,2021,True,LAC,PHX
2020-21,1610612749,MIL,Milwaukee Bucks,42000301,2021-06-23,MIL vs. ATL,L,48.0,47,102,0.461,8,36,0.222,11,14,0.786,12,33,45,27,8.0,6,4,2,14,17,113,-3.0,1,86,86,86,7,18,3,82,140,61,160,143,147,96,43,82,62,22,13,88,69,15,10,138,67,89,1,2020,2021,True,MIL,ATL
2020-21,1610612737,ATL,Atlanta Hawks,42000301,2021-06-23,ATL @ MIL,W,48.0,47,95,0.495,8,32,0.25,14,16,0.875,12,39,51,19,13.0,5,2,4,17,14,116,3.0,1,1,1,1,7,18,19,47,140,102,151,111,136,37,43,27,15,117,99,111,136,71,24,158,55,77,1,2020,2021,False,MIL,ATL
2020-21,1610612746,LAC,LA Clippers,42000312,2021-06-22,LAC @ PHX,L,48.0,36,80,0.45,13,34,0.382,18,24,0.75,7,32,39,18,10.0,3,4,3,19,20,103,-1.0,1,86,86,86,7,128,147,100,65,79,66,72,62,118,123,93,121,131,43,149,69,36,57,90,121,86,1,2020,2021,False,PHX,LAC
2020-21,1610612756,PHX,Phoenix Suns,42000312,2021-06-22,PHX vs. LAC,W,48.0,41,82,0.5,6,26,0.231,16,18,0.889,7,32,39,24,9.0,5,3,4,20,19,104,1.0,1,1,1,1,7,69,125,43,160,150,158,92,119,28,123,93,121,49,21,111,101,71,67,105,115,85,1,2020,2021,True,PHX,LAC
2020-21,1610612756,PHX,Phoenix Suns,42000311,2021-06-20,PHX vs. LAC,W,48.0,49,89,0.551,13,32,0.406,9,9,1.0,7,36,43,31,7.0,5,3,3,16,17,120,6.0,1,1,1,1,7,7,56,14,65,102,48,157,162,1,123,47,78,3,8,111,101,36,16,138,36,64,1,2020,2021,True,PHX,LAC
2020-21,1610612755,PHI,Philadelphia 76ers,42000207,2021-06-20,PHI vs. ATL,L,48.0,34,80,0.425,9,28,0.321,19,25,0.76,7,41,48,26,17.0,7,4,1,28,23,96,-7.0,1,86,86,86,7,147,147,130,124,137,112,62,52,114,123,14,34,32,152,63,69,2,163,37,147,108,1,2020,2021,True,PHI,ATL
2020-21,1610612737,ATL,Atlanta Hawks,42000207,2021-06-20,ATL @ PHI,W,48.0,36,81,0.444,7,27,0.259,24,32,0.75,6,38,44,22,10.0,9,1,4,23,28,103,7.0,1,1,1,1,7,128,138,107,153,143,149,25,15,118,148,32,71,79,43,31,157,71,124,5,121,56,1,2020,2021,False,PHI,ATL
2020-21,1610612746,LAC,LA Clippers,42000311,2021-06-20,LAC @ PHX,L,48.0,40,88,0.455,20,47,0.426,14,17,0.824,10,29,39,23,9.0,6,3,3,17,16,114,-6.0,1,86,86,86,7,76,64,91,5,6,38,111,128,76,71,134,121,68,21,88,101,36,24,148,64,102,1,2020,2021,False,PHX,LAC
2020-21,1610612749,MIL,Milwaukee Bucks,42000217,2021-06-19,MIL @ BKN,W,53.0,43,98,0.439,15,36,0.417,14,21,0.667,18,30,48,20,8.0,9,7,3,20,20,115,4.0,1,1,1,1,3,48,11,118,43,61,42,111,85,138,2,122,34,104,13,31,15,36,67,90,58,73,1,2020,2021,False,BKN,MIL
2020-21,1610612751,BKN,Brooklyn Nets,42000217,2021-06-19,BKN vs. MIL,L,53.0,39,84,0.464,12,39,0.308,21,25,0.84,11,35,46,23,13.0,4,3,7,20,20,111,-4.0,1,86,86,86,3,88,100,78,80,39,122,44,52,64,56,56,54,68,99,129,101,142,67,90,78,95,1,2020,2021,True,BKN,MIL
2020-21,1610612737,ATL,Atlanta Hawks,42000206,2021-06-18,ATL vs. PHI,L,48.0,38,92,0.413,10,31,0.323,13,24,0.542,8,39,47,19,12.0,6,3,5,22,24,99,-5.0,1,86,86,86,7,99,37,142,110,111,111,125,62,166,105,27,42,117,79,88,101,103,107,25,141,99,1,2020,2021,True,ATL,PHI
2020-21,1610612746,LAC,LA Clippers,42000226,2021-06-18,LAC vs. UTA,W,48.0,48,85,0.565,20,39,0.513,15,17,0.882,10,23,33,27,8.0,13,6,0,16,19,131,12.0,1,1,1,1,7,13,88,7,5,39,10,97,128,31,71,167,165,22,13,2,30,1,16,105,8,37,1,2020,2021,True,LAC,UTA
2020-21,1610612755,PHI,Philadelphia 76ers,42000206,2021-06-18,PHI @ ATL,W,48.0,38,93,0.409,12,29,0.414,16,23,0.696,14,37,51,15,11.0,7,5,3,24,22,104,5.0,1,1,1,1,7,99,33,146,80,130,45,92,69,133,21,38,15,152,54,63,48,36,135,48,115,70,1,2020,2021,False,ATL,PHI
2020-21,1610612762,UTA,Utah Jazz,42000226,2021-06-18,UTA @ LAC,L,48.0,42,86,0.488,21,44,0.477,14,19,0.737,16,27,43,19,16.0,4,0,6,19,16,119,-12.0,1,86,86,86,7,61,79,56,2,12,19,111,108,122,7,145,78,117,138,129,170,124,57,148,42,133,1,2020,2021,False,LAC,UTA
2020-21,1610612749,MIL,Milwaukee Bucks,42000216,2021-06-17,MIL vs. BKN,W,48.0,37,82,0.451,7,33,0.212,23,28,0.821,15,36,51,14,15.0,12,6,1,13,18,104,15.0,1,1,1,1,7,112,125,97,153,92,162,32,34,78,13,47,15,161,129,3,30,2,6,115,115,24,1,2020,2021,True,MIL,BKN
2020-21,1610612751,BKN,Brooklyn Nets,42000216,2021-06-17,BKN @ MIL,L,48.0,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,16.0,11,1,6,18,13,89,-15.0,1,86,86,86,7,128,138,107,124,119,129,161,147,162,91,122,121,161,138,8,157,124,34,162,160,145,1,2020,2021,False,MIL,BKN
2020-21,1610612762,UTA,Utah Jazz,42000225,2021-06-16,UTA vs. LAC,L,48.0,36,80,0.45,20,54,0.37,19,27,0.704,7,29,36,15,14.0,7,1,3,21,22,111,-8.0,1,86,86,86,7,128,147,100,5,1,76,62,41,131,123,134,146,152,108,63,157,36,82,48,78,116,1,2020,2021,True,UTA,LAC
2020-21,1610612755,PHI,Philadelphia 76ers,42000205,2021-06-16,PHI vs. ATL,L,48.0,35,75,0.467,13,30,0.433,23,38,0.605,7,37,44,20,16.0,7,6,4,21,28,106,-3.0,1,86,86,86,7,142,167,72,65,119,34,32,5,159,123,38,71,104,138,63,30,71,82,5,105,89,1,2020,2021,True,PHI,ATL
2020-21,1610612737,ATL,Atlanta Hawks,42000205,2021-06-16,ATL @ PHI,W,48.0,39,85,0.459,9,26,0.346,22,28,0.786,10,30,40,14,11.0,10,4,6,28,21,109,3.0,1,1,1,1,7,88,88,85,124,150,94,37,34,96,71,122,111,161,54,18,69,124,163,65,86,77,1,2020,2021,False,PHI,ATL
2020-21,1610612746,LAC,LA Clippers,42000225,2021-06-16,LAC @ UTA,W,48.0,41,80,0.513,16,40,0.4,21,25,0.84,8,31,39,17,14.0,11,3,1,22,21,119,8.0,1,1,1,1,7,69,147,31,33,30,53,44,52,64,105,104,121,143,108,8,101,2,107,65,42,52,1,2020,2021,False,UTA,LAC
2020-21,1610612751,BKN,Brooklyn Nets,42000215,2021-06-15,BKN vs. MIL,W,48.0,38,77,0.494,16,43,0.372,22,25,0.88,2,34,36,27,10.0,4,4,5,19,24,114,6.0,1,1,1,1,7,99,158,53,33,18,75,37,52,34,168,67,146,22,43,129,69,103,57,25,64,64,1,2020,2021,True,BKN,MIL
2020-21,1610612749,MIL,Milwaukee Bucks,42000215,2021-06-15,MIL @ BKN,L,48.0,41,83,0.494,13,32,0.406,13,17,0.765,4,31,35,18,12.0,6,5,4,24,19,108,-6.0,1,86,86,86,7,69,119,50,65,102,48,125,128,111,158,104,154,131,79,88,48,71,135,105,96,102,1,2020,2021,False,BKN,MIL
2020-21,1610612762,UTA,Utah Jazz,42000224,2021-06-14,UTA @ LAC,L,48.0,33,77,0.429,17,42,0.405,21,26,0.808,8,31,39,19,11.0,4,3,7,32,24,104,-14.0,1,86,86,86,7,153,158,126,24,22,52,44,45,87,105,104,121,117,54,129,101,142,170,25,115,137,1,2020,2021,False,LAC,UTA
2020-21,1610612737,ATL,Atlanta Hawks,42000204,2021-06-14,ATL vs. PHI,W,48.0,37,101,0.366,12,40,0.3,17,21,0.81,12,37,49,24,4.0,5,4,6,18,18,103,3.0,1,1,1,1,7,112,4,162,80,30,129,84,85,86,43,38,31,49,1,111,69,124,34,115,121,77,1,2020,2021,True,ATL,PHI
2020-21,1610612755,PHI,Philadelphia 76ers,42000204,2021-06-14,PHI @ ATL,L,48.0,37,85,0.435,11,27,0.407,15,21,0.714,8,47,55,23,12.0,2,6,4,18,18,100,-3.0,1,86,86,86,7,112,88,120,98,143,47,97,85,126,105,3,8,68,79,165,30,71,34,115,136,89,1,2020,2021,False,ATL,PHI
2020-21,1610612746,LAC,LA Clippers,42000224,2021-06-14,LAC vs. UTA,W,48.0,36,77,0.468,15,37,0.405,31,38,0.816,10,34,44,19,11.0,8,7,3,24,32,118,14.0,1,1,1,1,7,128,158,68,43,58,50,4,5,82,71,67,71,117,54,40,15,36,135,1,46,27,1,2020,2021,True,LAC,UTA
2020-21,1610612749,MIL,Milwaukee Bucks,42000214,2021-06-13,MIL vs. BKN,W,48.0,39,88,0.443,16,47,0.34,13,20,0.65,4,38,42,27,14.0,10,7,3,22,20,107,11.0,1,1,1,1,7,88,64,109,33,6,100,125,99,143,158,32,89,22,108,18,15,36,107,90,100,39,1,2020,2021,True,MIL,BKN
2020-21,1610612743,DEN,Denver Nuggets,42000234,2021-06-13,DEN vs. PHX,L,48.0,45,98,0.459,14,37,0.378,14,21,0.667,7,30,37,22,8.0,6,3,6,24,21,118,-7.0,1,86,86,86,7,33,11,84,53,58,71,111,85,138,123,122,139,79,13,88,101,124,135,65,46,108,1,2020,2021,True,DEN,PHX
2020-21,1610612756,PHX,Phoenix Suns,42000234,2021-06-13,PHX @ DEN,W,48.0,44,85,0.518,8,22,0.364,29,31,0.935,7,41,48,18,15.0,6,6,3,21,24,125,7.0,1,1,1,1,7,43,88,28,140,162,82,5,20,10,123,14,34,131,129,88,30,36,82,25,21,56,1,2020,2021,False,DEN,PHX
2020-21,1610612751,BKN,Brooklyn Nets,42000214,2021-06-13,BKN @ MIL,L,48.0,36,83,0.434,10,33,0.303,14,18,0.778,3,40,43,20,17.0,7,3,7,20,22,96,-11.0,1,86,86,86,7,128,119,124,110,92,127,111,119,103,165,22,78,104,152,63,101,142,67,48,147,126,1,2020,2021,False,MIL,BKN
2020-21,1610612762,UTA,Utah Jazz,42000223,2021-06-12,UTA @ LAC,L,48.0,36,84,0.429,19,44,0.432,15,17,0.882,9,29,38,15,16.0,7,1,2,22,18,106,-26.0,1,86,86,86,7,128,100,126,16,12,35,97,128,31,91,134,136,152,138,63,157,15,107,115,105,163,1,2020,2021,False,LAC,UTA
2020-21,1610612746,LAC,LA Clippers,42000223,2021-06-12,LAC vs. UTA,W,48.0,50,89,0.562,19,36,0.528,13,16,0.813,10,31,41,21,9.0,6,2,1,18,22,132,26.0,1,1,1,1,7,3,56,9,16,61,6,125,136,85,71,104,103,92,21,88,136,2,34,48,5,8,1,2020,2021,True,LAC,UTA
2020-21,1610612743,DEN,Denver Nuggets,42000233,2021-06-11,DEN vs. PHX,L,48.0,39,95,0.411,14,41,0.341,10,16,0.625,18,28,46,21,14.0,4,3,2,21,13,102,-14.0,1,86,86,86,7,88,19,145,53,27,99,153,136,153,2,141,54,92,108,129,101,15,82,162,130,137,1,2020,2021,True,DEN,PHX
2020-21,1610612755,PHI,Philadelphia 76ers,42000203,2021-06-11,PHI @ ATL,W,48.0,46,79,0.582,10,21,0.476,25,39,0.641,10,26,36,28,11.0,8,4,1,26,28,127,16.0,1,1,1,1,7,22,153,3,110,164,20,19,4,147,71,157,146,15,54,40,69,2,157,5,15,21,1,2020,2021,False,ATL,PHI
2020-21,1610612737,ATL,Atlanta Hawks,42000203,2021-06-11,ATL vs. PHI,L,48.0,39,82,0.476,6,23,0.261,27,32,0.844,11,25,36,15,11.0,6,1,4,28,26,111,-16.0,1,86,86,86,7,88,125,64,160,159,148,10,15,60,56,162,146,152,54,88,157,71,163,12,78,148,1,2020,2021,True,ATL,PHI
2020-21,1610612756,PHX,Phoenix Suns,42000233,2021-06-11,PHX @ DEN,W,48.0,43,81,0.531,12,26,0.462,18,20,0.9,4,34,38,26,12.0,10,2,3,13,21,116,14.0,1,1,1,1,7,48,138,22,80,150,26,72,99,21,158,67,136,32,79,18,136,36,6,65,55,27,1,2020,2021,False,DEN,PHX
2020-21,1610612762,UTA,Utah Jazz,42000222,2021-06-10,UTA vs. LAC,W,48.0,42,76,0.553,20,39,0.513,13,21,0.619,2,34,36,15,16.0,4,3,3,23,25,117,6.0,1,1,1,1,7,61,163,12,5,39,10,125,85,156,168,67,146,152,138,129,101,36,124,15,54,64,1,2020,2021,True,UTA,LAC
2020-21,1610612749,MIL,Milwaukee Bucks,42000213,2021-06-10,MIL vs. BKN,W,48.0,34,90,0.378,6,31,0.194,12,19,0.632,7,49,56,12,11.0,3,8,5,12,22,86,3.0,1,1,1,1,7,147,49,158,160,111,166,133,108,152,123,1,6,170,54,149,11,103,2,48,163,77,1,2020,2021,True,MIL,BKN
2020-21,1610612751,BKN,Brooklyn Nets,42000213,2021-06-10,BKN @ MIL,L,48.0,34,94,0.362,8,32,0.25,7,8,0.875,7,43,50,15,8.0,8,5,8,22,12,83,-3.0,1,86,86,86,7,147,24,164,140,102,151,164,166,37,123,10,25,152,13,40,48,157,107,166,168,89,1,2020,2021,False,MIL,BKN
2020-21,1610612746,LAC,LA Clippers,42000222,2021-06-10,LAC @ UTA,L,48.0,40,85,0.471,11,30,0.367,20,23,0.87,7,30,37,19,12.0,6,3,3,25,23,111,-6.0,1,86,86,86,7,76,88,66,98,119,78,52,69,43,123,122,139,117,79,88,101,36,147,37,78,102,1,2020,2021,False,UTA,LAC
2020-21,1610612756,PHX,Phoenix Suns,42000232,2021-06-09,PHX vs. DEN,W,48.0,45,94,0.479,18,38,0.474,15,17,0.882,8,44,52,27,7.0,3,4,6,18,21,123,25.0,1,1,1,1,7,33,24,62,21,50,22,97,128,31,105,5,13,22,8,149,69,124,34,65,27,9,1,2020,2021,True,PHX,DEN
2020-21,1610612743,DEN,Denver Nuggets,42000232,2021-06-09,DEN @ PHX,L,48.0,36,90,0.4,14,43,0.326,12,20,0.6,11,35,46,24,11.0,4,6,4,21,18,98,-25.0,1,86,86,86,7,128,49,151,53,18,107,133,99,160,56,56,54,49,54,129,30,71,82,115,143,160,1,2020,2021,False,PHX,DEN
2020-21,1610612746,LAC,LA Clippers,42000221,2021-06-08,LAC @ UTA,L,48.0,36,85,0.424,16,42,0.381,21,24,0.875,9,33,42,22,9.0,3,6,6,24,24,109,-3.0,1,86,86,86,7,128,88,132,33,22,68,44,62,37,91,82,89,79,21,149,30,124,135,25,86,89,1,2020,2021,False,UTA,LAC
2020-21,1610612762,UTA,Utah Jazz,42000221,2021-06-08,UTA vs. LAC,W,48.0,37,91,0.407,17,50,0.34,21,26,0.808,12,34,46,18,7.0,5,6,6,24,24,112,3.0,1,1,1,1,7,112,44,147,24,3,101,44,45,87,43,67,54,131,8,111,30,124,135,25,74,77,1,2020,2021,True,UTA,LAC
2020-21,1610612755,PHI,Philadelphia 76ers,42000202,2021-06-08,PHI vs. ATL,W,48.0,46,87,0.529,12,26,0.462,14,22,0.636,6,31,37,29,9.0,10,8,5,18,21,118,16.0,1,1,1,1,7,22,74,23,80,150,26,111,78,148,148,104,139,8,21,18,11,103,34,65,46,21,1,2020,2021,True,PHI,ATL
2020-21,1610612737,ATL,Atlanta Hawks,42000202,2021-06-08,ATL @ PHI,L,48.0,38,83,0.458,11,30,0.367,15,18,0.833,12,33,45,20,18.0,2,5,8,21,18,102,-16.0,1,86,86,86,7,99,119,87,98,119,78,97,119,66,43,82,62,104,164,165,48,157,82,115,130,148,1,2020,2021,False,PHI,ATL
2020-21,1610612751,BKN,Brooklyn Nets,42000212,2021-06-07,BKN vs. MIL,W,48.0,49,94,0.521,21,42,0.5,6,7,0.857,9,33,42,27,9.0,8,3,3,17,12,125,39.0,1,1,1,1,7,7,24,25,2,22,13,166,169,47,91,82,89,22,21,40,101,36,24,166,21,1,1,2020,2021,True,BKN,MIL
2020-21,1610612743,DEN,Denver Nuggets,42000231,2021-06-07,DEN @ PHX,L,48.0,43,92,0.467,14,40,0.35,5,6,0.833,11,30,41,26,12.0,10,4,4,17,12,105,-17.0,1,86,86,86,7,48,37,70,53,30,90,167,170,66,56,122,103,32,79,18,69,71,24,166,109,151,1,2020,2021,False,PHX,DEN
2020-21,1610612749,MIL,Milwaukee Bucks,42000212,2021-06-07,MIL @ BKN,L,48.0,37,84,0.44,8,27,0.296,4,9,0.444,11,33,44,14,16.0,2,3,3,12,17,86,-39.0,1,86,86,86,7,112,100,113,140,143,132,169,162,170,56,82,71,161,138,165,101,36,2,138,163,170,1,2020,2021,False,BKN,MIL
2020-21,1610612756,PHX,Phoenix Suns,42000231,2021-06-07,PHX vs. DEN,W,48.0,46,85,0.541,13,34,0.382,17,20,0.85,7,37,44,30,10.0,8,4,4,12,17,122,17.0,1,1,1,1,7,22,88,18,65,79,66,84,99,54,123,38,71,6,43,40,69,71,2,138,32,17,1,2020,2021,True,PHX,DEN
2020-21,1610612737,ATL,Atlanta Hawks,42000201,2021-06-06,ATL @ PHI,W,48.0,44,86,0.512,20,47,0.426,20,21,0.952,3,32,35,23,17.0,10,3,5,26,22,128,4.0,1,1,1,1,7,43,79,34,5,6,38,52,85,7,165,93,154,68,152,18,101,103,157,48,13,73,1,2020,2021,False,PHI,ATL
2020-21,1610612742,DAL,Dallas Mavericks,42000177,2021-06-06,DAL @ LAC,L,48.0,45,91,0.495,10,36,0.278,11,17,0.647,16,31,47,22,14.0,4,1,2,21,21,111,-15.0,1,86,86,86,7,33,44,49,110,61,142,143,128,145,7,104,42,79,108,129,157,15,82,65,78,145,1,2020,2021,False,LAC,DAL
2020-21,1610612746,LAC,LA Clippers,42000177,2021-06-06,LAC vs. DAL,W,48.0,41,82,0.5,20,43,0.465,24,24,1.0,8,27,35,30,9.0,11,2,1,21,21,126,15.0,1,1,1,1,7,69,125,43,5,18,25,25,62,1,105,145,154,6,21,8,136,2,82,65,17,24,1,2020,2021,True,LAC,DAL
2020-21,1610612755,PHI,Philadelphia 76ers,42000201,2021-06-06,PHI vs. ATL,L,48.0,45,82,0.549,10,29,0.345,24,35,0.686,8,33,41,25,19.0,12,5,3,22,26,124,-4.0,1,86,86,86,7,33,125,15,110,130,96,25,8,135,105,82,103,42,166,3,48,36,107,12,26,95,1,2020,2021,True,PHI,ATL
2020-21,1610612749,MIL,Milwaukee Bucks,42000211,2021-06-05,MIL @ BKN,L,48.0,45,101,0.446,6,30,0.2,11,19,0.579,15,43,58,21,14.0,4,3,6,15,21,107,-8.0,1,86,86,86,7,33,4,106,160,119,164,143,108,161,13,10,4,92,108,129,101,124,14,65,100,116,1,2020,2021,False,BKN,MIL
2020-21,1610612751,BKN,Brooklyn Nets,42000211,2021-06-05,BKN vs. MIL,W,48.0,46,98,0.469,15,39,0.385,8,9,0.889,6,41,47,25,9.0,7,6,3,21,15,115,8.0,1,1,1,1,7,22,11,67,43,39,64,161,162,28,148,14,42,42,21,63,30,36,82,156,58,52,1,2020,2021,True,BKN,MIL
2020-21,1610612742,DAL,Dallas Mavericks,42000176,2021-06-04,DAL vs. LAC,L,48.0,37,89,0.416,11,34,0.324,12,14,0.857,8,34,42,23,12.0,9,2,3,21,14,97,-7.0,1,86,86,86,7,112,56,139,98,79,109,133,147,47,105,67,89,68,79,31,136,36,82,158,146,108,1,2020,2021,True,DAL,LAC
2020-21,1610612746,LAC,LA Clippers,42000176,2021-06-04,LAC @ DAL,W,48.0,36,77,0.468,10,34,0.294,22,28,0.786,6,36,42,18,14.0,7,3,2,14,21,104,7.0,1,1,1,1,7,128,158,68,110,79,134,37,34,96,148,47,89,131,108,63,101,15,10,65,115,56,1,2020,2021,False,DAL,LAC
2020-21,1610612747,LAL,Los Angeles Lakers,42000156,2021-06-03,LAL vs. PHX,L,48.0,38,91,0.418,10,35,0.286,14,16,0.875,11,24,35,21,7.0,5,3,9,20,17,100,-13.0,1,86,86,86,7,99,44,136,110,73,137,111,136,37,56,165,154,92,8,111,101,161,67,138,136,135,1,2020,2021,True,LAL,PHX
2020-21,1610612757,POR,Portland Trail Blazers,42000166,2021-06-03,POR vs. DEN,L,48.0,40,79,0.506,15,36,0.417,20,22,0.909,8,29,37,24,17.0,7,7,3,22,18,115,-11.0,1,86,86,86,7,76,153,38,43,61,42,52,78,17,105,134,139,49,152,63,15,36,107,115,58,126,1,2020,2021,True,POR,DEN
2020-21,1610612756,PHX,Phoenix Suns,42000156,2021-06-03,PHX @ LAL,W,48.0,37,73,0.507,18,35,0.514,21,22,0.955,8,34,42,24,14.0,5,9,3,17,20,113,13.0,1,1,1,1,7,112,168,37,21,73,9,44,78,5,105,67,89,49,108,111,8,36,24,90,67,35,1,2020,2021,False,LAL,PHX
2020-21,1610612743,DEN,Denver Nuggets,42000166,2021-06-03,DEN @ POR,W,48.0,44,86,0.512,15,34,0.441,23,27,0.852,10,29,39,28,12.0,8,3,7,18,22,126,11.0,1,1,1,1,7,43,79,34,43,79,32,32,41,53,71,134,121,15,79,40,101,142,34,48,17,39,1,2020,2021,False,POR,DEN
2020-21,1610612737,ATL,Atlanta Hawks,42000135,2021-06-02,ATL @ NYK,W,48.0,37,87,0.425,9,34,0.265,20,26,0.769,14,34,48,17,11.0,7,8,4,16,22,103,14.0,1,1,1,1,7,112,74,129,124,79,147,52,45,107,21,67,34,143,54,63,11,71,16,48,121,27,1,2020,2021,False,NYK,ATL
