GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,203142,Chris Copeland,Chris,1610612749,MIL,32.0,1,0,1,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,404,408,363,408,421,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,206,400,190,13,400
Players,203996,Damien Inglis,Damien,1610612749,MIL,21.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,404,408,363,408,427,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,206,400,190,13,400
Players,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,21.0,38,19,19,0.5,47.7,4.6,11.0,0.419,0.4,1.1,0.333,9.3,12.1,0.765,1.1,11.0,12.1,3.6,2.8,0.4,4.3,1.1,7.1,8.2,18.9,-6.0,49.8,12,3,44.1,38,64,43,188,161,219,233,174,201,259,88,72,70,168,215,49,93,122,102,229,26,125,131,65,160,263,91,29,4,108
Players,202328,Greg Monroe,Greg,1610612749,MIL,26.0,31,15,16,0.484,49.6,10.8,15.6,0.694,0.0,0.0,0.0,3.5,7.4,0.471,6.1,8.7,14.7,3.5,3.5,0.4,0.9,1.7,3.5,5.2,25.1,-5.2,48.4,16,0,45.9,100,109,97,232,95,45,153,43,209,275,209,220,156,290,36,96,60,125,74,226,142,75,322,149,94,256,101,17,13,91
Players,202349,Greivis Vasquez,Greivis,1610612749,MIL,29.0,6,4,2,0.667,49.0,3.7,14.8,0.25,3.7,14.8,0.25,0.0,0.0,0.0,0.0,3.7,3.7,14.8,0.0,0.0,0.0,0.0,3.7,0.0,11.1,48.1,37.8,0,0,33.3,312,270,329,61,113,251,164,298,33,11,140,299,312,299,270,283,330,5,282,237,200,206,308,326,256,32,180,190,13,200
Players,203953,Jabari Parker,Jabari,1610612749,MIL,21.0,30,16,14,0.533,47.9,4.6,9.7,0.476,0.5,0.9,0.5,4.6,5.5,0.833,2.3,6.0,8.3,1.4,1.8,0.9,0.9,0.5,3.7,3.7,14.3,1.4,30.0,6,0,28.1,107,99,125,168,153,221,261,128,196,262,30,179,197,122,142,185,197,245,161,179,136,193,312,214,217,199,257,60,13,258
Players,201573,Jerryd Bayless,Jerryd,1610612749,MIL,27.0,20,10,10,0.5,47.9,5.6,14.7,0.381,3.5,5.6,0.625,3.5,5.6,0.625,1.4,2.1,3.5,3.5,0.7,0.7,0.0,2.1,4.9,4.9,18.2,2.1,29.0,0,0,30.1,196,176,187,188,152,174,166,205,39,146,20,219,196,234,194,338,340,124,267,201,200,63,248,163,167,190,273,190,13,240
Players,203089,John Henson,John,1610612749,MIL,25.0,12,7,5,0.583,45.0,2.1,8.5,0.25,0.0,0.0,0.0,10.6,12.8,0.833,0.0,8.5,8.5,4.3,0.0,2.1,4.3,0.0,12.8,6.4,14.9,-14.9,50.6,1,0,40.4,257,215,264,116,290,306,291,298,209,275,209,51,63,122,270,102,182,93,282,59,27,206,32,111,209,311,83,125,13,137
Players,203948,Johnny O'Bryant III,Johnny,1610612749,MIL,23.0,5,1,4,0.2,52.2,5.6,5.6,1.0,0.0,0.0,0.0,11.1,11.1,1.0,5.6,11.1,16.7,5.6,0.0,0.0,0.0,0.0,16.7,5.6,22.2,-11.1,50.6,0,0,44.4,329,362,285,396,43,175,344,1,209,275,209,46,81,1,44,45,37,67,282,237,200,206,19,138,129,290,84,190,13,105
Players,203114,Khris Middleton,Khris,1610612749,MIL,24.0,38,20,18,0.526,47.7,8.0,22.7,0.351,1.8,9.8,0.188,11.7,14.1,0.826,0.0,3.7,3.7,4.6,5.2,2.8,0.3,0.9,5.5,9.5,29.4,1.5,44.8,0,0,45.7,38,45,59,173,160,98,59,243,108,49,178,45,48,139,270,286,332,84,25,38,191,135,217,45,65,197,125,190,13,93
Players,203487,Michael Carter-Williams,Michael,1610612749,MIL,24.0,21,11,10,0.524,46.7,5.2,12.0,0.435,0.5,1.0,0.5,5.2,8.3,0.625,1.0,7.3,8.3,3.1,3.1,3.1,2.6,1.0,5.7,7.3,16.1,-5.2,44.9,4,0,39.6,188,157,187,178,217,194,208,156,195,260,30,155,130,234,218,138,190,137,89,30,54,128,198,86,191,257,123,80,13,147
Players,203101,Miles Plumlee,Miles,1610612749,MIL,27.0,10,5,5,0.5,43.3,3.7,7.4,0.5,0.0,0.0,0.0,3.7,7.4,0.5,5.6,13.0,18.5,1.9,0.0,1.9,0.0,0.0,5.6,3.7,11.1,5.6,41.7,0,0,35.2,277,252,264,188,333,251,313,98,209,275,209,207,151,261,44,27,28,202,282,68,200,206,207,210,256,165,154,190,13,183
Players,201564,O.J. Mayo,O.J.,1610612749,MIL,28.0,13,7,6,0.538,45.6,5.7,10.2,0.556,3.4,5.7,0.6,1.1,2.3,0.5,0.0,4.5,4.5,1.1,3.4,4.5,1.1,0.0,6.8,3.4,15.9,-9.1,36.7,0,0,36.4,250,215,250,161,266,172,249,71,42,144,24,284,288,261,270,256,307,255,75,17,122,206,140,230,192,277,194,190,13,174
Players,1626173,Rashad Vaughn,Rashad,1610612749,MIL,19.0,6,2,4,0.333,45.9,4.8,4.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,23.8,0.0,9.5,-66.7,23.8,0,0,19.0,312,326,285,330,255,213,352,1,209,275,209,299,312,299,270,356,370,287,282,237,17,206,14,326,290,405,315,190,13,336
Players,200779,Steve Novak,Steve,1610612749,MIL,33.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,404,408,363,408,427,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,206,400,190,13,400
Players,203898,Tyler Ennis,Tyler,1610612749,MIL,21.0,7,5,2,0.714,47.5,2.0,10.0,0.2,0.0,2.0,0.0,6.0,8.0,0.75,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,6.0,4.0,10.0,2.0,11.4,0,0,14.0,301,252,329,53,171,311,251,319,209,236,209,131,138,171,157,356,362,198,58,237,200,206,179,201,280,192,384,190,13,373
