GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,203142,Chris Copeland,Chris,1610612749,MIL,32.0,1,0,1,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,408,31,408,421,234,237,175,303,1,1,1,399,200,1,1,326,400
Players,203996,Damien Inglis,Damien,1610612749,MIL,21.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,408,31,408,427,234,237,175,303,1,1,1,399,200,1,1,326,400
Players,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,21.0,38,19,19,0.5,47.7,4.3,2.1,1.4,8.5,17.8,11.4,11.7,34.2,4.3,1.1,7.1,8.2,49.8,38,64,379,188,161,72,167,127,119,334,167,346,229,26,312,306,65,91
Players,202328,Greg Monroe,Greg,1610612749,MIL,26.0,31,15,16,0.484,49.6,4.3,6.9,0.0,21.6,18.6,13.4,11.3,33.8,0.9,1.7,3.5,5.2,48.4,100,109,324,232,95,69,34,175,16,349,234,341,243,142,362,115,149,101
Players,202349,Greivis Vasquez,Greivis,1610612749,MIL,29.0,6,4,2,0.667,49.0,0.0,0.0,0.0,0.0,0.0,14.8,7.4,44.4,0.0,0.0,3.7,0.0,37.8,312,270,75,61,113,234,237,175,303,1,276,209,88,200,1,126,326,180
Players,203953,Jabari Parker,Jabari,1610612749,MIL,21.0,30,16,14,0.533,47.9,2.3,1.8,0.0,6.5,15.2,10.1,9.7,33.2,0.9,0.5,3.7,3.7,30.0,107,99,298,168,153,161,186,175,167,268,131,296,266,136,244,125,214,257
Players,201573,Jerryd Bayless,Jerryd,1610612749,MIL,27.0,20,10,10,0.5,47.9,4.2,4.2,3.5,2.8,16.1,14.0,9.8,36.4,0.0,2.1,4.9,4.9,29.0,196,176,238,188,152,76,81,53,265,292,252,298,188,200,374,189,163,273
Players,203089,John Henson,John,1610612749,MIL,25.0,12,7,5,0.583,45.0,0.0,0.0,0.0,4.3,0.0,12.8,0.0,29.8,4.3,0.0,12.8,6.4,50.6,257,215,153,116,290,234,237,175,225,1,204,1,308,27,1,405,111,83
Players,203948,Johnny O'Bryant III,Johnny,1610612749,MIL,23.0,5,1,4,0.2,52.2,0.0,0.0,0.0,0.0,22.2,0.0,11.1,44.4,0.0,0.0,16.7,5.6,50.6,329,362,127,396,43,234,237,175,303,381,1,337,88,200,1,412,138,84
Players,203114,Khris Middleton,Khris,1610612749,MIL,24.0,38,20,18,0.526,47.7,5.2,2.5,1.8,9.2,16.3,11.3,10.7,32.5,0.3,0.9,5.5,9.5,44.8,38,45,361,173,160,56,156,109,105,296,166,328,278,191,302,220,45,125
Players,203487,Michael Carter-Williams,Michael,1610612749,MIL,24.0,21,11,10,0.524,46.7,2.1,1.0,1.6,5.2,16.1,11.5,8.3,27.1,2.6,1.0,5.7,7.3,44.9,188,157,238,178,217,166,220,123,195,294,170,246,343,54,309,239,86,123
Players,203101,Miles Plumlee,Miles,1610612749,MIL,27.0,10,5,5,0.5,43.3,1.9,1.9,1.9,7.4,18.5,0.0,14.8,33.3,0.0,0.0,5.6,3.7,41.7,277,252,153,188,333,178,185,107,136,347,1,393,253,200,1,222,210,154
Players,201564,O.J. Mayo,O.J.,1610612749,MIL,28.0,13,7,6,0.538,45.6,2.3,0.0,5.7,4.5,18.2,8.0,13.6,29.5,1.1,0.0,6.8,3.4,36.7,250,215,174,161,266,162,237,21,216,339,89,375,312,122,1,297,230,194
Players,1626173,Rashad Vaughn,Rashad,1610612749,MIL,19.0,6,2,4,0.333,45.9,9.5,0.0,0.0,9.5,4.8,0.0,14.3,38.1,4.8,0.0,23.8,0.0,23.8,312,326,127,330,255,11,237,175,98,83,1,386,168,17,1,423,326,315
Players,200779,Steve Novak,Steve,1610612749,MIL,33.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,408,31,408,427,234,237,175,303,1,1,1,399,200,1,1,326,400
Players,203898,Tyler Ennis,Tyler,1610612749,MIL,21.0,7,5,2,0.714,47.5,8.0,0.0,0.0,4.0,22.0,8.0,16.0,52.0,0.0,0.0,6.0,4.0,11.4,301,252,75,53,171,17,237,175,231,380,91,402,45,200,1,257,201,384
