group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,203991,Clint Capela,,1610612745,HOU,22.0,23,13,10,0.565,30.666666666666668,4,1,4,6,12,11,0,18,4,0,5,5,24.8,173,129,238,135,246,114,222,75,152,214,207,1,168,34,1,212,154,220
,201147,Corey Brewer,,1610612745,HOU,30.0,33,19,14,0.576,74.03833333333333,6,3,16,8,20,15,6,54,0,0,10,11,50.0,81,64,298,121,146,81,143,7,132,277,248,193,286,200,1,311,92,150
,202700,Donatas Motiejunas,,1610612745,HOU,25.0,6,3,3,0.5,4.73,0,0,0,0,2,4,2,8,0,0,1,1,1.2,312,293,109,188,369,234,237,175,303,75,116,110,100,200,1,63,268,383
,2730,Dwight Howard,,1610612745,HOU,30.0,39,21,18,0.538,151.11833333333334,4,9,2,22,41,36,30,120,8,2,13,28,143.3,32,33,361,161,30,114,51,114,57,391,372,412,415,9,314,353,24,37
,201935,James Harden,,1610612745,HOU,26.0,49,28,21,0.571,194.42166666666665,12,8,28,34,59,53,31,146,8,9,22,63,295.9,3,4,402,127,5,30,62,1,29,426,419,413,425,9,424,418,1,1
,1891,Jason Terry,,1610612745,HOU,38.0,33,19,14,0.576,57.83833333333333,7,0,3,10,15,14,17,42,0,0,6,8,42.5,81,64,298,121,178,70,237,94,110,237,239,322,252,200,1,231,118,167
,2746,Josh Smith,,1610612745,HOU,30.0,7,3,4,0.429,8.455,0,0,0,0,5,6,0,14,0,0,2,1,2.4,301,293,127,269,340,234,237,175,303,143,147,1,147,200,1,130,268,371
,203909,KJ McDaniels,,1610612745,HOU,23.0,3,1,2,0.333,4.9816666666666665,0,0,0,0,0,0,0,0,0,0,1,0,1.2,357,362,75,330,368,234,237,175,303,1,1,1,1,200,1,63,326,383
,201563,Michael Beasley,,1610612745,HOU,27.0,9,3,6,0.333,23.116666666666667,2,4,2,6,7,6,0,10,0,0,3,1,17.6,289,293,174,330,269,169,118,114,152,169,147,1,118,200,1,158,268,257
,1626149,Montrezl Harrell,,1610612745,HOU,22.0,2,2,0,1.0,5.428333333333334,0,0,0,0,2,0,2,2,0,0,0,0,1.2,374,326,1,1,359,234,237,175,303,75,1,110,37,200,1,1,326,383
,201976,Patrick Beverley,,1610612745,HOU,27.0,38,21,17,0.553,133.45,8,5,1,4,41,34,17,110,0,1,16,11,87.6,38,33,341,147,51,61,104,159,183,391,364,322,401,200,232,385,92,93
,203093,Terrence Jones,,1610612745,HOU,24.0,9,8,1,0.889,26.145,0,2,2,8,4,13,5,20,1,1,3,3,25.2,289,195,31,33,256,234,170,114,132,124,235,178,180,126,232,158,192,218
,2772,Trevor Ariza,,1610612745,HOU,31.0,47,27,20,0.574,188.5533333333333,11,8,13,14,59,51,29,140,0,2,16,5,123.1,5,8,395,125,9,37,62,14,88,426,414,405,424,200,314,385,154,51
