group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1630231,KJ Martin,KJ,1610612745,HOU,20.0,3,0,3,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.5,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,-2.7,2.1,1,0,1.7,363,405,314,405,334,355,401,355,245,320,245,120,74,248,263,69,114,291,257,238,9,191,369,121,341,417,203,139,20,252,HOU
Players,1627863,Danuel House Jr.,Danuel,1610612745,HOU,28.0,8,1,7,0.125,2.4,0.3,0.8,0.333,0.1,0.5,0.25,0.1,0.1,1.0,0.1,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.8,-2.1,1.2,0,0,1.4,286,351,192,401,260,232,192,273,149,118,178,247,274,1,151,183,175,291,157,238,180,191,232,319,249,398,314,201,20,294,HOU
Players,203957,Danté Exum,Danté,1610612745,HOU,25.0,1,1,0,1.0,5.1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2,0,0,1.0,406,351,431,1,6,355,40,355,245,18,245,295,304,295,263,14,33,291,1,238,180,191,369,319,368,3,407,201,20,321,HOU
Players,203482,Kelly Olynyk,Kelly,1610612745,HOU,30.0,27,13,14,0.481,2.5,0.3,0.7,0.35,0.1,0.4,0.25,0.4,0.4,0.917,0.1,0.4,0.5,0.1,0.1,0.2,0.1,0.0,0.4,0.3,1.0,0.3,2.5,4,0,2.3,72,77,55,220,253,229,201,268,166,145,178,98,129,89,163,186,199,189,133,50,107,174,150,121,186,167,167,63,20,164,HOU
Players,1628391,D.J. Wilson,D.J.,1610612745,HOU,25.0,1,1,0,1.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1,0,0.0,406,351,431,1,87,355,401,355,245,320,245,295,304,295,263,360,374,291,257,238,180,191,369,319,368,3,414,139,20,414,HOU
Players,1630237,Anthony Lamb,Anthony,1610612745,HOU,23.0,1,0,1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0,0,0.0,406,405,377,405,412,355,401,355,245,320,245,295,304,295,263,360,374,291,257,238,180,191,369,319,368,437,414,201,20,414,HOU
Players,202322,John Wall,John,1610612745,HOU,30.0,11,3,8,0.273,3.5,0.6,1.9,0.333,0.1,0.5,0.2,0.8,1.0,0.818,0.2,0.3,0.5,0.3,0.4,0.0,0.0,0.4,0.2,0.7,2.2,-0.9,2.8,2,0,3.0,246,284,167,370,105,79,49,273,188,139,213,30,29,141,96,248,209,111,31,238,180,5,297,35,58,299,138,101,20,106,HOU
Players,1626174,Christian Wood,Christian,1610612745,HOU,25.0,17,6,11,0.353,3.5,0.5,1.4,0.375,0.1,0.5,0.222,0.8,0.9,0.813,0.4,0.6,1.0,0.1,0.1,0.0,0.1,0.2,0.2,0.8,1.9,-1.6,3.6,11,0,3.4,175,214,107,326,107,101,84,251,160,113,205,41,43,145,30,80,33,221,168,238,58,29,303,28,79,362,81,22,20,83,HOU
Players,1629017,Khyri Thomas,Khyri,1610612745,HOU,25.0,1,0,1,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-6.0,0.0,0,0,0.0,406,405,377,405,374,355,401,355,245,320,245,295,304,295,263,360,374,291,257,238,180,191,369,1,368,452,414,201,20,414,HOU
Players,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,25.0,20,6,14,0.3,2.7,0.3,0.7,0.385,0.1,0.4,0.286,0.2,0.3,0.667,0.2,0.2,0.4,0.2,0.2,0.1,0.1,0.0,0.8,0.3,0.8,-1.6,1.8,1,0,1.8,137,214,55,360,222,232,229,246,174,180,165,192,190,200,85,291,227,186,88,204,72,191,24,143,239,363,254,139,20,239,HOU
Players,1628425,Sterling Brown,Sterling,1610612745,HOU,26.0,10,3,7,0.3,2.0,0.1,0.4,0.25,0.0,0.0,0.0,0.1,0.1,1.0,0.1,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,-3.2,1.0,1,0,0.9,259,284,192,360,315,332,300,324,245,320,245,265,290,1,179,115,136,291,257,238,180,191,123,319,352,433,332,139,20,345,HOU
