close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1641705,Victor Wembanyama,1610612759,SAS,F-C,20.0,71,71,0.756,445,897,0.496,0.563,-0.067
1631110,Jeremy Sochan,1610612759,SAS,F,21.0,74,74,0.662,404,732,0.552,0.543,0.009
1628380,Zach Collins,1610612759,SAS,F-C,26.0,69,69,0.754,395,730,0.541,0.556,-0.015
1630200,Tre Jones,1610612759,SAS,G,24.0,77,77,0.654,292,508,0.575,0.523,0.052
1629640,Keldon Johnson,1610612759,SAS,F-G,24.0,69,68,0.656,274,482,0.568,0.544,0.025
1630577,Julian Champagnie,1610612759,SAS,F,23.0,74,69,0.64,205,409,0.501,0.543,-0.042
1630170,Devin Vassell,1610612759,SAS,G-F,23.0,68,68,0.646,230,389,0.591,0.54,0.051
1631103,Malaki Branham,1610612759,SAS,F,21.0,74,70,0.655,175,296,0.591,0.532,0.06
1626224,Cedi Osman,1610612759,SAS,F,29.0,72,70,0.616,158,278,0.568,0.542,0.027
1631104,Blake Wesley,1610612759,SAS,G,21.0,59,52,0.616,120,207,0.58,0.522,0.058
1631230,Dominick Barlow,1610612759,SAS,F,21.0,30,27,0.738,104,194,0.536,0.558,-0.022
1630572,Sandro Mamukelashvili,1610612759,SAS,F-C,25.0,44,43,0.717,83,160,0.519,0.538,-0.02
1629646,Charles Bassey,1610612759,SAS,C-F,23.0,18,18,0.781,39,75,0.52,0.568,-0.048
1628984,Devonte' Graham,1610612759,SAS,G,29.0,21,18,0.604,30,58,0.517,0.538,-0.021
1631321,Sidy Cissoko,1610612759,SAS,G,20.0,8,7,0.604,20,32,0.625,0.56,0.065
1631123,Jamaree Bouyea,1610612759,SAS,G,25.0,7,7,0.743,14,26,0.538,0.506,0.032
1630561,David Duke Jr.,1610612759,SAS,G,24.0,3,3,0.846,5,11,0.455,0.51,-0.056
1630564,RaiQuan Gray,1610612759,SAS,F,24.0,3,3,0.524,6,11,0.545,0.553,-0.008
