season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612749,MIL,Milwaukee Bucks,22400128,2024-10-31,MIL @ MEM,L,48.0,0.563,0.438,0.646,0.061,0.273,0.273,0.081,0.313,0.586,0.375,0.625,0.889,0.111,0.488,0.512,0,0,0,0,121,1465,989,98,1144,2003,24,2307,15,87,2302,146,867,1530,2303,156,1,2024,2025,False,MEM,MIL
2024-25,1610612763,MEM,Memphis Grizzlies,22400128,2024-10-31,MEM vs. MIL,W,48.0,0.659,0.341,0.574,0.016,0.197,0.164,0.23,0.115,0.557,0.543,0.457,0.875,0.125,0.605,0.395,0,0,0,0,121,332,2125,437,2248,2386,728,140,1846,159,1221,1228,965,1421,1575,875,1,2024,2025,True,MEM,MIL
2024-25,1610612746,LAC,LA Clippers,22400131,2024-10-31,LAC vs. PHX,L,48.0,0.624,0.376,0.555,0.05,0.303,0.134,0.143,0.16,0.504,0.576,0.424,0.667,0.333,0.6,0.4,0,0,0,0,121,657,1800,596,1402,1743,1197,1252,1047,487,942,1510,2207,184,1595,819,1,2024,2025,True,LAC,PHX
2024-25,1610612762,UTA,Utah Jazz,22400130,2024-10-31,UTA vs. SAS,L,48.0,0.61,0.39,0.568,0.023,0.239,0.114,0.193,0.08,0.545,0.52,0.48,0.857,0.143,0.594,0.406,0,0,0,0,121,834,1616,487,2010,2236,1566,446,2245,207,1406,1026,1101,1278,1693,765,1,2024,2025,True,UTA,SAS
2024-25,1610612745,HOU,Houston Rockets,22400129,2024-10-31,HOU @ DAL,W,48.0,0.649,0.351,0.593,0.056,0.222,0.167,0.185,0.194,0.537,0.469,0.531,0.75,0.25,0.525,0.475,0,0,0,0,121,391,2068,300,1268,2304,685,552,558,258,1806,642,1832,510,2164,287,1,2024,2025,False,DAL,HOU
2024-25,1610612759,SAS,San Antonio Spurs,22400130,2024-10-31,SAS @ UTA,W,48.0,0.533,0.467,0.491,0.038,0.34,0.226,0.17,0.33,0.453,0.577,0.423,0.833,0.167,0.658,0.342,0,0,0,0,121,1826,630,1294,1713,1369,148,785,6,967,918,1520,1293,1071,1026,1410,1,2024,2025,False,UTA,SAS
2024-25,1610612742,DAL,Dallas Mavericks,22400129,2024-10-31,DAL vs. HOU,L,48.0,0.647,0.353,0.569,0.137,0.294,0.127,0.137,0.157,0.431,0.517,0.483,0.6,0.4,0.538,0.462,0,0,0,0,121,410,2040,477,143,1820,1331,1395,1100,1245,1451,993,2351,78,2086,358,1,2024,2025,True,DAL,HOU
2024-25,1610612756,PHX,Phoenix Suns,22400131,2024-10-31,PHX @ LAC,W,48.0,0.524,0.476,0.384,0.032,0.432,0.168,0.184,0.2,0.352,0.542,0.458,0.889,0.111,0.69,0.31,0,0,0,0,121,1904,552,2216,1932,483,678,572,485,2031,1234,1211,867,1530,716,1737,1,2024,2025,False,LAC,PHX
2024-25,1610612759,SAS,San Antonio Spurs,22400125,2024-10-30,SAS @ OKC,L,48.0,0.576,0.424,0.495,0.043,0.387,0.151,0.118,0.183,0.452,0.522,0.478,0.833,0.167,0.629,0.371,0,0,0,0,121,1286,1173,1260,1569,873,927,1767,730,987,1389,1056,1293,1071,1336,1112,1,2024,2025,False,OKC,SAS
2024-25,1610612763,MEM,Memphis Grizzlies,22400124,2024-10-30,MEM vs. BKN,L,48.0,0.667,0.333,0.566,0.019,0.226,0.104,0.208,0.17,0.547,0.667,0.333,0.875,0.125,0.711,0.289,0,0,0,0,121,268,2179,498,2104,2285,1734,286,898,202,305,2094,965,1421,543,1905,1,2024,2025,True,MEM,BKN
