season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612763,MEM,Memphis Grizzlies,22400128,2024-10-31,MEM vs. MIL,W,48.0,14.0,8.0,20.0,68.0,31.0,7.0,27.0,58.0,0,0,0,0,121,1591,2061,529,71,2373,198,2316,1909,1,2024,2025,True,MEM,MIL
2024-25,1610612742,DAL,Dallas Mavericks,22400129,2024-10-31,DAL vs. HOU,L,48.0,16.0,8.0,13.0,44.0,21.0,20.0,18.0,58.0,0,0,0,0,121,1281,2061,1473,1576,1739,2050,1605,1909,1,2024,2025,True,DAL,HOU
2024-25,1610612762,UTA,Utah Jazz,22400130,2024-10-31,UTA vs. SAS,L,48.0,7.0,13.0,10.0,48.0,35.0,11.0,24.0,48.0,0,0,0,0,121,2320,1250,1863,1205,2432,675,2180,1072,1,2024,2025,True,UTA,SAS
2024-25,1610612746,LAC,LA Clippers,22400131,2024-10-31,LAC vs. PHX,L,48.0,19.0,17.0,16.0,60.0,25.0,6.0,21.0,44.0,0,0,0,0,121,869,645,1001,305,2100,106,1933,713,1,2024,2025,True,LAC,PHX
2024-25,1610612749,MIL,Milwaukee Bucks,22400128,2024-10-31,MIL @ MEM,L,48.0,31.0,7.0,27.0,58.0,14.0,8.0,20.0,68.0,0,0,0,0,121,65,2187,119,411,704,275,1834,2354,1,2024,2025,False,MEM,MIL
2024-25,1610612745,HOU,Houston Rockets,22400129,2024-10-31,HOU @ DAL,W,48.0,21.0,20.0,18.0,58.0,16.0,8.0,13.0,44.0,0,0,0,0,121,618,326,729,411,1037,275,846,713,1,2024,2025,False,DAL,HOU
2024-25,1610612756,PHX,Phoenix Suns,22400131,2024-10-31,PHX @ LAC,W,48.0,25.0,6.0,21.0,44.0,19.0,17.0,16.0,60.0,0,0,0,0,121,291,2264,439,1576,1442,1676,1307,2051,1,2024,2025,False,LAC,PHX
2024-25,1610612759,SAS,San Antonio Spurs,22400130,2024-10-31,SAS @ UTA,W,48.0,35.0,11.0,24.0,48.0,7.0,13.0,10.0,48.0,0,0,0,0,121,25,1610,231,1205,91,1027,468,1072,1,2024,2025,False,UTA,SAS
2024-25,1610612765,DET,Detroit Pistons,22400120,2024-10-30,DET @ PHI,W,48.0,15.0,15.0,23.0,40.0,23.0,10.0,15.0,44.0,0,0,0,0,121,1425,939,282,1902,1938,528,1139,713,1,2024,2025,False,PHI,DET
2024-25,1610612753,ORL,Orlando Magic,22400123,2024-10-30,ORL @ CHI,L,48.0,15.0,7.0,18.0,38.0,13.0,4.0,18.0,40.0,0,0,0,0,121,1425,2187,729,2057,569,35,1605,405,1,2024,2025,False,CHI,ORL
2024-25,1610612751,BKN,Brooklyn Nets,22400124,2024-10-30,BKN @ MEM,W,48.0,31.0,12.0,13.0,46.0,18.0,20.0,11.0,58.0,0,0,0,0,121,65,1435,1473,1390,1310,2050,599,1909,1,2024,2025,False,MEM,BKN
2024-25,1610612757,POR,Portland Trail Blazers,22400127,2024-10-30,POR @ LAC,W,48.0,18.0,22.0,12.0,48.0,21.0,12.0,22.0,52.0,0,0,0,0,121,1020,201,1616,1205,1739,852,2023,1433,1,2024,2025,False,LAC,POR
2024-25,1610612759,SAS,San Antonio Spurs,22400125,2024-10-30,SAS @ OKC,L,48.0,17.0,8.0,14.0,42.0,27.0,8.0,29.0,48.0,0,0,0,0,121,1152,2061,1323,1749,2226,275,2374,1072,1,2024,2025,False,OKC,SAS
2024-25,1610612740,NOP,New Orleans Pelicans,22400126,2024-10-30,NOP @ GSW,L,48.0,12.0,13.0,8.0,34.0,14.0,11.0,10.0,56.0,0,0,0,0,121,1893,1250,2095,2262,704,675,468,1772,1,2024,2025,False,GSW,NOP
2024-25,1610612755,PHI,Philadelphia 76ers,22400120,2024-10-30,PHI vs. DET,L,48.0,23.0,10.0,15.0,44.0,15.0,15.0,23.0,40.0,0,0,0,0,121,439,1787,1155,1576,871,1365,2108,405,1,2024,2025,True,PHI,DET
2024-25,1610612739,CLE,Cleveland Cavaliers,22400118,2024-10-30,CLE vs. LAL,W,48.0,31.0,11.0,26.0,68.0,12.0,4.0,26.0,56.0,0,0,0,0,121,65,1610,146,71,441,35,2272,1772,1,2024,2025,True,CLE,LAL
2024-25,1610612738,BOS,Boston Celtics,22400119,2024-10-30,BOS @ IND,L,53.0,18.0,18.0,21.0,44.0,20.0,13.0,29.0,62.0,0,0,0,0,9,1020,514,439,1576,1593,1027,2374,2157,1,2024,2025,False,IND,BOS
