player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1628993,Alize Johnson,Alize,1610612740,NOP,26.0,23,14,9,0.609,167.22,115.7,33,0.202,0.311,5,0.2,0,0.0,61,57,42,196,0.23,430,385,151,172,468,524,432,71,58,451,244,520,520,150,152,136,155,502,NOP
1627742,Brandon Ingram,Brandon,1610612740,NOP,24.0,55,29,26,0.527,1869.1816666666664,109.4,285,0.152,0.214,34,0.115,26,0.156,604,475,417,1786,5.95,247,204,362,278,112,267,86,178,204,234,500,141,297,484,470,452,488,101,NOP
203468,CJ McCollum,CJ,1610612740,NOP,30.0,62,28,34,0.452,2145.08,114.0,216,0.101,0.144,70,0.197,22,0.12,702,552,541,2092,3.97,192,214,484,369,63,490,145,409,427,67,259,176,367,538,525,531,538,202,NOP
1628984,Devonte' Graham,Devonte',1610612740,NOP,27.0,76,34,42,0.447,2161.575,111.1,140,0.064,0.092,71,0.203,12,0.065,690,552,518,1988,5.82,35,155,554,372,61,365,250,557,564,61,233,291,467,526,525,515,528,107,NOP
202066,Garrett Temple,Garrett,1610612740,NOP,36.0,59,23,36,0.39,1098.4083333333333,114.7,114,0.106,0.156,43,0.247,23,0.25,406,324,273,1042,1.81,216,260,508,432,249,507,284,384,386,186,138,164,168,373,366,343,346,344,NOP
1629109,Gary Clark,Gary,1610612740,NOP,27.0,38,20,18,0.526,378.2216666666667,107.8,67,0.174,0.265,13,0.191,7,0.152,130,133,61,344,1.43,363,295,239,279,400,190,369,128,116,378,277,365,304,195,224,166,196,372,NOP
1630529,Herbert Jones,Herbert,1610612740,NOP,23.0,78,36,42,0.462,2335.1833333333334,110.2,198,0.086,0.121,130,0.306,60,0.297,737,594,495,2134,6.93,20,131,554,357,38,320,168,501,515,3,63,36,139,554,548,507,545,55,NOP
1629607,Jared Harper,Jared,1610612740,NOP,24.0,5,2,3,0.4,42.88333333333333,123.5,0,0.0,0.0,4,0.4,1,1.0,7,22,6,42,-0.04,527,512,72,423,532,581,583,583,583,469,21,478,1,45,100,49,75,588,NOP
1629637,Jaxson Hayes,Jaxson,1610612740,NOP,22.0,70,29,41,0.414,1397.54,109.2,200,0.146,0.215,33,0.125,55,0.43,451,401,296,1332,4.61,101,204,550,411,199,260,162,197,202,238,483,46,62,399,416,369,402,167,NOP
202685,Jonas Valančiūnas,Jonas,1610612740,NOP,30.0,74,34,40,0.459,2240.0583333333334,110.2,617,0.28,0.385,41,0.115,60,0.347,717,532,528,2036,6.54,57,155,542,360,52,319,6,12,19,201,499,36,95,544,507,522,531,75,NOP
1630631,Jose Alvarado,Jose,1610612740,NOP,24.0,54,25,29,0.463,833.9083333333333,104.8,75,0.094,0.137,71,0.394,7,0.09,266,201,175,746,3.87,259,243,417,356,311,100,349,460,460,61,24,365,424,282,274,265,282,209,NOP
1630184,Kira Lewis Jr.,Kira,1610612740,NOP,21.0,24,6,18,0.25,341.14,109.0,30,0.083,0.12,11,0.208,1,0.029,134,95,89,332,1.18,423,472,239,532,415,250,438,510,518,392,221,478,508,201,196,186,191,391,NOP
1626204,Larry Nance Jr.,Larry,1610612740,NOP,29.0,46,19,27,0.413,1040.0716666666667,112.6,176,0.173,0.256,43,0.242,20,0.204,370,269,284,1066,2.35,324,311,379,414,262,435,195,132,131,186,150,199,226,343,331,356,354,304,NOP
1630230,Naji Marshall,Naji,1610612740,NOP,24.0,55,23,32,0.418,735.58,108.0,104,0.142,0.206,33,0.243,8,0.151,267,190,217,718,2.77,247,260,460,407,327,203,301,221,220,238,149,351,307,285,267,292,278,281,NOP
203503,Tony Snell,Tony,1610612740,NOP,30.0,53,19,34,0.358,822.4883333333333,112.6,87,0.107,0.156,16,0.122,9,0.134,246,221,215,808,1.87,269,311,484,450,313,436,331,372,382,362,489,335,333,270,293,288,292,341,NOP
1630530,Trey Murphy III,Trey,1610612740,NOP,22.0,62,31,31,0.5,863.595,107.8,100,0.122,0.172,23,0.159,7,0.106,302,217,228,794,3.25,192,188,447,306,306,189,307,287,325,323,396,365,389,304,286,303,289,246,NOP
1627820,Tyrone Wallace,Tyrone,1610612740,NOP,28.0,6,4,2,0.667,74.92166666666667,121.4,8,0.133,0.2,3,0.2,1,0.2,29,19,15,92,-0.02,521,487,48,83,505,571,509,248,233,482,244,478,229,97,90,87,107,579,NOP
1626195,Willy Hernangomez,Willy,1610612740,NOP,28.0,50,22,28,0.44,838.9583333333334,114.2,195,0.24,0.344,21,0.129,19,0.322,303,219,229,876,1.57,289,271,399,386,310,494,170,35,38,338,475,208,114,306,290,308,306,362,NOP
