season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2021-22,1630568,Luka Garza,Luka,1610612765,DET,Detroit Pistons,22101228,2022-04-10T00:00:00,DET @ PHI,L,30.58333333333333,5,7,0,10,18,8,11,60,1,3,3,6,40.0,1,13121,13121,13121,7303,1634,338,9479,2401,24738,16729,21584,25994,2399,25490,17825,909,2862,1,30:35,2021,2022
2021-22,1628402,Frank Jackson,Frank,1610612765,DET,Detroit Pistons,22101228,2022-04-10T00:00:00,DET @ PHI,L,22.383333333333333,3,2,0,8,7,2,7,38,0,0,1,1,10.2,1,13121,13121,13121,14114,4176,5180,9479,3920,12040,3597,15757,22801,8184,1,5520,11915,19297,1,22:23,2021,2022
2021-22,1629035,Carsen Edwards,Carsen,1610612765,DET,Detroit Pistons,22101228,2022-04-10T00:00:00,DET @ PHI,L,25.616666666666667,0,0,0,0,20,6,12,44,0,0,0,1,9.2,1,13121,13121,13121,11457,11791,10350,9479,19255,25363,12662,22577,24724,8184,1,1,11915,19975,1,25:37,2021,2022
2021-22,1630165,Killian Hayes,Killian,1610612765,DET,Detroit Pistons,22101228,2022-04-10T00:00:00,DET @ PHI,L,10.316666666666666,0,0,2,4,2,0,4,10,0,1,2,3,13.7,1,13121,13121,13121,22109,11791,10350,4874,9370,2820,1,9362,4252,8184,17438,11965,4544,16932,1,10:19,2021,2022
2021-22,1630296,Braxton Key,Braxton,1610612765,DET,Detroit Pistons,22101228,2022-04-10T00:00:00,DET @ PHI,L,21.75,0,3,0,8,12,4,7,44,1,0,0,1,26.5,1,13121,13121,13121,14628,11791,3160,9479,3920,20088,8222,15757,24724,2399,1,1,11915,8539,1,21:45,2021,2022
2021-22,1630180,Saddiq Bey,Saddiq,1610612765,DET,Detroit Pistons,22101228,2022-04-10T00:00:00,DET @ PHI,L,13.216666666666669,3,3,0,4,7,0,6,16,0,1,0,2,11.6,1,13121,13121,13121,20678,4176,3160,9479,9370,12040,1,13723,7762,8184,17438,1,7362,18376,1,13:13,2021,2022
2021-22,1630240,Saben Lee,Saben,1610612765,DET,Detroit Pistons,22101228,2022-04-10T00:00:00,DET @ PHI,L,31.58333333333333,2,2,1,2,23,8,13,64,0,1,4,7,21.4,1,13121,13121,13121,6424,6291,5180,9187,13710,25797,16729,23376,26029,8184,17438,22177,507,11631,1,31:35,2021,2022
2021-22,1630587,Isaiah Livers,Isaiah,1610612765,DET,Detroit Pistons,22101228,2022-04-10T00:00:00,DET @ PHI,L,23.466666666666665,3,2,3,2,9,2,9,40,0,0,2,1,20.1,1,13121,13121,13121,13239,4176,5180,3004,13710,15637,3597,19016,23547,8184,1,11965,11915,12500,1,23:28,2021,2022
2021-22,203585,Rodney McGruder,Rodney,1610612765,DET,Detroit Pistons,22101228,2022-04-10T00:00:00,DET @ PHI,L,24.53333333333333,0,0,1,4,18,6,10,42,1,0,3,1,14.5,1,13121,13121,13121,12357,11791,10350,9187,9370,24738,12662,20409,24234,2399,1,17825,11915,16399,1,24:32,2021,2022
2021-22,1630191,Isaiah Stewart,Isaiah,1610612765,DET,Detroit Pistons,22101228,2022-04-10T00:00:00,DET @ PHI,L,13.216666666666669,0,0,2,4,7,0,6,16,0,0,1,0,20.2,1,13121,13121,13121,20678,11791,10350,4874,9370,12040,1,13723,7762,8184,1,5520,18239,12424,1,13:13,2021,2022
