group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1627832,Fred VanVleet,Fred,1610612745,HOU,31.0,32,21,11,0.656,119.0,0.199,0.16,0.229,0.4,0.4,0.2,0.16,0.067,0.138,0.116,0.326,0.138,0.214,0.167,0.188,0.254,0.174,0.191,36,8,352,85,27,134,219,117,50,35,141,192,283,302,349,86,288,158,161,348,382,186,169,HOU
Players,203500,Steven Adams,Steven,1610612745,HOU,31.0,16,9,7,0.563,8.0,0.129,0.0,0.133,0.0,0.0,0.0,0.154,0.571,0.0,0.4,0.0,0.25,1.0,0.0,0.0,0.143,0.167,0.0,203,172,262,165,372,259,369,285,265,347,307,194,27,382,36,337,379,1,208,1,194,191,392,HOU
Players,1630224,Jalen Green,Jalen,1610612745,HOU,23.0,42,26,16,0.619,125.0,0.282,0.302,0.303,0.393,0.333,0.264,0.229,0.073,0.188,0.145,0.262,0.378,0.214,0.067,0.222,0.092,0.211,0.299,2,1,449,110,19,60,71,56,59,53,103,124,281,216,305,108,454,158,203,371,148,145,61,HOU
Players,1631466,Nate Williams,Nate,1610612745,HOU,26.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,450,35,450,460,435,369,419,265,347,307,313,302,382,400,337,1,263,208,1,1,339,392,HOU
Players,1631095,Jabari Smith Jr.,Jabari,1610612745,HOU,22.0,25,14,11,0.56,73.0,0.122,0.122,0.139,0.231,0.204,0.118,0.118,0.083,0.222,0.193,0.034,0.056,0.0,0.111,0.0,0.143,0.091,0.13,103,77,352,166,123,284,284,271,135,172,221,224,263,163,220,334,214,263,187,1,194,272,281,HOU
Players,1628988,Aaron Holiday,Aaron,1610612745,HOU,28.0,15,8,7,0.533,7.0,0.103,0.0,0.0,0.0,0.0,0.235,0.238,0.0,0.2,0.125,0.0,0.0,0.333,0.0,0.0,0.182,0.308,0.19,214,187,262,187,376,334,369,419,265,347,117,117,302,187,332,337,1,78,208,1,258,71,170,HOU
Players,1641708,Amen Thompson,Amen,1610612745,HOU,22.0,40,22,18,0.55,117.0,0.129,0.254,0.13,0.05,0.038,0.179,0.186,0.267,0.235,0.245,0.229,0.067,0.462,0.308,0.063,0.194,0.218,0.211,5,5,474,173,30,258,103,297,260,341,160,160,132,155,156,140,222,51,101,288,275,139,143,HOU
Players,1628415,Dillon Brooks,Dillon,1610612745,HOU,29.0,40,25,15,0.625,137.0,0.128,0.115,0.145,0.192,0.213,0.12,0.113,0.158,0.146,0.15,0.104,0.081,0.118,0.211,0.0,0.226,0.117,0.123,5,2,433,99,12,262,290,253,167,164,218,234,204,287,295,276,237,231,140,1,328,248,296,HOU
Players,1631106,Tari Eason,Tari,1610612745,HOU,24.0,27,17,10,0.63,52.0,0.121,0.114,0.122,0.133,0.108,0.118,0.14,0.294,0.182,0.22,0.0,0.214,0.0,0.273,0.333,0.308,0.091,0.118,85,38,328,98,173,286,291,315,216,295,221,210,117,225,183,337,359,263,115,410,417,272,300,HOU
Players,1631223,David Roddy,David,1610612745,HOU,24.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,375,1,1,476,435,369,419,265,347,307,313,302,382,400,337,1,263,208,1,1,339,392,HOU
Players,1629111,Jock Landale,Jock,1610612745,HOU,29.0,1,0,1,0.0,2.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,450,35,450,453,81,369,92,265,347,307,313,302,382,400,337,1,263,208,1,1,339,392,HOU
Players,201145,Jeff Green,Jeff,1610612745,HOU,38.0,3,1,2,0.333,2.0,0.6,0.0,0.6,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380,375,105,372,439,1,369,4,265,4,307,313,302,382,400,337,1,263,208,1,1,339,392,HOU
Players,1641715,Cam Whitmore,Cam,1610612745,HOU,20.0,6,2,4,0.333,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,322,335,181,372,359,435,369,419,265,347,307,313,302,15,64,337,1,263,208,1,194,339,392,HOU
Players,1642263,Reed Sheppard,Reed,1610612745,HOU,20.0,1,0,1,0.0,5.0,0.267,0.333,0.4,1.0,0.5,0.0,0.0,0.0,0.5,0.286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.214,439,450,35,450,403,73,43,14,1,10,307,313,302,15,112,337,1,263,208,485,1,339,139,HOU
Players,1630578,Alperen Sengun,Alperen,1610612745,HOU,22.0,38,24,14,0.632,115.0,0.303,0.31,0.278,0.0,0.049,0.391,0.447,0.452,0.282,0.333,0.298,0.321,0.154,0.308,0.5,0.245,0.437,0.308,11,4,410,96,36,40,64,73,265,337,47,25,67,102,64,96,421,202,101,448,355,26,54,HOU
Players,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,29.0,13,8,5,0.615,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.125,0.154,0.333,0.0,0.0,0.0,0.0,0.143,0.0,0.0,233,187,214,111,325,435,369,419,265,347,307,313,168,317,288,74,1,263,208,1,194,339,392,HOU
