SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42024,1610612760,OKC,Oklahoma City Thunder,PRBallHandler,Offensive,0.867,17,0.185,1.014,0.473,0.126,0.106,0.112,0.022,0.478,0.512,21.1,21.4,7.9,16.6,8.8
42024,1610612752,NYK,New York Knicks,PRBallHandler,Offensive,0.467,18,0.184,0.924,0.436,0.087,0.133,0.071,0.024,0.413,0.485,20.4,18.9,7.2,16.4,9.3
42024,1610612754,IND,Indiana Pacers,PRBallHandler,Offensive,0.8,17,0.174,0.991,0.483,0.053,0.118,0.044,0.016,0.445,0.546,18.9,18.7,7.7,15.9,8.2
42024,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.933,9,0.257,1.047,0.466,0.143,0.109,0.128,0.043,0.469,0.539,28.7,30.0,10.6,22.7,12.1
42024,1610612743,DEN,Denver Nuggets,PRBallHandler,Offensive,0.667,14,0.144,0.969,0.461,0.116,0.147,0.107,0.004,0.449,0.527,16.1,15.6,5.5,11.9,6.4
42024,1610612738,BOS,Boston Celtics,PRBallHandler,Offensive,0.733,11,0.172,0.985,0.458,0.106,0.187,0.071,0.01,0.419,0.57,18.0,17.7,5.9,12.9,7.0
42024,1610612750,MIN,Minnesota Timberwolves,PRBallHandler,Offensive,0.333,15,0.116,0.822,0.429,0.063,0.215,0.052,0.01,0.366,0.507,12.7,10.5,4.0,9.3,5.3
42024,1610612744,GSW,Golden State Warriors,PRBallHandler,Offensive,0.6,12,0.123,0.956,0.431,0.119,0.138,0.107,0.031,0.421,0.5,13.3,12.7,4.4,10.3,5.8
42024,1610612765,DET,Detroit Pistons,PRBallHandler,Offensive,0.4,6,0.205,0.904,0.44,0.081,0.132,0.074,0.015,0.419,0.482,22.7,20.5,8.0,18.2,10.2
42024,1610612745,HOU,Houston Rockets,PRBallHandler,Offensive,1.0,7,0.132,1.08,0.479,0.18,0.13,0.15,0.02,0.5,0.563,14.3,15.4,4.9,10.1,5.3
42024,1610612746,LAC,LA Clippers,PRBallHandler,Offensive,0.533,7,0.115,0.952,0.516,0.06,0.238,0.048,0.036,0.405,0.597,12.0,11.4,4.6,8.9,4.3
42024,1610612749,MIL,Milwaukee Bucks,PRBallHandler,Offensive,0.267,5,0.179,0.806,0.39,0.112,0.122,0.112,0.02,0.398,0.403,19.6,15.8,6.0,15.4,9.4
42024,1610612763,MEM,Memphis Grizzlies,PRBallHandler,Offensive,0.133,4,0.222,0.725,0.377,0.059,0.186,0.049,0.0,0.343,0.409,25.5,18.5,7.3,19.3,12.0
42024,1610612753,ORL,Orlando Magic,PRBallHandler,Offensive,0.067,5,0.202,0.689,0.341,0.066,0.113,0.057,0.009,0.33,0.369,21.2,14.6,6.0,17.6,11.6
42024,1610612747,LAL,Los Angeles Lakers,PRBallHandler,Offensive,0.2,5,0.17,0.791,0.369,0.081,0.163,0.081,0.0,0.36,0.415,17.2,13.6,4.8,13.0,8.2
42024,1610612748,MIA,Miami Heat,PRBallHandler,Offensive,0.0,4,0.145,0.617,0.314,0.1,0.317,0.1,0.0,0.283,0.371,15.0,9.3,2.8,8.8,6.0
