season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612739,CLE,Cleveland Cavaliers,42300205,2024-05-15,CLE @ BOS,L,48.0,0.608,0.392,0.51,0.082,0.398,0.0,0.092,0.214,0.429,0.56,0.44,0.846,0.154,0.658,0.342,0,0,0,0,7,76,89,89,77,28,164,144,12,84,51,111,66,97,43,121,1,2023,2024,False,BOS,CLE,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300204,2024-05-13,CLE vs. BOS,L,48.0,0.489,0.511,0.51,0.078,0.441,0.147,0.049,0.255,0.431,0.5,0.5,0.867,0.133,0.634,0.366,0,0,0,0,7,155,10,90,85,16,37,163,5,82,71,79,57,106,52,113,1,2023,2024,True,CLE,BOS,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300203,2024-05-11,CLE vs. BOS,L,48.0,0.571,0.429,0.516,0.0,0.387,0.086,0.097,0.075,0.516,0.5,0.5,0.417,0.583,0.472,0.528,0,0,0,0,7,120,43,84,161,37,119,140,143,19,71,79,160,4,154,9,1,2023,2024,True,CLE,BOS,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300202,2024-05-09,CLE @ BOS,W,48.0,0.674,0.326,0.576,0.068,0.331,0.119,0.093,0.085,0.508,0.559,0.441,0.385,0.615,0.511,0.489,0,0,0,0,7,21,143,37,108,77,78,143,135,23,55,110,164,1,142,22,1,2023,2024,False,BOS,CLE,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300201,2024-05-07,CLE @ BOS,L,48.0,0.533,0.467,0.547,0.105,0.347,0.179,0.105,0.084,0.442,0.462,0.538,0.636,0.364,0.514,0.486,0,0,0,0,7,144,20,54,49,65,18,129,137,72,103,56,138,24,138,26,1,2023,2024,False,BOS,CLE,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300137,2024-05-05,CLE vs. ORL,W,48.0,0.688,0.312,0.491,0.019,0.226,0.16,0.283,0.16,0.472,0.5,0.5,0.75,0.25,0.559,0.441,0,0,0,0,7,15,150,108,158,152,24,1,59,47,71,79,108,52,102,63,1,2023,2024,True,CLE,ORL,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300136,2024-05-03,CLE @ ORL,L,48.0,0.674,0.326,0.729,0.042,0.219,0.135,0.052,0.125,0.688,0.343,0.657,0.429,0.571,0.357,0.643,0,0,0,0,7,21,143,4,135,153,54,162,87,2,157,8,158,6,163,2,1,2023,2024,False,ORL,CLE,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300135,2024-04-30,CLE vs. ORL,W,48.0,0.58,0.42,0.481,0.077,0.375,0.183,0.144,0.163,0.404,0.56,0.44,0.692,0.308,0.605,0.395,0,0,0,0,7,115,49,115,88,44,15,88,53,98,51,111,125,38,63,99,1,2023,2024,True,CLE,ORL,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,42300134,2024-04-27,CLE @ ORL,L,48.0,0.764,0.236,0.674,0.067,0.135,0.09,0.191,0.169,0.607,0.733,0.267,0.5,0.5,0.706,0.294,0,0,0,0,7,1,164,8,109,162,114,36,47,5,6,159,151,9,21,144,1,2023,2024,False,ORL,CLE,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,42300133,2024-04-25,CLE @ ORL,L,48.0,0.585,0.415,0.578,0.072,0.289,0.133,0.133,0.12,0.506,0.75,0.25,0.75,0.25,0.75,0.25,0,0,0,0,7,106,57,34,98,118,59,104,93,24,3,161,108,52,9,156,1,2023,2024,False,ORL,CLE,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,42300132,2024-04-22,CLE vs. ORL,W,48.0,0.524,0.476,0.458,0.083,0.375,0.188,0.167,0.156,0.375,0.545,0.455,0.5,0.5,0.529,0.471,0,0,0,0,7,149,16,125,74,44,11,57,64,122,59,105,151,9,126,38,1,2023,2024,True,CLE,ORL,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,42300131,2024-04-20,CLE vs. ORL,W,48.0,0.63,0.37,0.577,0.082,0.247,0.124,0.175,0.186,0.495,0.571,0.429,0.625,0.375,0.583,0.417,0,0,0,0,7,62,102,36,76,142,71,51,31,32,43,121,142,22,84,80,1,2023,2024,True,CLE,ORL,APR
