season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612739,CLE,Cleveland Cavaliers,42300205,2024-05-15,CLE @ BOS,L,48.0,111.0,112.6,128.0,129.9,-17.0,-17.2,0.658,2.5,20.8,0.186,0.615,0.39,0.115,0.563,0.581,88.3,87.0,72.5,87,0.407,1,83,83,83,7,83,151,140,43,40,23,145,146,159,55,51,66,161,139,1,2023,2024,False,BOS,CLE,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300204,2024-05-13,CLE vs. BOS,L,48.0,105.1,110.9,116.5,118.5,-11.4,-7.6,0.634,3.25,20.2,0.222,0.667,0.417,0.087,0.516,0.525,95.3,92.0,76.67,92,0.449,1,83,83,83,7,92,111,108,52,14,29,125,124,155,15,100,127,107,117,1,2023,2024,True,CLE,BOS,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300203,2024-05-11,CLE vs. BOS,L,48.0,104.0,104.5,118.9,120.5,-14.9,-16.0,0.472,2.13,14.8,0.208,0.725,0.443,0.09,0.5,0.526,89.3,88.5,73.75,89,0.419,1,83,83,83,7,121,117,138,154,67,133,134,76,141,18,111,124,153,130,1,2023,2024,True,CLE,BOS,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300202,2024-05-09,CLE @ BOS,W,48.0,120.4,128.3,102.7,102.2,17.7,26.1,0.511,2.0,18.8,0.293,0.83,0.58,0.13,0.622,0.634,94.8,92.0,76.67,92,0.591,1,1,1,1,7,19,36,14,142,72,62,74,13,13,80,17,25,107,28,1,2023,2024,False,BOS,CLE,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300201,2024-05-07,CLE @ BOS,L,48.0,101.4,102.2,127.4,130.4,-26.1,-28.3,0.514,3.8,15.4,0.204,0.667,0.422,0.054,0.472,0.496,93.9,92.5,77.08,93,0.369,1,83,83,83,7,130,153,154,138,8,122,138,124,151,1,135,144,97,151,1,2023,2024,False,BOS,CLE,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300137,2024-05-05,CLE vs. ORL,W,48.0,107.2,106.0,95.7,93.1,11.5,12.9,0.559,1.19,14.7,0.239,0.678,0.486,0.16,0.494,0.571,98.5,100.5,83.75,100,0.63,1,1,1,1,7,112,11,37,102,149,134,116,119,100,140,124,77,5,15,1,2023,2024,True,CLE,ORL,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300136,2024-05-03,CLE @ ORL,L,48.0,97.6,99.0,103.6,105.1,-6.0,-6.1,0.357,1.0,12.3,0.217,0.661,0.461,0.155,0.529,0.531,98.9,97.5,81.25,97,0.461,1,83,83,83,7,141,46,104,163,156,162,129,132,127,131,81,121,17,112,1,2023,2024,False,ORL,CLE,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300135,2024-04-30,CLE vs. ORL,W,48.0,105.7,107.2,105.4,107.3,0.4,-0.1,0.605,2.3,17.6,0.25,0.756,0.485,0.103,0.506,0.54,98.1,96.5,80.42,97,0.487,1,1,1,1,7,107,59,83,63,56,89,104,51,103,41,110,112,27,91,1,2023,2024,True,CLE,ORL,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,42300134,2024-04-27,CLE @ ORL,L,48.0,94.4,93.7,117.4,120.4,-23.0,-26.7,0.706,1.6,19.5,0.1,0.75,0.408,0.158,0.5,0.548,94.8,94.0,78.33,95,0.409,1,83,83,83,7,153,116,152,21,114,43,163,54,157,135,111,103,57,136,1,2023,2024,False,ORL,CLE,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,42300133,2024-04-25,CLE @ ORL,L,48.0,85.8,91.2,128.7,134.4,-42.9,-43.2,0.75,1.71,19.0,0.25,0.609,0.418,0.154,0.439,0.473,95.4,90.5,75.42,91,0.334,1,83,83,83,7,156,161,163,9,94,55,104,150,153,128,151,154,137,157,1,2023,2024,False,ORL,CLE,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,42300132,2024-04-22,CLE vs. ORL,W,48.0,102.7,101.1,88.3,90.5,14.5,10.5,0.529,1.2,14.0,0.327,0.679,0.505,0.158,0.488,0.514,95.4,95.0,79.17,95,0.574,1,1,1,1,7,134,8,44,126,147,146,44,116,80,135,128,135,45,37,1,2023,2024,True,CLE,ORL,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,42300131,2024-04-20,CLE vs. ORL,W,48.0,98.7,101.0,82.8,86.5,15.9,14.6,0.583,1.17,16.4,0.283,0.75,0.555,0.188,0.494,0.537,99.2,96.0,80.0,96,0.677,1,1,1,1,7,136,2,30,84,151,108,78,54,25,154,123,116,33,5,1,2023,2024,True,CLE,ORL,APR
