season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612739,CLE,Cleveland Cavaliers,22301187,2024-04-14,CLE vs. CHA,L,48.0,11.0,19.0,14.0,48.0,19.0,15.0,17.0,48.0,0,0,0,0,119,1944,393,1124,1342,1615,1400,1642,934,1,2023,2024,True,CLE,CHA,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,22301174,2024-04-12,CLE vs. IND,W,48.0,19.0,22.0,14.0,64.0,18.0,14.0,19.0,56.0,0,0,0,0,119,692,177,1124,180,1452,1229,1862,1663,1,2023,2024,True,CLE,IND,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,22301158,2024-04-10,CLE vs. MEM,W,48.0,24.0,4.0,11.0,38.0,18.0,7.0,21.0,32.0,0,0,0,0,119,267,2367,1601,2123,1452,222,2057,47,1,2023,2024,True,CLE,MEM,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,22301132,2024-04-07,CLE @ LAC,L,48.0,23.0,13.0,15.0,56.0,18.0,14.0,20.0,46.0,0,0,0,0,119,323,1233,946,636,1452,1229,1970,762,1,2023,2024,False,LAC,CLE,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,22301127,2024-04-06,CLE @ LAL,L,48.0,18.0,11.0,14.0,52.0,26.0,8.0,32.0,54.0,0,0,0,0,119,847,1550,1124,953,2253,321,2433,1509,1,2023,2024,False,LAL,CLE,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,22301110,2024-04-03,CLE @ PHX,L,48.0,19.0,6.0,13.0,60.0,25.0,14.0,9.0,44.0,0,0,0,0,119,692,2240,1281,356,2195,1229,425,609,1,2023,2024,False,PHX,CLE,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,22301100,2024-04-02,CLE @ UTA,W,48.0,26.0,18.0,13.0,54.0,20.0,15.0,14.0,48.0,0,0,0,0,119,163,494,1281,799,1770,1400,1181,934,1,2023,2024,False,UTA,CLE,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,22301077,2024-03-31,CLE @ DEN,L,48.0,22.0,8.0,21.0,46.0,23.0,16.0,8.0,42.0,0,0,0,0,119,399,1996,322,1528,2063,1574,328,469,1,2023,2024,False,DEN,CLE,MAR
2023-24,1610612739,CLE,Cleveland Cavaliers,22301067,2024-03-29,CLE vs. PHI,W,48.0,15.0,10.0,14.0,54.0,17.0,24.0,19.0,48.0,0,0,0,0,119,1321,1711,1124,799,1314,2337,1862,934,1,2023,2024,True,CLE,PHI,MAR
2023-24,1610612739,CLE,Cleveland Cavaliers,22301048,2024-03-27,CLE @ CHA,L,48.0,15.0,11.0,7.0,42.0,27.0,14.0,16.0,58.0,0,0,0,0,119,1321,1550,2134,1853,2299,1229,1516,1826,1,2023,2024,False,CHA,CLE,MAR
2023-24,1610612739,CLE,Cleveland Cavaliers,22301033,2024-03-25,CLE vs. CHA,W,48.0,15.0,11.0,14.0,50.0,7.0,9.0,7.0,36.0,0,0,0,0,119,1321,1550,1124,1116,98,466,223,150,1,2023,2024,True,CLE,CHA,MAR
