TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612763,Memphis Grizzlies,82,22,60,0.268,3941.0,110.4,31.0,0.721,7.5,4.8,17.3,11.7,14.3,42.0,1,29,29,29,27,26,30,23,22,14,23,11,28,6
1610612748,Miami Heat,82,44,38,0.537,3986.0,105.8,33.7,0.741,7.5,5.3,15.5,11.6,10.8,43.0,1,15,15,15,2,8,15,7,21,6,10,9,7,7
1610612749,Milwaukee Bucks,82,44,38,0.537,3966.0,109.1,31.2,0.709,8.7,5.4,15.7,12.9,10.0,47.0,1,15,15,15,8,18,29,30,3,5,14,20,3,23
1610612750,Minnesota Timberwolves,82,47,35,0.573,3961.0,110.2,31.4,0.72,8.3,4.2,15.1,13.0,12.9,45.4,1,12,12,12,12,25,27,25,6,24,9,21,22,20
1610612740,New Orleans Pelicans,82,48,34,0.585,3991.0,107.4,35.2,0.726,7.9,5.8,17.1,13.6,14.0,47.1,1,8,8,8,1,14,4,19,9,3,20,29,25,25
1610612752,New York Knicks,82,29,53,0.354,3966.0,109.7,33.3,0.727,6.7,5.1,17.2,13.1,11.3,43.1,1,22,22,22,8,22,19,18,29,10,22,24,13,8
1610612760,Oklahoma City Thunder,82,48,34,0.585,3966.0,106.4,32.3,0.725,9.0,5.0,14.3,12.7,11.1,43.2,1,8,8,8,8,9,26,20,1,11,2,16,9,9
1610612753,Orlando Magic,82,25,57,0.305,3946.0,109.4,32.7,0.714,7.6,4.9,17.0,12.7,12.9,48.2,1,26,26,26,23,20,24,28,20,13,19,18,23,29
1610612755,Philadelphia 76ers,82,52,30,0.634,3956.0,103.9,36.4,0.736,8.3,5.1,18.4,12.3,10.3,41.4,1,5,5,5,16,3,1,12,7,9,27,14,4,1
1610612756,Phoenix Suns,82,21,61,0.256,3941.0,111.7,33.8,0.724,6.9,4.5,18.6,13.2,14.6,47.0,1,30,30,30,27,30,13,22,27,21,30,25,29,24
1610612757,Portland Trail Blazers,82,49,33,0.598,3951.0,105.7,35.1,0.746,7.0,5.1,14.8,11.7,11.2,41.9,1,7,7,7,18,6,5,6,26,7,6,10,11,4
1610612758,Sacramento Kings,82,27,55,0.329,3951.0,110.4,31.3,0.731,7.8,4.1,15.7,11.6,12.3,42.0,1,24,24,24,18,27,28,15,10,25,12,8,17,5
1610612759,San Antonio Spurs,82,47,35,0.573,3946.0,104.1,33.8,0.741,7.6,5.6,15.0,12.2,12.4,44.0,1,12,12,12,23,4,14,8,14,4,8,13,19,12
1610612761,Toronto Raptors,82,59,23,0.72,3966.0,105.3,34.0,0.725,7.6,6.1,14.9,13.1,11.5,45.0,1,2,2,2,8,5,12,21,17,2,7,23,14,17
1610612762,Utah Jazz,82,48,34,0.585,3951.0,103.0,34.1,0.756,8.6,5.1,16.4,10.8,9.5,41.6,1,8,8,8,18,1,11,3,4,8,16,2,1,2
1610612764,Washington Wizards,82,43,39,0.524,3971.0,107.7,32.8,0.732,7.8,4.3,16.9,13.0,10.9,45.0,1,17,17,17,5,15,23,13,11,22,18,22,8,19
