TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,82,24,58,0.293,3941.0,38.1,85.4,0.446,11.2,31.0,0.36,15.8,20.1,0.785,9.0,32.8,41.8,23.7,15.5,7.8,4.2,5.5,19.6,20.2,103.2,-5.4,1,27,27,27,27,26,18,25,9,6,15,22,23,7,22,22,24,7,27,12,23,28,16,13,22,26
1610612738,Boston Celtics,82,55,27,0.671,3961.0,38.1,84.5,0.45,11.4,30.2,0.377,15.9,20.6,0.771,9.3,34.9,44.2,22.3,13.9,7.3,4.5,4.4,19.6,19.0,103.4,3.6,1,4,4,4,12,27,25,21,6,9,2,21,20,17,20,7,7,21,15,23,20,6,17,22,21,6
1610612751,Brooklyn Nets,82,28,54,0.341,3971.0,37.9,86.0,0.441,12.6,35.3,0.356,17.3,22.4,0.772,9.6,34.5,44.0,23.5,15.0,6.2,4.7,5.4,20.4,19.5,105.7,-3.7,1,23,23,23,5,28,13,29,2,2,20,8,11,14,15,9,11,9,25,30,16,27,23,19,15,24
1610612766,Charlotte Hornets,82,36,46,0.439,3956.0,38.8,86.2,0.45,10.0,27.1,0.369,20.1,26.9,0.747,10.0,35.2,45.2,21.5,12.6,6.8,4.5,4.9,17.1,22.3,107.7,0.3,1,20,20,20,16,18,10,24,19,21,8,1,1,24,12,3,4,26,3,28,19,20,1,1,10,17
1610612741,Chicago Bulls,82,27,55,0.329,3971.0,38.3,88.1,0.435,11.0,30.8,0.355,14.4,19.0,0.759,9.5,34.7,44.3,23.2,13.9,7.6,3.5,5.1,19.0,17.2,102.0,-7.0,1,24,24,24,5,24,1,30,10,7,21,28,27,20,17,8,6,12,13,19,30,23,9,30,27,29
1610612739,Cleveland Cavaliers,82,50,32,0.61,3946.0,40.3,84.5,0.476,11.9,32.1,0.372,18.1,23.2,0.779,8.4,33.6,42.0,23.3,13.7,7.1,3.8,4.1,18.5,20.6,110.6,0.9,1,6,6,6,23,9,24,5,3,5,6,6,7,10,27,17,23,11,10,24,28,3,6,6,4,14
1610612742,Dallas Mavericks,82,24,58,0.293,3961.0,37.9,85.3,0.444,11.7,32.6,0.36,14.1,18.5,0.763,8.1,32.9,41.0,22.5,12.2,7.0,3.8,4.5,19.1,19.4,101.7,-3.0,1,27,27,27,12,29,19,26,4,4,17,29,29,19,30,21,27,18,1,25,29,8,10,20,28,22
1610612743,Denver Nuggets,82,46,36,0.561,3976.0,40.3,85.7,0.47,11.3,30.6,0.371,16.9,22.1,0.767,10.9,33.2,44.1,24.9,14.8,7.6,4.9,4.7,18.5,20.5,108.9,1.5,1,14,14,14,4,8,15,10,7,8,7,12,12,18,2,20,10,5,23,18,12,15,5,7,7,11
1610612765,Detroit Pistons,82,39,43,0.476,3961.0,38.9,86.4,0.45,10.7,28.8,0.373,14.6,19.6,0.745,10.1,33.4,43.5,22.6,13.4,7.6,3.8,4.8,18.3,18.3,103.1,-0.1,1,19,19,19,12,17,9,23,14,16,5,26,24,25,11,18,16,16,7,16,27,17,4,27,24,19
1610612744,Golden State Warriors,82,58,24,0.707,3946.0,42.7,84.9,0.503,11.3,28.8,0.391,16.5,20.3,0.815,8.4,35.0,43.4,29.2,15.4,8.0,7.4,3.6,19.5,18.4,113.2,6.0,1,3,3,3,23,1,22,1,8,15,1,17,22,1,28,6,17,1,26,8,1,1,15,25,1,3
1610612745,Houston Rockets,82,65,17,0.793,3951.0,38.6,83.9,0.46,15.3,42.2,0.362,19.5,25.0,0.781,9.0,34.3,43.3,21.5,13.8,8.5,4.8,4.4,19.4,20.3,111.9,8.4,1,1,1,1,18,21,27,15,1,1,14,2,3,9,24,10,18,27,12,5,15,5,12,10,2,1
1610612754,Indiana Pacers,82,48,34,0.585,3951.0,40.6,86.1,0.472,9.0,24.4,0.369,14.9,19.1,0.779,9.6,32.6,42.2,22.1,13.2,8.8,4.1,5.2,18.8,18.4,105.2,1.4,1,8,8,8,18,5,12,6,25,26,9,24,26,11,16,25,22,23,5,2,25,25,7,26,17,12
1610612746,LA Clippers,82,42,40,0.512,3941.0,40.2,85.3,0.471,9.5,26.7,0.354,19.0,25.5,0.743,10.1,33.7,43.8,22.3,14.7,7.6,4.5,5.6,20.0,22.0,108.8,0.0,1,18,18,18,27,11,20,9,22,22,23,4,2,26,10,16,12,22,21,13,18,29,20,2,8,18
1610612747,Los Angeles Lakers,82,35,47,0.427,3981.0,40.2,87.4,0.461,9.9,28.7,0.345,16.4,23.0,0.714,10.6,35.3,45.9,23.5,15.6,7.6,4.7,5.4,20.9,20.2,106.9,-1.5,1,21,21,21,3,10,3,14,20,17,29,18,9,30,4,2,2,8,28,15,17,26,24,12,12,21
1610612763,Memphis Grizzlies,82,22,60,0.268,3941.0,36.7,82.7,0.444,9.2,26.2,0.352,16.6,21.1,0.786,9.5,31.0,40.5,21.5,14.9,7.5,4.8,5.1,23.1,20.4,99.2,-6.2,1,29,29,29,27,30,28,27,24,24,25,16,16,6,18,30,29,24,24,22,14,24,30,9,29,27
1610612748,Miami Heat,82,44,38,0.537,3986.0,38.3,84.3,0.455,10.9,30.2,0.36,14.6,19.3,0.755,9.2,33.7,42.9,22.4,14.2,7.5,5.3,4.6,19.8,19.1,102.1,0.5,1,15,15,15,2,23,26,17,12,10,16,27,25,22,21,15,20,19,16,21,6,9,18,21,26,16
1610612749,Milwaukee Bucks,82,44,38,0.537,3966.0,39.4,82.4,0.478,8.7,24.5,0.355,18.1,23.2,0.783,8.3,31.2,39.5,23.1,13.7,8.7,5.4,4.4,21.2,19.8,105.7,-0.3,1,15,15,15,8,14,30,3,27,25,22,5,8,8,29,29,30,14,11,3,5,7,26,16,13,20
1610612750,Minnesota Timberwolves,82,47,35,0.573,3961.0,40.8,85.6,0.476,8.0,22.4,0.357,19.3,24.0,0.804,10.3,31.4,41.7,22.6,12.4,8.3,4.2,4.6,18.1,20.7,108.8,2.2,1,12,12,12,12,4,17,4,30,30,19,3,5,2,7,27,25,17,2,6,24,12,3,5,9,10
1610612740,New Orleans Pelicans,82,48,34,0.585,3991.0,42.1,87.1,0.483,10.1,27.8,0.362,15.9,20.6,0.772,8.6,35.2,43.7,26.4,14.7,7.9,5.8,4.1,18.9,20.1,110.2,1.3,1,8,8,8,1,2,4,2,18,20,13,20,19,15,26,4,13,3,22,9,3,4,8,14,5,13
1610612752,New York Knicks,82,29,53,0.354,3966.0,40.4,87.1,0.464,8.1,23.2,0.352,14.8,18.8,0.787,10.4,33.3,43.7,23.1,14.6,6.7,5.1,4.7,20.4,18.3,103.7,-3.5,1,22,22,22,8,7,5,12,29,29,27,25,28,5,5,19,14,13,19,29,10,14,22,28,20,23
1610612760,Oklahoma City Thunder,82,48,34,0.585,3966.0,39.6,87.4,0.453,10.7,30.1,0.354,17.2,24.0,0.716,12.4,32.3,44.7,21.2,13.9,9.0,5.0,4.6,20.0,21.2,107.0,3.4,1,8,8,8,8,12,2,18,15,11,24,10,4,29,1,26,5,29,14,1,11,10,21,3,11,7
1610612753,Orlando Magic,82,25,57,0.305,3946.0,38.7,85.7,0.452,10.3,29.3,0.351,15.5,20.4,0.757,8.8,32.7,41.5,23.4,14.5,7.6,4.9,4.9,19.2,18.9,103.1,-4.8,1,26,26,26,23,19,16,19,16,14,28,23,21,21,25,24,26,10,18,20,13,19,11,24,23,25
1610612755,Philadelphia 76ers,82,52,30,0.634,3956.0,40.6,86.1,0.472,10.9,29.7,0.369,17.0,22.7,0.752,10.8,36.4,47.2,26.9,16.4,8.3,5.1,5.1,22.0,20.3,109.2,4.5,1,5,5,5,16,6,11,8,11,12,10,11,10,23,3,1,1,2,30,7,9,21,28,11,6,4
1610612756,Phoenix Suns,82,21,61,0.256,3941.0,38.4,87.0,0.442,9.3,27.8,0.334,17.7,23.9,0.741,10.3,33.8,44.1,21.2,15.7,6.9,4.5,5.9,22.0,20.9,103.8,-9.4,1,30,30,30,27,22,6,28,23,19,30,7,6,27,8,13,9,28,29,27,21,30,29,4,18,30
1610612757,Portland Trail Blazers,82,49,33,0.598,3951.0,39.1,86.6,0.452,10.3,28.0,0.366,16.7,20.8,0.8,10.1,35.1,45.3,19.4,13.5,7.0,5.1,5.1,19.4,19.0,105.2,2.6,1,7,7,7,18,15,8,20,17,18,11,14,18,3,9,5,3,30,8,26,7,22,13,23,16,9
1610612758,Sacramento Kings,82,27,55,0.329,3951.0,38.6,85.8,0.45,9.0,23.9,0.375,12.2,16.7,0.735,9.4,31.3,40.7,21.5,13.7,7.8,4.1,4.7,19.9,17.3,98.5,-7.0,1,24,24,24,18,20,14,22,26,28,3,30,30,28,19,28,28,25,9,10,25,16,19,29,30,28
1610612759,San Antonio Spurs,82,47,35,0.573,3946.0,38.9,85.1,0.457,8.5,24.0,0.352,16.1,20.9,0.772,10.3,33.8,44.1,22.7,13.1,7.6,5.6,3.9,17.1,19.7,102.5,2.9,1,12,12,12,23,16,21,16,28,27,26,19,17,13,6,14,8,15,4,14,4,2,2,18,25,8
1610612761,Toronto Raptors,82,59,23,0.72,3966.0,40.9,86.8,0.472,11.7,32.7,0.358,17.2,21.7,0.794,9.7,34.0,43.7,24.1,13.3,7.6,6.1,4.9,21.6,19.8,110.8,7.7,1,2,2,2,8,3,7,7,5,3,18,9,13,4,14,12,15,6,6,17,2,18,27,16,3,2
1610612762,Utah Jazz,82,48,34,0.585,3951.0,38.1,82.6,0.462,10.8,29.5,0.366,16.7,21.5,0.779,9.0,34.1,43.1,22.3,14.6,8.6,5.1,4.6,19.5,20.4,103.8,4.3,1,8,8,8,18,25,29,13,13,13,12,13,15,12,23,11,19,20,20,4,8,11,14,8,19,5
1610612764,Washington Wizards,82,43,39,0.524,3971.0,39.6,84.8,0.467,9.8,26.3,0.375,16.7,21.6,0.772,9.9,32.8,42.7,25.0,14.5,7.8,4.3,4.6,21.1,19.8,105.7,0.6,1,17,17,17,5,13,23,11,21,23,4,15,14,16,13,23,21,4,17,11,22,13,25,15,14,15
