TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,43,20,23,0.465,184.03333333333333,31.3,66.1,0.473,6.5,23.5,0.275,22.1,27.2,0.813,11.5,26.0,37.6,15.5,7.4,5.1,5.7,4.7,17.0,18.2,91.2,12.5,13,17,19,18,7,30,30,26,3,16,4,21,16,25,28,28,30,27,26,21,30,6,3,24,27,29
1610612738,Boston Celtics,37,24,13,0.649,170.27166666666668,23.5,55.8,0.42,8.2,23.3,0.355,19.7,24.1,0.816,7.4,24.3,31.7,13.5,7.6,4.4,3.0,4.2,22.8,19.2,74.8,-6.8,22,8,2,2,12,5,3,12,23,15,28,9,7,27,9,22,14,11,21,15,7,12,28,16,6,7
1610612751,Brooklyn Nets,40,24,16,0.6,134.76333333333332,27.0,64.4,0.419,6.9,23.0,0.302,23.8,30.7,0.774,12.8,22.2,35.0,13.9,9.1,4.3,4.0,4.8,20.6,20.3,84.7,-1.6,19,8,5,4,26,19,26,11,13,12,9,24,26,14,30,11,28,14,16,13,16,4,18,8,19,14
1610612766,Charlotte Hornets,43,20,23,0.465,163.15333333333334,29.3,59.8,0.491,6.8,22.3,0.307,21.8,28.5,0.767,7.3,25.4,32.7,14.6,7.5,4.0,4.2,3.3,19.0,20.3,87.4,3.1,13,17,19,18,17,26,12,29,9,9,11,20,20,12,8,26,19,23,24,8,18,23,11,9,23,20
1610612741,Chicago Bulls,38,15,23,0.395,178.065,26.1,58.2,0.448,8.1,23.7,0.342,20.2,26.5,0.763,7.3,25.9,33.2,12.7,11.3,4.4,4.2,4.2,17.6,17.8,80.5,0.0,21,26,19,27,8,12,8,22,22,17,23,13,14,10,7,27,23,8,5,16,20,11,5,25,12,17
1610612739,Cleveland Cavaliers,45,24,21,0.533,169.77666666666667,22.7,58.7,0.386,7.0,24.4,0.287,20.1,25.9,0.779,7.8,21.6,29.5,12.7,9.8,5.1,4.7,3.8,20.4,19.9,72.5,-5.3,6,8,13,10,13,2,9,1,14,23,6,12,12,17,13,5,7,7,11,22,23,15,15,12,2,9
1610612742,Dallas Mavericks,55,26,29,0.473,230.09333333333333,23.3,57.9,0.403,7.4,23.0,0.32,21.1,27.5,0.767,7.5,24.7,32.2,14.1,7.0,4.4,1.9,3.4,20.8,19.7,75.1,-0.5,1,5,29,16,1,4,6,3,17,13,15,17,18,11,10,24,18,18,28,14,1,21,19,15,8,15
1610612743,Denver Nuggets,37,22,15,0.595,141.67166666666665,25.2,61.5,0.409,6.9,25.2,0.273,16.8,22.6,0.742,9.4,23.4,32.8,14.0,10.9,5.6,3.0,5.6,22.1,16.3,73.9,-8.9,22,14,3,5,24,11,18,8,10,26,3,3,2,7,22,17,21,16,7,27,8,2,26,30,4,6
1610612765,Detroit Pistons,37,11,26,0.297,143.59666666666666,28.3,63.4,0.447,6.5,21.1,0.31,30.1,38.9,0.774,12.3,25.1,37.4,11.8,6.8,4.8,5.0,2.5,18.1,25.3,93.3,19.6,22,29,26,30,23,23,23,21,4,4,13,30,30,15,29,25,29,2,29,18,26,26,7,2,29,30
1610612744,Golden State Warriors,41,20,21,0.488,172.53,26.5,64.5,0.411,8.3,25.9,0.323,16.7,23.0,0.727,6.1,24.0,30.0,15.6,8.3,5.4,4.8,5.2,16.1,19.2,78.0,1.5,17,17,13,15,10,14,28,9,24,27,17,2,3,3,3,20,11,28,19,26,24,3,1,18,11,18
1610612745,Houston Rockets,40,16,24,0.4,132.34666666666666,26.1,64.2,0.407,7.6,24.5,0.311,21.5,27.5,0.782,8.7,26.1,34.8,13.9,10.1,7.3,5.2,4.6,23.1,18.8,81.3,9.2,19,25,23,25,27,13,25,6,19,24,14,18,17,18,16,29,26,13,10,30,28,8,29,21,14,25
1610612754,Indiana Pacers,48,25,23,0.521,165.40166666666667,24.2,59.9,0.404,8.7,22.4,0.388,30.0,37.9,0.793,10.2,23.1,33.3,13.9,9.4,4.1,5.4,4.8,17.4,23.1,87.1,5.2,4,6,19,13,15,6,13,4,28,10,30,29,29,23,25,16,24,15,15,11,29,5,4,5,22,21
1610612746,LA Clippers,42,22,20,0.524,139.96166666666667,27.8,59.2,0.47,8.0,21.9,0.365,21.6,26.5,0.816,5.4,24.2,29.6,14.4,8.2,5.4,2.3,3.3,19.8,17.7,85.1,-5.1,16,14,10,11,25,22,11,25,21,7,29,19,15,26,2,21,8,22,20,25,4,22,13,26,20,10
1610612747,Los Angeles Lakers,44,23,21,0.523,172.36833333333334,27.6,61.8,0.446,6.9,23.2,0.297,20.1,23.8,0.842,8.4,24.6,33.0,12.7,7.3,1.5,3.8,3.1,20.5,19.2,82.1,-5.4,9,11,13,12,11,21,20,20,12,14,7,10,6,29,14,23,22,9,27,1,14,24,17,17,16,8
1610612763,Memphis Grizzlies,36,21,15,0.583,109.70166666666667,28.6,61.4,0.465,8.5,26.3,0.325,24.6,28.9,0.852,7.5,21.3,28.9,20.0,8.9,4.6,3.9,2.3,28.2,19.0,90.2,-3.9,26,16,3,7,30,25,16,23,26,29,18,26,22,30,11,3,4,30,18,17,15,27,30,19,26,11
1610612748,Miami Heat,54,32,22,0.593,213.61666666666667,24.9,59.0,0.423,6.1,24.3,0.25,17.2,23.4,0.734,7.2,22.6,29.8,12.6,12.8,3.4,2.2,3.9,20.4,17.7,73.1,-11.6,2,1,17,6,2,9,10,13,1,21,1,5,4,5,6,13,10,6,1,3,3,14,16,27,3,2
1610612749,Milwaukee Bucks,35,27,8,0.771,128.31833333333333,25.0,61.7,0.405,6.7,23.8,0.282,18.2,24.7,0.739,9.0,23.0,32.0,10.7,5.6,5.3,2.0,2.5,20.2,18.5,74.9,-9.8,29,4,1,1,28,10,19,5,7,18,5,6,9,6,20,15,15,1,30,24,2,25,14,23,7,4
1610612750,Minnesota Timberwolves,48,28,20,0.583,187.19166666666666,24.6,60.2,0.409,7.7,22.9,0.336,17.1,21.2,0.809,9.0,23.7,32.7,11.9,11.5,5.2,3.1,4.6,17.9,17.1,74.0,-2.7,4,2,10,7,5,8,14,7,20,11,19,4,1,24,21,18,20,3,4,23,10,9,6,29,5,13
1610612740,New Orleans Pelicans,37,17,20,0.459,152.11,24.4,55.6,0.438,6.9,22.2,0.309,19.6,25.6,0.769,7.8,22.0,29.8,12.1,12.8,4.0,3.1,3.6,20.8,18.9,75.3,-10.2,22,22,10,20,18,7,2,17,11,8,12,8,10,13,12,9,9,4,2,9,9,19,20,20,9,3
1610612752,New York Knicks,45,23,22,0.511,199.53,26.9,62.2,0.432,9.4,26.7,0.351,29.0,36.8,0.789,9.6,19.1,28.7,15.0,7.6,4.0,4.3,4.1,22.2,24.9,92.2,11.7,6,11,17,14,3,18,21,16,30,30,26,28,28,22,23,1,2,25,23,7,21,13,27,3,28,28
1610612760,Oklahoma City Thunder,43,17,26,0.395,167.95666666666668,26.8,60.2,0.445,7.5,21.6,0.347,20.4,29.8,0.683,8.8,26.1,34.9,14.4,11.8,3.9,4.1,1.9,18.6,23.8,81.4,6.4,13,22,26,26,14,16,15,19,18,5,24,15,24,2,18,30,27,21,3,4,17,29,10,4,15,22
1610612753,Orlando Magic,44,19,25,0.432,148.875,29.7,61.4,0.484,7.0,21.8,0.322,27.8,35.8,0.777,8.7,21.5,30.2,14.0,9.7,3.9,4.8,2.2,19.1,25.9,94.3,9.4,9,20,24,22,19,27,17,28,15,6,16,27,27,16,17,4,12,17,13,5,25,28,12,1,30,26
1610612755,Philadelphia 76ers,45,28,17,0.622,176.15333333333334,22.5,56.2,0.4,6.5,24.3,0.269,15.9,23.5,0.678,6.9,21.9,28.8,12.3,11.0,4.1,3.5,3.5,20.8,18.6,67.4,-15.3,6,2,6,3,9,1,4,2,5,22,2,1,5,1,4,8,3,5,6,10,11,20,21,22,1,1
1610612756,Phoenix Suns,36,17,19,0.472,145.70833333333334,27.4,56.8,0.483,6.7,19.5,0.342,21.0,28.2,0.746,8.4,23.0,31.4,14.3,10.4,4.9,4.2,3.7,21.2,19.8,82.5,2.2,26,22,8,17,22,20,5,27,6,1,22,16,19,8,15,14,13,19,8,20,19,16,24,14,17,19
1610612757,Portland Trail Blazers,36,15,21,0.417,147.97833333333332,28.5,64.5,0.442,8.5,24.1,0.354,22.6,28.7,0.788,10.2,23.8,34.1,14.4,9.0,6.3,4.4,4.4,21.9,19.9,88.1,8.0,26,26,13,24,21,24,27,18,25,20,27,23,21,21,24,19,25,20,17,29,22,10,25,11,24,23
1610612758,Sacramento Kings,44,25,19,0.568,184.49,30.2,58.0,0.522,8.8,26.0,0.338,20.3,24.6,0.825,4.7,22.2,26.9,16.2,9.6,3.1,3.5,1.2,21.1,17.6,89.6,-9.6,9,6,8,9,6,28,7,30,29,28,20,14,8,28,1,12,1,29,14,2,12,30,23,28,25,5
1610612759,San Antonio Spurs,28,11,17,0.393,111.25333333333333,30.4,65.4,0.465,6.8,20.1,0.339,19.1,26.2,0.728,10.4,21.7,32.0,15.2,9.7,6.1,3.6,3.6,16.2,20.1,86.7,11.3,30,29,6,28,29,29,29,24,8,2,21,7,13,4,26,6,16,26,12,28,13,18,2,10,21,27
1610612761,Toronto Raptors,44,19,25,0.432,163.22666666666666,22.9,53.2,0.432,6.2,20.5,0.301,24.0,30.7,0.784,7.1,22.1,29.1,13.0,10.4,4.2,2.4,4.6,18.5,22.7,76.1,-0.4,9,20,24,22,16,3,1,15,2,3,8,25,25,20,5,10,6,10,9,12,5,7,8,6,10,16
1610612762,Utah Jazz,52,23,29,0.442,199.30166666666668,26.7,63.0,0.424,8.7,24.9,0.348,22.4,29.4,0.761,8.9,20.2,29.1,13.5,7.6,4.9,5.1,3.6,21.0,20.8,84.5,-3.8,3,11,29,21,4,15,22,14,27,25,25,22,23,9,19,2,5,12,22,19,27,17,22,7,18,12
1610612764,Washington Wizards,41,15,26,0.366,148.83166666666668,26.8,64.1,0.419,7.3,23.9,0.303,20.1,25.6,0.783,10.4,21.8,32.2,14.8,7.5,3.9,2.9,6.0,18.6,19.8,81.0,8.5,17,26,26,29,20,17,24,10,16,19,10,11,11,19,27,7,17,24,25,6,6,1,9,13,13,24
