PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,TRAVEL,DOUBLE_DRIBBLE,DISCONTINUED_DRIBBLE,OFF_THREE_SEC,INBOUND,BACKCOURT,OFF_GOALTENDING,PALMING,OFF_FOUL,DEF_THREE_SEC,CHARGE,DEF_GOALTENDING,LANE,JUMP_BALL,KICKED_BALL,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,TRAVEL_RANK,DOUBLE_DRIBBLE_RANK,DISCONTINUED_DRIBBLE_RANK,OFF_THREE_SEC_RANK,INBOUND_RANK,BACKCOURT_RANK,OFF_GOALTENDING_RANK,PALMING_RANK,OFF_FOUL_RANK,DEF_THREE_SEC_RANK,CHARGE_RANK,DEF_GOALTENDING_RANK,LANE_RANK,JUMP_BALL_RANK,KICKED_BALL_RANK
1630639,A.J. Lawson,A.J.,1610612742,DAL,23.0,42,27,15,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,231,168,105,253,3,3,18,3,12,10,3,360,66,128,85,2,1,126
1631260,AJ Green,AJ,1610612749,MIL,24.0,56,35,21,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,155,253,128,253,3,3,18,3,12,10,3,360,66,128,85,2,1,126
1631100,AJ Griffin,AJ,1610612737,ATL,20.0,20,8,12,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,423,138,385,46,3,3,18,3,12,10,3,360,66,128,85,2,1,126
203932,Aaron Gordon,Aaron,1610612743,DEN,28.0,73,49,24,0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,99,29,282,75,253,3,3,18,3,12,10,3,39,66,14,85,2,1,126
1628988,Aaron Holiday,Aaron,1610612745,HOU,27.0,78,39,39,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,117,497,300,46,3,3,18,3,12,10,3,360,66,128,85,2,1,126
1630174,Aaron Nesmith,Aaron,1610612754,IND,24.0,72,41,31,0.569,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,108,97,406,227,46,3,3,18,3,12,10,3,81,66,14,85,2,1,15
1630598,Aaron Wiggins,Aaron,1610612760,OKC,25.0,78,55,23,0.705,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,43,14,272,50,46,3,3,18,3,12,10,3,168,66,128,85,2,1,15
1641745,Adam Flagler,Adam,1610612760,OKC,24.0,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555,511,1,1,253,3,3,18,3,12,10,3,360,66,128,85,2,1,126
1641766,Adama Sanogo,Adama,1610612741,CHI,22.0,9,3,6,0.333,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,498,489,80,432,253,3,3,2,3,12,10,3,168,66,14,85,2,1,126
1629678,Admiral Schofield,Admiral,1610612753,ORL,27.0,23,15,8,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,420,347,110,98,253,3,3,18,3,12,10,3,168,66,128,85,2,1,126
201143,Al Horford,Al,1610612738,BOS,38.0,65,51,14,0.785,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,181,26,162,22,46,3,3,18,3,12,10,3,81,66,128,19,2,1,15
202692,Alec Burks,Alec,1610612752,NYK,32.0,66,18,48,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,316,539,465,253,3,3,18,3,12,10,3,360,66,128,85,2,1,126
1630197,Aleksej Pokusevski,Aleksej,1610612766,CHA,22.0,28,14,14,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,399,361,162,300,46,3,3,18,3,12,10,3,360,66,128,19,2,1,126
1627936,Alex Caruso,Alex,1610612741,CHI,30.0,71,34,37,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,118,165,475,335,253,3,3,18,3,12,10,3,360,66,128,85,2,1,15
1641788,Alex Fudge,Alex,1610612742,DAL,21.0,6,1,5,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525,538,64,530,253,3,3,18,3,12,10,1,360,66,128,85,2,1,126
203458,Alex Len,Alex,1610612758,SAC,31.0,48,24,24,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,306,257,282,300,253,3,3,18,3,12,10,3,39,66,128,85,2,1,15
1631214,Alondes Williams,Alondes,1610612748,MIA,25.0,7,5,2,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518,466,28,46,253,3,3,18,3,12,10,3,360,66,128,85,2,1,126
1630578,Alperen Sengun,Alperen,1610612745,HOU,21.0,63,29,34,0.46,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.0,0.0,0.1,191,213,446,351,7,3,3,2,3,12,10,3,39,7,14,19,2,1,15
1641735,Amari Bailey,Amari,1610612766,CHA,20.0,10,1,9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,538,118,554,253,3,3,18,3,12,10,3,360,66,128,85,2,1,126
1641708,Amen Thompson,Amen,1610612745,HOU,21.0,62,30,32,0.484,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,200,201,425,331,46,3,3,18,3,12,10,3,168,66,14,85,2,1,126
