PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629029,Luka Dončić,1610612742,DAL,22.0,7,7,0.644,8.43,17.86,0.472,0.588,0.299,4.29,8.29,0.517,0.345,4.14,9.57,0.433
1629027,Trae Young,1610612737,ATL,22.0,16,16,0.621,5.25,13.94,0.377,0.466,0.273,2.75,6.13,0.449,0.348,2.5,7.81,0.32
201142,Kevin Durant,1610612751,BKN,32.0,12,12,0.585,6.75,13.75,0.491,0.545,0.408,5.25,9.58,0.548,0.177,1.5,4.17,0.36
203081,Damian Lillard,1610612757,POR,30.0,6,6,0.59,5.67,13.17,0.43,0.633,0.112,0.33,2.5,0.133,0.478,5.33,10.67,0.5
1626164,Devin Booker,1610612756,PHX,24.0,22,22,0.61,5.59,13.14,0.426,0.472,0.426,4.36,9.18,0.475,0.184,1.23,3.95,0.31
1628378,Donovan Mitchell,1610612762,UTA,24.0,10,10,0.536,5.6,12.6,0.444,0.611,0.145,1.4,3.4,0.412,0.391,4.2,9.2,0.457
1628369,Jayson Tatum,1610612738,BOS,23.0,5,5,0.523,4.8,11.6,0.414,0.509,0.288,2.6,6.4,0.406,0.234,2.2,5.2,0.423
101108,Chris Paul,1610612756,PHX,36.0,20,20,0.767,5.4,11.5,0.47,0.513,0.62,4.4,9.3,0.473,0.147,1.0,2.2,0.455
203114,Khris Middleton,1610612749,MIL,29.0,23,23,0.533,4.17,10.48,0.398,0.459,0.336,2.91,6.61,0.441,0.197,1.26,3.87,0.326
203944,Julius Randle,1610612752,NYK,26.0,5,5,0.532,2.0,10.0,0.2,0.25,0.34,1.0,6.4,0.156,0.191,1.0,3.6,0.278
202331,Paul George,1610612746,LAC,31.0,19,19,0.505,3.53,9.95,0.354,0.429,0.254,2.05,5.0,0.411,0.251,1.47,4.95,0.298
203468,CJ McCollum,1610612757,POR,29.0,6,6,0.482,3.5,9.17,0.382,0.427,0.307,2.67,5.83,0.457,0.175,0.83,3.33,0.25
203078,Bradley Beal,1610612764,WAS,28.0,5,5,0.366,4.6,9.0,0.511,0.544,0.26,4.0,6.4,0.625,0.106,0.6,2.6,0.231
1629630,Ja Morant,1610612763,MEM,21.0,5,5,0.389,4.0,8.8,0.455,0.557,0.195,2.2,4.4,0.5,0.195,1.8,4.4,0.409
202681,Kyrie Irving,1610612751,BKN,29.0,9,9,0.454,3.33,8.22,0.405,0.466,0.245,2.33,4.44,0.525,0.209,1.0,3.78,0.265
202689,Kemba Walker,1610612760,OKC,31.0,3,3,0.585,2.67,8.0,0.333,0.375,0.268,2.0,3.67,0.545,0.317,0.67,4.33,0.154
201565,Derrick Rose,1610612752,NYK,32.0,5,5,0.464,3.0,7.8,0.385,0.423,0.357,2.4,6.0,0.4,0.107,0.6,1.8,0.333
201950,Jrue Holiday,1610612749,MIL,31.0,23,23,0.44,2.52,7.43,0.339,0.415,0.216,1.39,3.65,0.381,0.224,1.13,3.78,0.299
202695,Kawhi Leonard,1610612746,LAC,30.0,11,11,0.38,3.64,7.36,0.494,0.568,0.249,2.55,4.82,0.528,0.131,1.09,2.55,0.429
203903,Jordan Clarkson,1610612762,UTA,29.0,11,11,0.485,3.55,7.27,0.488,0.625,0.158,1.55,2.36,0.654,0.327,2.0,4.91,0.407
202699,Tobias Harris,1610612755,PHI,28.0,12,12,0.405,2.83,7.25,0.391,0.414,0.316,2.5,5.67,0.441,0.088,0.33,1.58,0.211
201935,James Harden,1610612751,BKN,31.0,9,8,0.593,2.89,7.11,0.406,0.578,0.065,0.44,0.78,0.571,0.528,2.44,6.33,0.386
203507,Giannis Antetokounmpo,1610612749,MIL,26.0,21,21,0.337,2.24,7.05,0.318,0.355,0.196,1.71,4.1,0.419,0.141,0.52,2.95,0.177
203954,Joel Embiid,1610612755,PHI,27.0,11,11,0.391,3.27,7.0,0.468,0.468,0.345,3.27,6.18,0.529,0.046,0.0,0.82,0.0
201566,Russell Westbrook,1610612764,WAS,32.0,5,5,0.405,2.2,6.8,0.324,0.324,0.357,2.2,6.0,0.367,0.048,0.0,0.8,0.0
1628415,Dillon Brooks,1610612763,MEM,25.0,5,5,0.34,3.0,6.6,0.455,0.47,0.289,2.8,5.6,0.5,0.052,0.2,1.0,0.2
2544,LeBron James,1610612747,LAL,36.0,6,6,0.342,2.33,6.5,0.359,0.487,0.123,0.67,2.33,0.286,0.219,1.67,4.17,0.4
1629134,Kendrick Nunn,1610612748,MIA,25.0,4,4,0.558,2.75,6.0,0.458,0.542,0.395,1.75,4.25,0.412,0.163,1.0,1.75,0.571
203095,Evan Fournier,1610612738,BOS,28.0,5,5,0.444,1.8,5.6,0.321,0.375,0.222,1.2,2.8,0.429,0.222,0.6,2.8,0.214
202710,Jimmy Butler III,1610612748,MIA,31.0,4,4,0.344,1.75,5.5,0.318,0.341,0.25,1.5,4.0,0.375,0.094,0.25,1.5,0.167
202692,Alec Burks,1610612752,NYK,29.0,5,5,0.482,1.6,5.4,0.296,0.352,0.25,1.0,2.8,0.357,0.232,0.6,2.6,0.231
203501,Tim Hardaway Jr.,1610612742,DAL,29.0,7,7,0.356,2.0,5.14,0.389,0.5,0.168,0.86,2.43,0.353,0.188,1.14,2.71,0.421
203552,Seth Curry,1610612755,PHI,30.0,12,12,0.408,2.92,5.0,0.583,0.658,0.265,2.17,3.25,0.667,0.143,0.75,1.75,0.429
201144,Mike Conley,1610612762,UTA,33.0,6,6,0.441,1.83,5.0,0.367,0.55,0.118,0.0,1.33,0.0,0.324,1.83,3.67,0.5
203115,Will Barton,1610612743,DEN,30.0,3,3,0.349,1.33,5.0,0.267,0.367,0.14,0.33,2.0,0.167,0.209,1.0,3.0,0.333
203992,Bogdan Bogdanović,1610612737,ATL,28.0,18,18,0.353,1.83,4.89,0.375,0.46,0.177,1.0,2.44,0.409,0.177,0.83,2.44,0.341
1628420,Monté Morris,1610612743,DEN,26.0,10,10,0.414,1.9,4.8,0.396,0.469,0.259,1.2,3.0,0.4,0.155,0.7,1.8,0.389
2546,Carmelo Anthony,1610612757,POR,37.0,6,6,0.467,1.83,4.67,0.393,0.446,0.283,1.33,2.83,0.471,0.183,0.5,1.83,0.273
202704,Reggie Jackson,1610612746,LAC,31.0,19,19,0.349,1.95,4.63,0.42,0.517,0.143,1.05,1.89,0.556,0.206,0.89,2.74,0.327
101150,Lou Williams,1610612737,ATL,34.0,18,18,0.691,1.67,4.22,0.395,0.441,0.518,1.28,3.17,0.404,0.173,0.39,1.06,0.368
1628989,Kevin Huerter,1610612737,ATL,22.0,18,17,0.417,1.83,4.17,0.44,0.493,0.261,1.39,2.61,0.532,0.156,0.44,1.56,0.286
202711,Bojan Bogdanović,1610612762,UTA,32.0,11,11,0.324,2.18,4.0,0.545,0.67,0.162,1.18,2.0,0.591,0.162,1.0,2.0,0.5
1629639,Tyler Herro,1610612748,MIA,21.0,4,4,0.421,1.5,4.0,0.375,0.438,0.263,1.0,2.5,0.4,0.158,0.5,1.5,0.333
203935,Marcus Smart,1610612738,BOS,27.0,5,5,0.303,1.4,4.0,0.35,0.425,0.136,0.8,1.8,0.444,0.167,0.6,2.2,0.273
202397,Ish Smith,1610612764,WAS,32.0,5,5,0.465,1.2,4.0,0.3,0.3,0.442,1.2,3.8,0.316,0.023,0.0,0.2,0.0
1629008,Michael Porter Jr.,1610612743,DEN,23.0,10,9,0.289,1.5,3.9,0.385,0.474,0.148,0.8,2.0,0.4,0.141,0.7,1.9,0.368
1630193,Immanuel Quickley,1610612752,NYK,22.0,5,5,0.545,1.8,3.6,0.5,0.611,0.333,1.0,2.2,0.455,0.212,0.8,1.4,0.571
203999,Nikola Jokić,1610612743,DEN,26.0,10,9,0.158,1.2,3.6,0.333,0.361,0.118,1.0,2.7,0.37,0.039,0.2,0.9,0.222
202694,Marcus Morris Sr.,1610612746,LAC,31.0,19,18,0.34,1.47,3.58,0.412,0.419,0.285,1.42,3.0,0.474,0.055,0.05,0.58,0.091
201568,Danilo Gallinari,1610612737,ATL,32.0,18,17,0.368,1.17,3.56,0.328,0.352,0.264,1.0,2.56,0.391,0.103,0.17,1.0,0.167
201609,Goran Dragic,1610612748,MIA,35.0,4,4,0.259,1.5,3.5,0.429,0.5,0.204,1.0,2.75,0.364,0.056,0.5,0.75,0.667
1628389,Bam Adebayo,1610612748,MIA,23.0,4,4,0.246,1.25,3.5,0.357,0.357,0.246,1.25,3.5,0.357,0.0,0.0,0.0,
1629130,Duncan Robinson,1610612748,MIA,27.0,4,4,0.448,1.5,3.25,0.462,0.692,0.0,0.0,0.0,,0.448,1.5,3.25,0.462
1629629,Cam Reddish,1610612737,ATL,21.0,4,4,0.361,1.5,3.25,0.462,0.577,0.194,0.75,1.75,0.429,0.167,0.75,1.5,0.5
1629631,De'Andre Hunter,1610612737,ATL,23.0,5,5,0.356,1.2,3.2,0.375,0.375,0.311,1.2,2.8,0.429,0.044,0.0,0.4,0.0
203471,Dennis Schröder,1610612747,LAL,27.0,6,6,0.257,1.0,3.0,0.333,0.389,0.214,0.67,2.5,0.267,0.043,0.33,0.5,0.667
1626181,Norman Powell,1610612757,POR,28.0,6,6,0.224,1.17,2.83,0.412,0.5,0.145,0.67,1.83,0.364,0.079,0.5,1.0,0.5
