player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1627749,Dejounte Murray,1610612759,SAS,25.0,68,68,1.0,8.43,18.25,0.462,0.5,0.763,7.01,13.93,0.504,0.237,1.41,4.32,0.327
1629640,Keldon Johnson,1610612759,SAS,22.0,75,75,1.0,6.28,13.47,0.466,0.545,0.606,4.16,8.16,0.51,0.394,2.12,5.31,0.399
1629022,Lonnie Walker IV,1610612759,SAS,23.0,70,70,1.0,4.44,10.91,0.407,0.48,0.538,2.86,5.87,0.487,0.462,1.59,5.04,0.314
1630170,Devin Vassell,1610612759,SAS,21.0,71,71,1.0,4.59,10.76,0.427,0.516,0.503,2.66,5.41,0.492,0.497,1.93,5.35,0.361
1627751,Jakob Poeltl,1610612759,SAS,26.0,68,68,1.0,6.03,9.75,0.618,0.619,0.998,6.01,9.74,0.618,0.002,0.01,0.01,1.0
203926,Doug McDermott,1610612759,SAS,30.0,51,51,1.0,4.2,9.1,0.461,0.578,0.448,2.08,4.08,0.51,0.552,2.12,5.02,0.422
1626196,Josh Richardson,1610612759,SAS,28.0,64,63,1.0,3.63,8.23,0.44,0.535,0.539,2.06,4.44,0.465,0.461,1.56,3.8,0.412
1628380,Zach Collins,1610612759,SAS,24.0,28,27,1.0,2.71,5.54,0.49,0.535,0.735,2.21,4.07,0.544,0.265,0.5,1.46,0.341
1630563,Joshua Primo,1610612759,SAS,19.0,50,46,1.0,2.02,5.4,0.374,0.452,0.493,1.18,2.66,0.444,0.507,0.84,2.74,0.307
1630200,Tre Jones,1610612759,SAS,22.0,69,64,1.0,2.41,4.9,0.491,0.506,0.852,2.26,4.17,0.542,0.148,0.14,0.72,0.2
1628966,Keita Bates-Diop,1610612759,SAS,26.0,59,55,1.0,2.31,4.46,0.517,0.549,0.791,2.02,3.53,0.572,0.209,0.29,0.93,0.309
1629641,Romeo Langford,1610612759,SAS,22.0,48,46,1.0,1.73,3.98,0.435,0.51,0.555,1.13,2.21,0.509,0.445,0.6,1.77,0.341
1629111,Jock Landale,1610612759,SAS,26.0,54,47,1.0,1.87,3.78,0.495,0.566,0.564,1.33,2.13,0.626,0.436,0.54,1.65,0.326
204020,Tyler Johnson,1610612759,SAS,30.0,6,5,1.0,1.0,3.33,0.3,0.425,0.35,0.17,1.17,0.143,0.65,0.83,2.17,0.385
1629719,Devontae Cacok,1610612759,SAS,25.0,15,11,1.0,1.4,2.07,0.677,0.677,1.0,1.4,2.07,0.677,0.0,0.0,0.0,
1628537,Jaylen Morris,1610612759,SAS,26.0,3,3,1.0,0.0,2.0,0.0,0.0,0.667,0.0,1.33,0.0,0.333,0.0,0.67,0.0
1630580,Joe Wieskamp,1610612759,SAS,22.0,29,22,1.0,0.69,1.93,0.357,0.482,0.232,0.21,0.45,0.462,0.768,0.48,1.48,0.326
1630218,Robert Woodard II,1610612759,SAS,22.0,12,8,1.0,0.17,1.33,0.125,0.156,0.75,0.08,1.0,0.083,0.25,0.08,0.33,0.25
