season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2022-23,1610612741,CHI,Chicago Bulls,22200766,2023-01-31,CHI vs. LAC,L,48.0,11.0,4.0,15.0,42.0,24.0,8.0,20.0,42.0,0,0,0,0,159,1977,2335,927,1859,2102,350,2003,468,1,2022,2023,True,CHI,LAC
2022-23,1610612739,CLE,Cleveland Cavaliers,22200764,2023-01-31,CLE vs. MIA,L,48.0,11.0,5.0,16.0,50.0,21.0,11.0,7.0,36.0,0,0,0,0,159,1977,2293,800,1168,1783,766,281,165,1,2022,2023,True,CLE,MIA
2022-23,1610612740,NOP,New Orleans Pelicans,22200768,2023-01-31,NOP @ DEN,L,48.0,23.0,13.0,15.0,52.0,16.0,9.0,26.0,50.0,0,0,0,0,159,360,1203,927,999,1057,495,2337,1108,1,2022,2023,False,DEN,NOP
2022-23,1610612747,LAL,Los Angeles Lakers,22200765,2023-01-31,LAL @ NYK,W,53.0,11.0,8.0,9.0,54.0,22.0,15.0,8.0,62.0,0,0,0,0,21,1977,1967,1837,802,1917,1435,377,2055,1,2022,2023,False,NYK,LAL
2022-23,1610612748,MIA,Miami Heat,22200764,2023-01-31,MIA @ CLE,W,48.0,21.0,11.0,7.0,36.0,11.0,5.0,16.0,50.0,0,0,0,0,159,545,1507,2085,2215,376,127,1535,1108,1,2022,2023,False,CLE,MIA
2022-23,1610612766,CHA,Charlotte Hornets,22200767,2023-01-31,CHA @ MIL,L,48.0,15.0,15.0,18.0,48.0,9.0,21.0,21.0,50.0,0,0,0,0,159,1405,883,565,1354,184,2149,2083,1108,1,2022,2023,False,MIL,CHA
2022-23,1610612746,LAC,LA Clippers,22200766,2023-01-31,LAC @ CHI,W,48.0,24.0,8.0,20.0,42.0,11.0,4.0,15.0,42.0,0,0,0,0,159,288,1967,379,1859,376,50,1396,468,1,2022,2023,False,CHI,LAC
2022-23,1610612752,NYK,New York Knicks,22200765,2023-01-31,NYK vs. LAL,L,53.0,22.0,15.0,8.0,62.0,11.0,8.0,9.0,54.0,0,0,0,0,21,445,883,1967,300,376,350,495,1463,1,2022,2023,True,NYK,LAL
2022-23,1610612749,MIL,Milwaukee Bucks,22200767,2023-01-31,MIL vs. CHA,W,48.0,9.0,21.0,21.0,50.0,15.0,15.0,18.0,48.0,0,0,0,0,159,2193,233,310,1168,924,1435,1792,931,1,2022,2023,True,MIL,CHA
2022-23,1610612743,DEN,Denver Nuggets,22200768,2023-01-31,DEN vs. NOP,W,48.0,16.0,9.0,26.0,50.0,23.0,13.0,15.0,52.0,0,0,0,0,159,1249,1835,84,1168,2017,1116,1396,1294,1,2022,2023,True,DEN,NOP
