TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,34,13,21,0.382,47.9,30.9,84.8,0.364,8.6,34.2,0.25,26.4,34.2,0.772,13.4,33.5,46.8,13.4,13.0,7.1,4.8,10.0,27.1,22.3,96.7,-11.2,18,23,23,25,10,26,9,29,24,9,28,19,20,20,8,9,6,30,22,8,21,30,16,27,27,22
1610612738,Boston Celtics,42,23,19,0.548,44.5,35.8,81.8,0.438,12.0,33.0,0.364,29.0,36.4,0.797,11.1,32.7,43.8,21.6,13.0,5.6,5.2,4.6,29.0,26.9,112.7,7.4,5,6,16,12,25,12,14,8,9,15,9,15,16,12,14,13,16,2,19,18,13,12,20,15,8,12
1610612751,Brooklyn Nets,40,20,20,0.5,46.8,36.6,85.0,0.431,9.1,31.0,0.293,29.7,38.2,0.776,13.9,32.9,46.8,17.4,12.8,4.0,4.5,6.4,25.9,26.2,112.0,7.0,9,9,18,13,16,7,7,12,22,17,21,14,13,17,5,11,7,21,18,27,24,22,12,18,9,14
1610612766,Charlotte Hornets,34,17,17,0.5,49.8,37.6,75.8,0.496,14.4,33.9,0.426,31.2,40.3,0.775,9.7,31.9,41.6,20.1,13.4,5.0,6.0,2.7,25.5,29.9,120.8,10.7,18,16,12,13,5,4,27,1,1,13,1,10,12,18,21,15,19,4,24,22,7,5,11,7,2,9
1610612741,Chicago Bulls,38,13,25,0.342,49.8,31.8,80.3,0.396,13.8,38.5,0.359,29.7,34.7,0.855,10.5,26.8,37.2,18.0,13.0,6.7,3.8,7.5,33.5,26.8,107.1,-27.2,11,23,28,26,4,24,23,23,2,5,10,13,19,4,19,29,29,15,20,14,26,28,29,16,19,28
1610612739,Cleveland Cavaliers,29,13,16,0.448,50.5,35.9,87.8,0.409,11.8,29.4,0.403,24.8,31.7,0.783,16.0,35.9,51.9,19.5,15.6,3.4,6.9,7.3,22.9,24.4,108.4,-3.4,28,23,10,17,2,11,1,21,11,21,4,22,25,15,4,2,2,6,30,29,3,26,4,25,14,16
1610612742,Dallas Mavericks,41,17,24,0.415,46.1,30.8,80.5,0.382,10.7,41.8,0.257,26.8,37.9,0.709,11.0,34.5,45.5,16.1,11.6,4.0,4.8,5.6,26.8,30.2,99.2,-4.2,6,16,27,20,19,27,21,25,13,1,27,18,14,28,15,5,8,26,13,28,22,21,15,6,26,19
1610612743,Denver Nuggets,45,29,16,0.644,47.6,37.3,81.1,0.46,8.9,24.3,0.367,31.9,40.5,0.787,13.2,31.1,44.3,21.6,10.0,5.4,3.0,4.6,22.2,32.4,115.4,15.1,1,2,10,6,11,5,16,6,23,30,8,8,10,14,10,20,14,1,9,19,29,11,3,2,7,5
1610612765,Detroit Pistons,30,10,20,0.333,50.6,32.6,87.4,0.373,8.4,29.3,0.286,17.2,23.0,0.745,10.9,34.3,45.2,16.7,13.0,3.3,5.4,5.4,28.9,18.4,90.8,-30.5,25,29,18,27,1,21,2,27,25,22,22,30,30,22,18,7,9,25,20,30,12,18,19,30,30,29
1610612744,Golden State Warriors,27,8,19,0.296,46.7,33.2,80.8,0.41,12.1,38.3,0.317,26.2,31.3,0.836,12.1,29.4,41.6,18.7,12.1,4.7,6.5,6.5,35.5,20.1,104.7,-25.2,29,30,16,30,17,19,17,19,8,6,15,20,26,7,11,25,20,9,17,24,4,23,30,29,21,27
