team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,82,29,53,0.354,3971.0,113.1,34.1,0.718,8.2,5.1,20.9,14.5,16.3,48.9,1,26,26,26,7,28,19,24,11,14,30,28,29,18,ATLANTA HAWKS
1610612738,Boston Celtics,82,49,33,0.598,3956.0,107.0,34.6,0.728,8.6,5.3,14.7,13.5,13.1,45.7,1,9,9,9,18,6,16,15,4,9,4,16,11,5,BOSTON CELTICS
1610612751,Brooklyn Nets,82,42,40,0.512,3996.0,109.0,35.1,0.72,6.5,4.1,17.1,14.2,11.7,50.4,1,14,14,14,1,15,13,23,28,28,23,26,3,23,BROOKLYN NETS
1610612766,Charlotte Hornets,82,39,43,0.476,3966.0,112.0,33.6,0.731,7.2,4.9,13.6,13.3,13.2,48.6,1,17,17,17,11,23,23,12,21,19,1,15,12,16,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,22,60,0.268,3981.0,112.8,33.7,0.727,7.3,4.2,16.4,13.2,12.9,48.6,1,27,27,27,3,25,21,16,20,27,17,13,10,15,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,19,63,0.232,3951.0,116.8,31.8,0.732,6.5,2.4,16.7,12.7,14.0,49.9,1,28,28,28,24,30,28,11,27,30,19,10,20,20,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,33,49,0.402,3956.0,110.1,35.0,0.734,6.5,4.3,15.6,12.9,16.6,47.5,1,22,22,22,18,18,15,10,29,26,10,12,30,11,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,54,28,0.659,3946.0,108.1,34.4,0.744,7.7,4.4,14.9,12.1,12.2,48.8,1,4,4,4,27,10,17,5,13,24,7,6,7,17,DENVER NUGGETS
1610612765,Detroit Pistons,82,41,41,0.5,3971.0,108.7,33.3,0.745,6.9,4.0,15.9,11.2,11.8,49.4,1,16,16,16,7,12,25,4,22,29,12,3,5,19,DETROIT PISTONS
1610612744,Golden State Warriors,82,57,25,0.695,3961.0,108.6,36.2,0.727,7.6,6.4,17.3,13.7,15.0,46.8,1,3,3,3,15,11,3,17,15,1,25,21,24,7,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,53,29,0.646,3966.0,110.1,31.6,0.7,8.5,4.9,16.2,13.6,13.7,51.4,1,5,5,5,11,17,29,29,5,19,14,17,15,27,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,48,34,0.585,3941.0,106.0,33.7,0.722,8.7,4.9,14.9,13.3,13.9,44.7,1,11,11,11,30,3,22,22,3,18,6,14,17,4,INDIANA PACERS
1610612746,LA Clippers,82,48,34,0.585,3966.0,110.4,35.5,0.722,6.8,4.7,17.6,13.7,14.7,50.7,1,11,11,11,11,19,8,21,23,22,26,22,23,24,LA CLIPPERS
1610612747,Los Angeles Lakers,82,37,45,0.451,3956.0,108.9,36.2,0.725,7.5,5.3,18.4,13.9,15.8,50.0,1,20,20,20,18,13,4,19,16,8,28,24,27,21,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,82,33,49,0.402,3976.0,108.0,32.6,0.724,8.3,5.4,16.4,11.5,16.1,42.3,1,22,22,22,4,9,26,20,8,5,18,4,28,3,MEMPHIS GRIZZLIES
1610612748,Miami Heat,82,39,43,0.476,3946.0,107.1,35.0,0.731,7.6,5.4,17.1,13.7,12.5,42.2,1,17,17,17,27,7,14,13,14,4,22,20,8,2,MIAMI HEAT
1610612749,Milwaukee Bucks,82,60,22,0.732,3956.0,104.9,40.2,0.757,7.5,5.9,14.5,12.1,11.0,42.0,1,1,1,1,18,1,1,2,17,2,2,5,1,1,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,82,36,46,0.439,3966.0,112.2,33.3,0.709,8.3,5.0,15.0,14.7,13.5,48.5,1,21,21,21,11,24,24,27,6,17,8,29,14,14,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,82,33,49,0.402,3951.0,112.0,36.1,0.729,7.4,5.4,17.9,13.7,15.7,51.4,1,22,22,22,24,22,6,14,18,7,27,19,26,28,NEW ORLEANS PELICANS
1610612752,New York Knicks,82,17,65,0.207,3956.0,112.9,34.1,0.717,6.8,5.1,16.3,14.0,11.7,50.4,1,30,30,30,18,26,20,25,24,13,15,25,4,22,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,82,49,33,0.598,3971.0,106.5,35.2,0.738,9.3,5.1,15.9,12.4,12.2,48.0,1,9,9,9,7,4,12,9,1,12,12,8,6,13,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,82,42,40,0.512,3956.0,107.6,35.2,0.754,6.6,5.4,14.6,10.9,12.6,47.0,1,14,14,14,18,8,11,3,26,6,3,1,9,8,ORLANDO MAGIC
1610612755,Philadelphia 76ers,82,51,31,0.622,3961.0,109.0,36.7,0.741,7.3,5.2,17.2,12.2,14.6,50.8,1,7,7,7,15,14,2,7,19,11,24,7,22,25,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,82,19,63,0.232,3976.0,114.2,30.9,0.683,8.9,5.0,19.3,15.4,15.6,52.5,1,28,28,28,4,29,30,30,2,15,29,30,25,30,PHOENIX SUNS
1610612757,Portland Trail Blazers,82,53,29,0.646,3971.0,109.5,35.9,0.739,6.6,5.0,15.2,13.6,13.9,47.4,1,5,5,5,7,16,7,8,25,16,9,18,18,10,PORTLAND TRAIL BLAZERS
1610612758,Sacramento Kings,82,39,43,0.476,3946.0,110.8,34.3,0.713,8.3,4.4,16.3,14.3,14.1,51.1,1,17,17,17,27,21,18,26,7,24,16,27,21,26,SACRAMENTO KINGS
1610612759,San Antonio Spurs,82,48,34,0.585,3961.0,110.6,35.3,0.744,6.1,4.7,14.9,12.5,14.0,46.3,1,11,11,11,15,20,9,6,30,21,5,9,19,6,SAN ANTONIO SPURS
1610612761,Toronto Raptors,82,58,24,0.707,3976.0,106.8,35.3,0.726,8.2,5.3,15.7,12.7,13.4,47.0,1,2,2,2,4,5,10,18,10,10,11,11,13,9,TORONTO RAPTORS
1610612762,Utah Jazz,82,50,32,0.61,3951.0,105.3,36.2,0.759,8.1,5.9,16.8,11.1,11.4,47.5,1,8,8,8,24,2,5,1,12,3,21,2,2,12,UTAH JAZZ
1610612764,Washington Wizards,82,32,50,0.39,3986.0,112.9,32.3,0.706,8.2,4.6,16.8,13.9,13.9,51.4,1,25,25,25,2,27,27,28,9,23,20,23,16,29,WASHINGTON WIZARDS
