player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1626246,Boban Marjanović,Boban,1610612742,DAL,32.0,4,1,3,0.25,83.36666666666666,4,8,2,40,22,13,11,60,1,2,13,12,90.4,169,137,64,152,137,111,86,124,55,99,81,77,95,113,115,140,82,109,DAL
1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,28.0,7,3,4,0.429,270.555,4,15,5,18,66,45,59,216,2,5,23,6,167.7,86,100,95,110,53,111,46,85,100,177,154,190,179,89,182,187,118,69,DAL
203939,Dwight Powell,Dwight,1610612742,DAL,29.0,7,3,4,0.429,52.20666666666666,2,6,2,14,5,11,9,40,0,0,8,6,48.6,86,100,95,110,155,138,98,124,116,41,75,66,78,156,1,103,118,151,DAL
1628973,Jalen Brunson,Jalen,1610612742,DAL,24.0,7,3,4,0.429,113.99,7,10,0,18,28,24,18,110,0,2,6,13,88.6,86,100,95,110,115,89,75,158,100,115,108,105,125,156,115,86,77,111,DAL
1630182,Josh Green,Josh,1610612742,DAL,20.0,1,0,1,0.0,4.233333333333333,0,0,0,0,0,0,0,6,0,0,0,0,0.0,228,201,8,201,226,168,171,158,203,1,1,1,24,156,1,1,202,234,DAL
1626196,Josh Richardson,Josh,1610612742,DAL,27.0,7,3,4,0.429,93.89833333333333,3,8,0,12,26,20,14,90,0,3,8,7,54.7,86,100,95,110,129,127,86,158,125,107,100,95,112,156,142,103,112,141,DAL
204001,Kristaps Porziņģis,Kristaps,1610612742,DAL,25.0,7,3,4,0.429,233.05,9,16,3,42,63,43,53,194,5,3,19,16,190.1,86,100,95,110,59,78,40,107,53,171,147,180,172,44,142,175,69,61,DAL
1629029,Luka Dončić,Luka,1610612742,DAL,22.0,7,3,4,0.429,281.02166666666665,27,20,11,98,76,41,58,224,3,5,17,45,428.0,86,100,95,110,49,24,34,58,21,185,143,187,184,64,182,162,18,26,DAL
1628467,Maxi Kleber,Maxi,1610612742,DAL,29.0,7,3,4,0.429,187.29666666666665,2,4,3,6,39,34,51,176,0,3,19,11,90.0,86,100,95,110,74,138,117,107,146,144,130,174,166,156,142,175,90,110,DAL
1629740,Nicolo Melli,Nicolo,1610612742,DAL,30.0,3,2,1,0.667,19.221666666666668,0,0,0,0,11,4,0,24,0,1,3,1,10.2,193,115,8,31,183,168,171,158,203,65,42,1,63,156,74,66,175,191,DAL
203501,Tim Hardaway Jr.,Tim,1610612742,DAL,29.0,7,3,4,0.429,261.7183333333333,14,13,10,30,67,51,60,222,0,10,17,20,164.6,86,100,95,110,56,55,56,64,73,179,167,191,183,156,223,162,57,71,DAL
203504,Trey Burke,Trey,1610612742,DAL,28.0,2,0,2,0.0,16.593333333333334,1,0,0,0,2,3,0,14,0,0,1,2,3.7,209,201,35,201,192,165,171,158,203,21,33,1,43,156,1,35,160,219,DAL
1626161,Willie Cauley-Stein,Willie,1610612742,DAL,27.0,6,3,3,0.5,62.848333333333336,6,2,2,12,20,6,12,54,4,1,8,5,53.7,100,100,64,96,149,95,143,124,125,95,59,83,92,52,74,103,128,143,DAL
