player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1627936,Alex Caruso,Alex,1610612741,CHI,28.0,4,1,3,0.25,113.43333333333334,0,2,0,4,32,24,26,98,4,1,11,8,89.7,169,150,34,154,123,165,143,155,154,82,80,93,93,63,61,91,111,116,CHI
1630245,Ayo Dosunmu,Ayo,1610612741,CHI,22.0,5,1,4,0.2,85.68333333333334,0,2,5,6,28,22,27,90,0,0,5,1,52.1,139,150,52,160,136,165,143,89,147,76,74,98,87,148,1,60,174,145,CHI
1629632,Coby White,Coby,1610612741,CHI,22.0,5,1,4,0.2,98.11666666666666,11,8,7,8,42,24,28,94,0,2,5,6,72.9,139,150,52,160,131,79,88,74,139,98,80,102,91,148,100,60,119,129,CHI
201942,DeMar DeRozan,DeMar,1610612741,CHI,32.0,5,1,4,0.2,203.31666666666663,18,4,4,32,69,47,61,198,2,8,12,34,194.4,139,150,52,160,67,49,126,96,74,146,139,158,155,86,183,99,32,63,CHI
1627884,Derrick Jones Jr.,Derrick,1610612741,CHI,25.0,5,1,4,0.2,59.115,1,2,2,8,22,13,9,40,0,2,8,3,30.4,139,150,52,160,154,163,143,123,139,67,55,53,56,148,100,78,149,165,CHI
1629750,Javonte Green,Javonte,1610612741,CHI,28.0,5,1,4,0.2,71.625,2,2,4,6,33,23,21,80,0,1,8,4,51.0,139,150,52,160,143,142,143,96,147,86,78,82,82,148,61,78,138,148,CHI
202696,Nikola Vučević,Nikola,1610612741,CHI,31.0,5,1,4,0.2,180.78,9,6,2,38,61,37,48,170,6,2,14,6,211.4,139,150,52,160,78,87,104,123,62,129,118,138,139,43,100,115,119,59,CHI
1630172,Patrick Williams,Patrick,1610612741,CHI,20.0,5,1,4,0.2,152.81333333333333,10,7,7,20,50,31,54,162,3,2,15,11,114.4,139,150,52,160,96,83,96,74,97,113,100,150,137,73,100,123,92,102,CHI
1628396,Tony Bradley,Tony,1610612741,CHI,24.0,2,0,2,0.0,7.783333333333333,2,0,4,8,4,4,2,8,0,0,0,0,16.3,194,186,16,186,200,142,167,96,139,30,29,17,16,148,1,1,191,178,CHI
202684,Tristan Thompson,Tristan,1610612741,CHI,31.0,5,1,4,0.2,38.21666666666667,0,2,0,4,12,12,13,40,0,1,4,2,14.6,139,150,52,160,163,165,143,155,154,46,54,64,56,148,61,54,162,180,CHI
1628972,Troy Brown Jr.,Troy,1610612741,CHI,22.0,3,0,3,0.0,36.55,2,0,2,4,12,10,11,42,0,0,2,0,29.1,188,186,34,186,166,142,167,123,154,46,50,58,58,148,1,36,191,166,CHI
203897,Zach LaVine,Zach,1610612741,CHI,27.0,4,1,3,0.25,152.56666666666666,13,2,4,26,40,38,35,138,1,5,9,14,138.2,169,150,34,154,97,67,143,96,84,96,123,122,118,106,162,83,78,84,CHI
