player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1627936,Alex Caruso,Alex,1610612741,CHI,28.0,4,1,3,0.25,113.43333333333334,9,23,0.391,7,18,0.389,0,0,0.0,2,9,11,17,1,5,4,1,11,8,25,-22,89.7,0,0,78.0,169,150,34,154,123,134,132,153,82,90,60,176,180,176,129,141,143,66,167,77,63,61,91,111,135,159,116,44,3,122,CHI
1630245,Ayo Dosunmu,Ayo,1610612741,CHI,22.0,5,1,4,0.2,85.68333333333334,8,26,0.308,3,13,0.231,1,1,1.0,4,9,13,11,3,1,0,0,5,1,20,-28,52.1,0,0,49.0,139,150,52,160,136,142,125,183,120,107,137,158,170,1,97,141,134,88,134,143,148,1,60,174,148,177,145,44,3,146,CHI
1629632,Coby White,Coby,1610612741,CHI,22.0,5,1,4,0.2,98.11666666666666,15,45,0.333,8,29,0.276,4,5,0.8,0,17,17,9,6,1,0,2,5,6,42,-53,72.9,0,0,78.0,139,150,52,160,131,118,96,172,75,66,128,118,128,80,180,98,119,102,102,143,148,100,60,119,116,210,129,44,3,122,CHI
201942,DeMar DeRozan,DeMar,1610612741,CHI,32.0,5,1,4,0.2,203.31666666666663,39,95,0.411,0,9,0.0,26,30,0.867,1,26,27,24,11,9,2,8,12,34,104,-65,194.4,0,0,177.0,139,150,52,160,67,56,51,129,162,130,162,36,39,49,157,70,83,53,62,40,86,183,99,32,60,214,63,44,3,64,CHI
1627884,Derrick Jones Jr.,Derrick,1610612741,CHI,25.0,5,1,4,0.2,59.115,7,17,0.412,3,11,0.273,2,3,0.667,3,4,7,2,3,1,0,2,8,3,19,-22,30.4,0,0,33.0,139,150,52,160,154,149,145,127,120,118,130,140,143,133,114,165,162,163,134,143,148,100,78,149,153,159,165,44,3,164,CHI
1629750,Javonte Green,Javonte,1610612741,CHI,28.0,5,1,4,0.2,71.625,3,17,0.176,0,6,0.0,1,2,0.5,8,7,15,2,4,9,0,1,8,4,7,4,51.0,0,0,42.0,139,150,52,160,143,169,145,202,162,139,162,158,152,158,61,150,125,163,123,40,148,61,78,138,176,82,148,44,3,152,CHI
202696,Nikola Vučević,Nikola,1610612741,CHI,31.0,5,1,4,0.2,180.78,40,91,0.44,13,42,0.31,4,5,0.8,14,48,62,16,8,2,6,2,14,6,97,-39,211.4,4,0,204.0,139,150,52,160,78,54,52,108,49,51,114,118,128,80,34,40,38,71,86,127,43,100,115,119,65,193,59,11,3,59,CHI
1630172,Patrick Williams,Patrick,1610612741,CHI,20.0,5,1,4,0.2,152.81333333333333,22,47,0.468,7,21,0.333,8,11,0.727,6,21,27,4,7,5,3,2,15,11,59,-78,114.4,1,0,113.0,139,150,52,160,96,86,94,93,82,84,94,90,88,120,81,83,83,135,93,77,73,100,123,92,92,217,102,32,3,97,CHI
1628396,Tony Bradley,Tony,1610612741,CHI,24.0,2,0,2,0.0,7.783333333333333,5,5,1.0,0,0,0.0,0,0,0.0,0,4,4,1,0,0,0,0,0,0,10,10,16.3,0,0,15.0,194,186,16,186,200,158,182,1,162,187,162,176,180,176,180,165,173,174,186,177,148,1,1,191,168,56,178,44,3,179,CHI
202684,Tristan Thompson,Tristan,1610612741,CHI,31.0,5,1,4,0.2,38.21666666666667,2,5,0.4,0,0,0.0,0,0,0.0,2,6,8,2,5,1,0,1,4,2,4,-30,14.6,0,0,16.0,139,150,52,160,163,180,182,139,162,187,162,176,180,176,129,156,156,163,114,143,148,61,54,162,190,181,180,44,3,176,CHI
1628972,Troy Brown Jr.,Troy,1610612741,CHI,22.0,3,0,3,0.0,36.55,5,17,0.294,2,11,0.182,0,0,0.0,1,7,8,3,3,2,0,0,2,0,12,-1,29.1,0,0,29.0,188,186,34,186,166,158,145,188,134,118,154,176,180,176,157,150,156,150,134,127,148,1,36,191,162,102,166,44,3,167,CHI
203897,Zach LaVine,Zach,1610612741,CHI,27.0,4,1,3,0.25,152.56666666666666,27,63,0.429,9,24,0.375,14,15,0.933,0,21,21,24,12,3,1,5,9,14,77,-41,138.2,2,0,139.0,169,150,34,154,97,75,76,113,67,78,69,66,76,32,180,83,99,53,55,110,106,162,83,78,73,198,84,24,3,82,CHI
