season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2024-25,1610612764,WAS,Washington Wizards,22401190,2025-04-13,WAS @ MIA,W,48.0,46,90,0.511,16,37,0.432,11,17,0.647,6,37,43,33,11.0,4,3,6,14,12,119,1.0,1,1,1,1,121,437,1029,546,567,1227,441,2028,1778,2210,2189,489,1282,240,429,2190,1712,1573,260,2314,798,1176,1,2024,2025,False,MIA,WAS,APR
2024-25,1610612764,WAS,Washington Wizards,22401176,2025-04-11,WAS @ CHI,L,48.0,35,91,0.385,10,41,0.244,9,12,0.75,8,33,41,26,18.0,7,5,7,16,13,89,-30.0,1,1231,1231,1231,121,2164,899,2322,1891,681,2280,2256,2282,1525,1800,1131,1563,1195,1953,1360,889,1902,570,2202,2395,2381,1,2024,2025,False,CHI,WAS,APR
2024-25,1610612764,WAS,Washington Wizards,22401157,2025-04-09,WAS vs. PHI,L,48.0,34,87,0.391,10,33,0.303,25,30,0.833,13,34,47,22,17.0,9,2,8,25,20,103,-19.0,1,1231,1231,1231,121,2258,1449,2285,1891,1749,1863,183,259,699,652,926,705,1909,1759,797,2078,2116,2247,767,1945,2175,1,2024,2025,True,WAS,PHI,APR
2024-25,1610612764,WAS,Washington Wizards,22401148,2025-04-08,WAS @ IND,L,48.0,38,91,0.418,11,39,0.282,11,15,0.733,13,37,50,18,14.0,2,8,5,27,16,98,-6.0,1,1231,1231,1231,121,1796,899,2012,1661,933,2046,2028,2021,1708,652,489,427,2327,1092,2421,187,1188,2368,1670,2178,1540,1,2024,2025,False,IND,WAS,APR
2024-25,1610612764,WAS,Washington Wizards,22401137,2025-04-06,WAS @ BOS,L,48.0,35,86,0.407,12,45,0.267,8,10,0.8,11,21,32,21,10.0,5,3,5,10,9,90,-34.0,1,1231,1231,1231,121,2164,1580,2131,1413,312,2157,2336,2381,1029,1051,2432,2378,2031,264,1998,1712,1188,25,2437,2383,2407,1,2024,2025,False,BOS,WAS,APR
2024-25,1610612764,WAS,Washington Wizards,22401112,2025-04-03,WAS vs. ORL,L,48.0,38,85,0.447,12,30,0.4,9,11,0.818,8,30,38,16,13.0,4,3,8,20,12,97,-12.0,1,1231,1231,1231,121,1796,1709,1583,1413,2077,723,2256,2344,864,1800,1652,1966,2415,850,2190,1712,2116,1491,2314,2224,1899,1,2024,2025,True,WAS,ORL,APR
2024-25,1610612764,WAS,Washington Wizards,22401105,2025-04-02,WAS vs. SAC,W,48.0,43,84,0.512,17,43,0.395,13,18,0.722,7,34,41,24,14.0,6,3,3,21,16,116,5.0,1,1,1,1,121,866,1815,510,410,471,783,1755,1617,1787,2024,926,1563,1570,1092,1702,1712,384,1694,1670,1025,922,1,2024,2025,True,WAS,SAC,APR
2024-25,1610612764,WAS,Washington Wizards,22401092,2025-03-31,WAS vs. MIA,L,48.0,34,86,0.395,13,43,0.302,13,18,0.722,5,34,39,22,18.0,14,4,2,20,16,94,-26.0,1,1231,1231,1231,121,2258,1580,2250,1171,471,1885,1755,1617,1787,2299,926,1833,1909,1953,81,1274,158,1491,1670,2304,2327,1,2024,2025,True,WAS,MIA,MAR
2024-25,1610612764,WAS,Washington Wizards,22401075,2025-03-29,WAS vs. BKN,L,48.0,37,85,0.435,9,34,0.265,29,33,0.879,7,33,40,21,6.0,5,7,4,15,23,112,-3.0,1,1231,1231,1231,121,1946,1709,1773,2097,1627,2170,56,134,398,2024,1131,1715,2031,18,1998,346,750,398,300,1331,1356,1,2024,2025,True,WAS,BKN,MAR
2024-25,1610612764,WAS,Washington Wizards,22401061,2025-03-27,WAS vs. IND,L,48.0,38,85,0.447,11,30,0.367,22,26,0.846,12,19,31,19,15.0,9,2,2,15,19,109,-53.0,1,1231,1231,1231,121,1796,1709,1583,1661,2077,1129,406,570,605,848,2449,2414,2257,1341,797,2078,158,398,971,1548,2457,1,2024,2025,True,WAS,IND,MAR
2024-25,1610612764,WAS,Washington Wizards,22401053,2025-03-26,WAS @ PHI,W,48.0,48,95,0.505,18,44,0.409,5,12,0.417,13,36,49,30,11.0,3,6,5,12,15,119,5.0,1,1,1,1,121,242,477,649,288,384,652,2431,2282,2456,652,640,505,541,429,2344,560,1188,92,1892,798,922,1,2024,2025,False,PHI,WAS,MAR
2024-25,1610612764,WAS,Washington Wizards,22401039,2025-03-24,WAS vs. TOR,L,48.0,35,87,0.402,11,37,0.297,23,34,0.676,9,39,48,24,17.0,8,9,6,19,23,104,-8.0,1,1231,1231,1231,121,2164,1449,2177,1661,1227,1927,314,106,2102,1566,277,604,1570,1759,1073,109,1573,1258,300,1870,1667,1,2024,2025,True,WAS,TOR,MAR
2024-25,1610612764,WAS,Washington Wizards,22401026,2025-03-22,WAS @ NYK,L,48.0,39,88,0.443,11,36,0.306,14,19,0.737,10,31,41,21,20.0,9,5,3,23,17,103,-19.0,1,1231,1231,1231,121,1609,1314,1660,1661,1366,1845,1571,1458,1674,1308,1488,1563,2031,2199,797,889,384,2046,1444,1945,2175,1,2024,2025,False,NYK,WAS,MAR
2024-25,1610612764,WAS,Washington Wizards,22401014,2025-03-21,WAS vs. ORL,L,48.0,37,87,0.425,17,39,0.436,14,19,0.737,8,33,41,23,15.0,11,4,8,10,17,105,-15.0,1,1231,1231,1231,121,1946,1449,1907,410,933,416,1571,1458,1674,1800,1131,1563,1759,1341,346,1274,2116,25,1444,1790,2041,1,2024,2025,True,WAS,ORL,MAR
2024-25,1610612764,WAS,Washington Wizards,22400627,2025-03-19,WAS @ UTA,L,48.0,43,93,0.462,12,45,0.267,14,18,0.778,13,24,37,30,14.0,12,4,1,13,16,112,-16.0,1,1231,1231,1231,121,866,664,1333,1413,312,2157,1571,1617,1292,652,2333,2073,541,1092,217,1274,35,148,1670,1331,2086,1,2024,2025,False,UTA,WAS,MAR
2024-25,1610612764,WAS,Washington Wizards,22400995,2025-03-17,WAS @ POR,L,48.0,38,92,0.413,12,40,0.3,9,12,0.75,11,38,49,27,16.0,6,7,3,16,10,97,-15.0,1,1231,1231,1231,121,1796,768,2061,1413,795,1895,2256,2282,1525,1051,377,505,1013,1583,1702,346,384,570,2410,2224,2041,1,2024,2025,False,POR,WAS,MAR
2024-25,1610612764,WAS,Washington Wizards,22400975,2025-03-15,WAS @ DEN,W,48.0,46,95,0.484,19,45,0.422,15,17,0.882,13,31,44,34,17.0,11,4,8,17,20,126,3.0,1,1,1,1,121,437,477,917,182,312,524,1416,1778,362,652,1488,1127,186,1759,346,1274,2116,792,767,389,1047,1,2024,2025,False,DEN,WAS,MAR
2024-25,1610612764,WAS,Washington Wizards,22400954,2025-03-13,WAS @ DET,W,48.0,43,90,0.478,20,45,0.444,23,27,0.852,10,37,47,30,16.0,10,5,6,29,23,129,4.0,1,1,1,1,121,866,1029,1036,114,312,359,314,471,570,1308,489,705,541,1583,539,889,1573,2422,300,270,986,1,2024,2025,False,DET,WAS,MAR
2024-25,1610612764,WAS,Washington Wizards,22400941,2025-03-11,WAS @ DET,L,48.0,37,92,0.402,13,39,0.333,16,20,0.8,12,35,47,20,13.0,7,4,5,18,18,103,-20.0,1,1231,1231,1231,121,1946,768,2181,1171,933,1468,1228,1301,1029,848,769,705,2163,850,1360,1274,1188,1018,1204,1945,2202,1,2024,2025,False,DET,WAS,MAR
2024-25,1610612764,WAS,Washington Wizards,22400932,2025-03-10,WAS @ TOR,L,48.0,38,105,0.362,16,55,0.291,12,15,0.8,16,38,54,25,8.0,5,12,2,20,18,104,-15.0,1,1231,1231,1231,121,1796,44,2401,567,23,1981,1889,2021,1029,234,377,165,1358,78,1998,18,158,1491,1204,1870,2041,1,2024,2025,False,TOR,WAS,MAR
2024-25,1610612764,WAS,Washington Wizards,22400915,2025-03-08,WAS @ TOR,W,48.0,44,100,0.44,13,38,0.342,17,23,0.739,22,28,50,29,16.0,12,7,6,18,17,118,1.0,1,1,1,1,121,703,153,1704,1171,1078,1411,1052,899,1655,15,1951,427,687,1583,217,346,1573,1018,1444,891,1176,1,2024,2025,False,TOR,WAS,MAR
2024-25,1610612764,WAS,Washington Wizards,22400894,2025-03-05,WAS vs. UTA,W,48.0,42,95,0.442,17,47,0.362,24,29,0.828,10,35,45,32,9.0,9,12,3,18,19,125,3.0,1,1,1,1,121,1068,477,1675,410,200,1186,238,325,787,1308,769,976,322,152,797,18,384,1018,971,437,1047,1,2024,2025,True,WAS,UTA,MAR
2024-25,1610612764,WAS,Washington Wizards,22400877,2025-03-03,WAS @ MIA,L,48.0,31,84,0.369,10,35,0.286,18,22,0.818,7,36,43,22,13.0,8,0,4,17,19,90,-16.0,1,1231,1231,1231,121,2413,1815,2382,1891,1495,2019,889,1008,864,2024,640,1282,1909,850,1073,2427,750,792,971,2383,2086,1,2024,2025,False,MIA,WAS,MAR
2024-25,1610612764,WAS,Washington Wizards,22400860,2025-03-01,WAS @ CHA,W,48.0,40,88,0.455,17,50,0.34,16,17,0.941,12,36,48,33,15.0,13,7,5,10,14,113,13.0,1,1,1,1,121,1438,1314,1464,410,104,1458,1228,1778,107,848,640,604,240,1341,137,346,1188,25,2064,1250,467,1,2024,2025,False,CHA,WAS,MAR
2024-25,1610612764,WAS,Washington Wizards,22400839,2025-02-26,WAS vs. POR,L,48.0,43,83,0.518,12,36,0.333,23,33,0.697,7,34,41,25,19.0,9,8,4,26,28,121,-8.0,1,1231,1231,1231,121,866,1922,422,1413,1366,1468,314,134,1968,2024,926,1563,1358,2098,797,187,750,2319,40,672,1667,1,2024,2025,True,WAS,POR,FEB
2024-25,1610612764,WAS,Washington Wizards,22400824,2025-02-24,WAS vs. BKN,W,48.0,35,70,0.5,13,31,0.419,24,25,0.96,7,30,37,26,24.0,7,8,4,26,28,107,8.0,1,1,1,1,121,2164,2455,663,1171,1971,554,238,666,57,2024,1652,2073,1195,2418,1360,187,750,2319,40,1677,727,1,2024,2025,True,WAS,BKN,FEB
2024-25,1610612764,WAS,Washington Wizards,22400815,2025-02-23,WAS @ ORL,L,48.0,32,78,0.41,10,38,0.263,16,22,0.727,4,32,36,22,20.0,5,4,5,23,23,90,-20.0,1,1231,1231,1231,121,2370,2291,2094,1891,1078,2180,1228,1008,1740,2385,1307,2164,1909,2199,1998,1274,1188,2046,300,2383,2202,1,2024,2025,False,ORL,WAS,FEB
2024-25,1610612764,WAS,Washington Wizards,22400799,2025-02-21,WAS vs. MIL,L,48.0,35,87,0.402,12,39,0.308,19,27,0.704,8,34,42,25,14.0,9,4,6,21,24,101,-3.0,1,1231,1231,1231,121,2164,1449,2177,1413,933,1815,756,471,1923,1800,926,1443,1358,1092,797,1274,1573,1694,215,2059,1356,1,2024,2025,True,WAS,MIL,FEB
2024-25,1610612764,WAS,Washington Wizards,22400771,2025-02-12,WAS vs. IND,L,53.0,47,97,0.485,23,45,0.511,13,16,0.813,7,39,46,29,18.0,5,7,5,20,17,130,-4.0,1,1231,1231,1231,9,335,324,914,22,312,92,1755,1907,924,2024,277,835,687,1953,1998,346,1188,1491,1444,239,1415,1,2024,2025,True,WAS,IND,FEB
2024-25,1610612764,WAS,Washington Wizards,22400757,2025-02-10,WAS vs. SAS,L,48.0,45,93,0.484,14,47,0.298,17,19,0.895,10,32,42,26,14.0,5,3,4,23,17,121,-10.0,1,1231,1231,1231,121,564,664,926,934,200,1922,1052,1458,284,1308,1307,1443,1195,1092,1998,1712,750,2046,1444,672,1790,1,2024,2025,True,WAS,SAS,FEB
2024-25,1610612764,WAS,Washington Wizards,22400744,2025-02-08,WAS vs. ATL,L,48.0,41,93,0.441,9,36,0.25,20,21,0.952,14,39,53,26,18.0,6,2,7,18,19,111,-14.0,1,1231,1231,1231,121,1234,664,1690,2097,1366,2236,623,1164,73,466,277,209,1195,1953,1702,2078,1902,1018,971,1402,1995,1,2024,2025,True,WAS,ATL,FEB
2024-25,1610612764,WAS,Washington Wizards,22400735,2025-02-07,WAS vs. CLE,L,48.0,46,94,0.489,16,44,0.364,16,25,0.64,16,24,40,25,15.0,8,2,3,17,20,124,-10.0,1,1231,1231,1231,121,437,570,825,567,384,1156,1228,666,2244,234,2333,1715,1358,1341,1073,2078,384,792,767,497,1790,1,2024,2025,True,WAS,CLE,FEB
2024-25,1610612764,WAS,Washington Wizards,22400720,2025-02-05,WAS @ BKN,W,48.0,44,81,0.543,20,43,0.465,11,14,0.786,7,33,40,40,15.0,6,3,3,21,20,119,17.0,1,1,1,1,121,703,2117,208,114,471,232,2028,2113,1221,2024,1131,1715,17,1341,1702,1712,384,1694,767,798,313,1,2024,2025,False,BKN,WAS,FEB
2024-25,1610612764,WAS,Washington Wizards,22400700,2025-02-03,WAS @ CHA,W,48.0,44,99,0.444,17,51,0.333,19,23,0.826,18,36,54,29,11.0,6,5,1,21,17,124,10.0,1,1,1,1,121,703,206,1631,410,83,1468,756,899,794,100,640,165,687,429,1702,889,35,1694,1444,497,614,1,2024,2025,False,CHA,WAS,FEB
2024-25,1610612764,WAS,Washington Wizards,22400690,2025-02-01,WAS @ MIN,W,48.0,38,83,0.458,15,33,0.455,14,17,0.824,7,37,44,26,17.0,7,6,3,21,16,105,2.0,1,1,1,1,121,1796,1922,1414,733,1749,299,1571,1778,811,2024,489,1127,1195,1759,1360,560,384,1694,1670,1790,1106,1,2024,2025,False,MIN,WAS,FEB
2024-25,1610612764,WAS,Washington Wizards,22400674,2025-01-30,WAS vs. LAL,L,48.0,29,91,0.319,10,44,0.227,28,34,0.824,12,26,38,18,15.0,4,6,6,18,24,96,-38.0,1,1231,1231,1231,121,2442,899,2454,1891,384,2351,75,106,811,848,2171,1966,2327,1341,2190,560,1573,1018,215,2258,2434,1,2024,2025,True,WAS,LAL,JAN
