close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
201577,Robin Lopez,1610612741,CHI,C,30.0,64,64,1.0,7.27,15.11,0.481,0.483,-0.002
203200,Justin Holiday,1610612741,CHI,G-F,29.0,72,72,1.0,5.17,11.5,0.449,0.455,-0.006
1628374,Lauri Markkanen,1610612741,CHI,F,21.0,68,68,1.0,5.69,11.31,0.503,0.463,0.04
1627739,Kris Dunn,1610612741,CHI,G,24.0,52,52,1.0,5.31,11.23,0.473,0.45,0.022
1628021,David Nwaba,1610612741,CHI,F,25.0,70,70,1.0,4.59,9.41,0.487,0.452,0.035
1627756,Denzel Valentine,1610612741,CHI,F,24.0,77,77,1.0,4.22,9.08,0.465,0.453,0.012
1626245,Cristiano Felicio,1610612741,CHI,C-F,25.0,54,54,1.0,4.15,8.52,0.487,0.476,0.011
1626166,Cameron Payne,1610612741,CHI,G,23.0,25,25,1.0,3.44,8.2,0.42,0.438,-0.018
1626170,Jerian Grant,1610612741,CHI,G,25.0,73,73,1.0,3.7,8.1,0.457,0.45,0.007
1626171,Bobby Portis,1610612741,CHI,F,23.0,73,73,1.0,3.97,8.07,0.492,0.471,0.021
203943,Noah Vonleh,1610612741,CHI,F,22.0,53,53,1.0,3.3,7.21,0.458,0.464,-0.006
1627835,Paul Zipser,1610612741,CHI,F,24.0,51,51,1.0,3.57,7.08,0.504,0.461,0.043
201600,Omer Asik,1610612741,CHI,C,31.0,17,17,1.0,3.18,7.0,0.454,0.468,-0.014
1628469,Antonio Blakeney,1610612741,CHI,G,21.0,16,16,1.0,3.06,6.88,0.445,0.44,0.005
203897,Zach LaVine,1610612741,CHI,G,23.0,24,24,1.0,3.17,6.67,0.475,0.459,0.016
203930,Sean Kilpatrick,1610612741,CHI,G,28.0,43,43,1.0,2.07,4.0,0.517,0.437,0.08
1627853,Ryan Arcidiacono,1610612741,CHI,G,24.0,23,23,1.0,1.83,3.74,0.488,0.425,0.063
204067,Jarell Eddie,1610612741,CHI,G-F,26.0,1,1,1.0,2.0,3.0,0.667,0.445,0.222
202347,Quincy Pondexter,1610612741,CHI,G,30.0,21,21,1.0,1.1,2.67,0.411,0.433,-0.022
