close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
201577,Robin Lopez,1610612741,CHI,C,30.0,64,64,0.427,2.7,6.45,0.419,0.38,0.039
203200,Justin Holiday,1610612741,CHI,G-F,29.0,72,71,0.53,2.15,6.1,0.353,0.379,-0.026
1627739,Kris Dunn,1610612741,CHI,G,24.0,52,51,0.502,2.04,5.63,0.362,0.377,-0.015
1627756,Denzel Valentine,1610612741,CHI,F,24.0,77,76,0.571,1.88,5.18,0.363,0.372,-0.008
1628021,David Nwaba,1610612741,CHI,F,25.0,70,69,0.546,1.99,5.14,0.386,0.373,0.013
1628374,Lauri Markkanen,1610612741,CHI,F,21.0,68,67,0.427,2.1,4.82,0.436,0.381,0.055
1626166,Cameron Payne,1610612741,CHI,G,23.0,25,25,0.571,1.44,4.68,0.308,0.359,-0.051
1626170,Jerian Grant,1610612741,CHI,G,25.0,73,72,0.533,1.63,4.32,0.378,0.375,0.002
1628469,Antonio Blakeney,1610612741,CHI,G,21.0,16,16,0.582,1.5,4.0,0.375,0.367,0.008
1626245,Cristiano Felicio,1610612741,CHI,C-F,25.0,54,49,0.465,1.46,3.96,0.369,0.371,-0.001
1626171,Bobby Portis,1610612741,CHI,F,23.0,73,71,0.438,1.34,3.53,0.38,0.376,0.004
203943,Noah Vonleh,1610612741,CHI,F,22.0,53,51,0.453,1.11,3.26,0.341,0.373,-0.032
203897,Zach LaVine,1610612741,CHI,G,23.0,24,22,0.469,1.21,3.13,0.387,0.381,0.005
201600,Omer Asik,1610612741,CHI,C,31.0,17,14,0.437,1.06,3.06,0.346,0.374,-0.028
1627835,Paul Zipser,1610612741,CHI,F,24.0,51,47,0.421,1.18,2.98,0.395,0.371,0.023
203930,Sean Kilpatrick,1610612741,CHI,G,28.0,43,36,0.506,0.74,2.02,0.368,0.366,0.002
1627853,Ryan Arcidiacono,1610612741,CHI,G,24.0,23,20,0.465,0.74,1.74,0.425,0.35,0.075
202347,Quincy Pondexter,1610612741,CHI,G,30.0,21,19,0.625,0.52,1.67,0.314,0.344,-0.03
204067,Jarell Eddie,1610612741,CHI,G-F,26.0,1,1,0.333,1.0,1.0,1.0,0.369,0.631
