TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,41,20,21,0.488,46.1,13.9,10.6,6.4,49.0,13.1,13.6,8.4,47.4,17,17,14,15,9,14,26,21,5,13,15,19,28
1610612738,Boston Celtics,42,23,19,0.548,46.5,16.6,11.9,10.0,43.9,9.1,16.3,8.2,38.2,14,9,12,11,19,8,22,8,10,2,23,17,9
1610612751,Brooklyn Nets,44,24,20,0.545,47.0,13.8,16.2,4.1,41.0,16.4,21.5,7.7,41.0,11,5,13,12,2,15,11,30,16,23,30,13,14
1610612766,Charlotte Hornets,39,18,21,0.462,47.5,12.0,13.5,5.4,31.7,9.0,10.2,8.4,41.9,21,23,14,20,15,25,16,24,29,1,6,20,17
1610612741,Chicago Bulls,39,15,24,0.385,48.9,13.5,7.5,6.0,40.2,15.6,14.4,6.9,43.2,21,25,21,25,12,17,29,22,18,21,17,10,20
1610612739,Cleveland Cavaliers,34,13,21,0.382,47.9,13.3,16.6,10.0,37.9,11.8,18.5,8.1,34.1,27,28,14,27,30,19,8,9,22,8,26,16,3
1610612742,Dallas Mavericks,46,20,26,0.435,46.7,12.8,13.4,7.6,39.2,12.5,9.0,9.0,44.1,4,17,27,22,8,22,18,18,20,11,3,24,23
1610612743,Denver Nuggets,46,31,15,0.674,46.0,17.0,21.5,4.8,50.3,17.9,9.4,9.7,43.6,4,1,2,1,18,6,2,27,2,26,5,25,21
1610612765,Detroit Pistons,42,20,22,0.476,48.7,12.1,14.9,5.1,43.4,17.5,8.5,6.8,41.1,14,17,18,17,6,24,13,25,11,24,2,7,15
1610612744,Golden State Warriors,35,20,15,0.571,46.0,16.1,9.4,8.4,28.8,12.4,13.7,11.0,35.5,26,17,2,9,26,9,27,15,30,9,16,28,5
1610612745,Houston Rockets,41,24,17,0.585,47.6,10.4,13.6,8.1,31.8,13.6,9.1,10.4,41.6,17,5,8,8,21,29,14,16,28,16,4,27,16
1610612754,Indiana Pacers,41,23,18,0.561,47.3,14.1,16.8,7.8,39.8,14.1,12.1,9.8,36.7,17,9,10,10,28,13,5,17,19,17,9,26,7
1610612746,LA Clippers,43,27,16,0.628,45.5,19.1,12.3,8.5,40.5,17.6,12.3,7.6,38.7,12,3,6,3,17,4,21,14,17,25,10,12,11
1610612747,Los Angeles Lakers,43,21,22,0.488,45.4,14.9,13.6,16.5,49.4,13.6,13.3,6.3,30.4,12,15,18,14,23,11,15,1,4,14,13,4,1
1610612763,Memphis Grizzlies,47,19,28,0.404,48.4,15.8,8.5,4.3,35.2,14.8,15.3,11.6,45.7,2,21,29,24,1,10,28,29,25,19,19,29,26
1610612748,Miami Heat,45,21,24,0.467,46.9,14.2,11.8,8.9,42.0,14.8,13.3,8.3,39.1,7,15,21,19,16,12,23,13,12,18,14,18,12
1610612749,Milwaukee Bucks,36,22,14,0.611,45.3,19.1,16.8,11.5,52.6,12.5,11.5,6.6,34.9,25,12,1,4,25,3,6,4,1,10,8,5,4
1610612750,Minnesota Timberwolves,45,19,26,0.422,49.0,12.5,19.7,6.8,41.6,15.1,16.2,7.4,43.9,7,21,27,23,7,23,3,20,14,20,22,11,22
1610612740,New Orleans Pelicans,45,17,28,0.378,44.4,17.0,12.3,4.3,45.7,11.1,12.3,7.7,48.8,7,24,29,28,22,5,20,28,8,4,11,14,30
1610612752,New York Knicks,34,11,23,0.324,46.7,12.9,6.8,9.7,34.4,13.6,16.5,4.7,37.3,27,30,20,30,27,21,30,10,26,15,24,2,8
1610612760,Oklahoma City Thunder,46,22,24,0.478,46.1,16.7,15.1,9.0,36.0,11.4,17.5,6.9,45.5,4,12,21,16,4,7,12,12,23,5,25,9,25
1610612753,Orlando Magic,47,22,25,0.468,45.6,11.3,12.4,5.0,41.4,19.1,7.5,8.8,33.1,2,12,25,18,10,26,19,26,15,28,1,23,2
1610612755,Philadelphia 76ers,45,30,15,0.667,43.6,9.5,11.6,5.6,33.9,16.4,15.6,8.7,36.5,7,2,2,2,11,30,24,23,27,22,20,22,6
1610612756,Phoenix Suns,33,12,21,0.364,47.5,13.1,13.5,10.3,47.4,20.8,19.2,5.4,48.7,29,29,14,29,20,20,17,6,6,30,28,3,29
1610612757,Portland Trail Blazers,42,25,17,0.595,44.6,10.7,23.3,6.9,44.0,10.1,15.7,12.3,40.9,14,4,8,7,24,27,1,19,9,3,21,30,13
1610612758,Sacramento Kings,49,24,25,0.49,46.3,19.5,16.6,13.2,41.8,11.5,14.9,6.9,44.7,1,5,25,13,13,2,7,2,13,6,18,8,24
1610612759,San Antonio Spurs,40,24,16,0.6,47.1,10.6,10.9,9.1,38.9,13.0,12.7,8.6,42.5,20,5,6,6,14,28,25,11,21,12,12,21,19
1610612761,Toronto Raptors,38,23,15,0.605,48.5,19.9,16.5,10.1,35.9,11.5,10.4,6.7,38.7,24,9,2,5,5,1,9,7,24,7,7,6,10
1610612762,Utah Jazz,33,15,18,0.455,44.4,13.4,17.9,11.8,49.6,20.7,19.1,3.7,42.3,29,25,10,21,29,18,4,3,3,29,27,1,18
1610612764,Washington Wizards,39,15,24,0.385,47.1,13.8,16.4,10.7,47.4,18.5,21.4,7.8,46.4,21,25,21,25,3,16,10,5,7,27,29,15,27
