group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,202693,Markieff Morris,Markieff,1610612747,LAL,30.0,10,3,7,0.3,2.3,0.0,0.1,0.0,0.0,0.9,1.0,0.3,1.6,0.0,0.0,0.3,0.1,0.2,259,284,232,362,260,210,183,157,296,283,308,199,309,181,1,241,283,399,LAL
Players,200765,Rajon Rondo,Rajon,1610612747,LAL,34.0,11,9,2,0.818,2.3,0.0,0.0,0.0,0.0,0.8,0.7,0.2,1.6,0.0,0.0,0.0,0.0,0.5,245,157,82,32,259,210,223,157,296,253,234,149,304,181,1,1,319,379,LAL
Players,1628398,Kyle Kuzma,Kyle,1610612747,LAL,24.0,16,11,5,0.688,2.5,0.0,0.2,0.0,0.3,0.4,0.5,0.5,1.6,0.0,0.0,0.4,0.0,1.7,194,119,180,68,241,210,128,157,211,122,151,287,305,181,1,339,319,249,LAL
Players,203076,Anthony Davis,Anthony,1610612747,LAL,27.0,27,19,8,0.704,3.7,0.9,0.6,0.1,1.0,0.9,0.7,0.6,2.4,0.4,0.1,0.3,1.1,6.3,84,26,254,56,58,6,19,97,44,276,231,363,174,9,403,238,5,7,LAL
Players,1626188,Quinn Cook,Quinn,1610612747,LAL,27.0,2,0,2,0.0,3.9,1.5,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.5,0.0,3.0,383,415,82,415,42,3,223,157,296,1,308,1,3,181,1,371,319,121,LAL
Players,1627936,Alex Caruso,Alex,1610612747,LAL,26.0,21,16,5,0.762,2.4,0.0,0.0,0.1,0.2,0.6,0.6,0.4,1.6,0.0,0.0,0.1,0.2,1.4,142,49,180,36,257,201,223,77,243,192,186,242,307,181,1,123,189,287,LAL
Players,201580,JaVale McGee,JaVale,1610612747,LAL,32.0,6,4,2,0.667,1.7,0.0,0.0,0.0,0.7,0.7,0.5,0.2,2.7,0.0,0.0,0.2,0.0,0.9,316,261,82,77,340,210,223,157,90,204,151,144,137,181,1,141,319,353,LAL
Players,203079,Dion Waiters,Dion,1610612747,LAL,28.0,3,1,2,0.333,2.1,0.0,0.0,0.0,0.0,0.0,1.0,0.3,2.0,0.0,0.0,0.7,0.0,0.0,364,358,82,331,282,210,223,157,296,1,308,214,232,181,1,421,319,406,LAL
Players,202340,Avery Bradley,Avery,1610612747,LAL,29.0,12,7,5,0.583,2.8,0.2,0.0,0.0,0.0,0.4,0.2,0.6,2.0,0.0,0.0,0.2,0.2,0.7,232,198,180,139,195,126,223,157,296,133,86,336,232,181,1,141,238,367,LAL
Players,2730,Dwight Howard,Dwight,1610612747,LAL,34.0,17,13,4,0.765,2.5,0.0,0.4,0.0,0.5,0.5,0.2,0.4,1.5,0.2,0.0,0.6,0.2,2.6,187,91,148,35,234,210,63,157,141,147,97,229,321,23,1,417,233,144,LAL
Players,203484,Kentavious Caldwell-Pope,Kentavious,1610612747,LAL,27.0,25,16,9,0.64,3.3,0.0,0.2,0.1,0.2,0.7,0.7,0.5,2.4,0.0,0.0,0.4,0.2,2.2,105,49,279,95,118,210,97,129,221,213,221,285,180,156,1,300,188,183,LAL
Players,201162,Jared Dudley,Jared,1610612747,LAL,34.0,1,0,1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,415,28,415,422,210,223,157,296,1,1,1,419,181,1,1,319,406,LAL
Players,2544,LeBron James,LeBron,1610612747,LAL,35.0,30,20,10,0.667,3.7,0.3,0.4,0.1,1.2,0.9,0.7,0.6,2.7,0.0,0.1,0.4,0.6,5.3,56,22,297,77,62,52,36,81,30,283,237,326,137,181,321,334,61,22,LAL
Players,201980,Danny Green,Danny,1610612747,LAL,33.0,26,18,8,0.692,2.3,0.0,0.0,0.1,0.0,0.8,0.4,0.2,1.6,0.0,0.0,0.3,0.2,1.3,98,31,254,63,265,204,223,95,296,249,126,162,308,181,1,217,249,299,LAL
