group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,202693,Markieff Morris,Markieff,1610612747,LAL,30.0,10,3,7,0.3,23.0,0.121,0.0,0.098,0.0,0.2,0.077,0.125,0.0,0.063,0.048,0.143,0.286,0.0,0.0,0.0,0.176,0.091,0.023,259,284,232,362,265,258,340,315,224,154,253,210,273,327,354,182,375,235,181,1,228,273,361,LAL
Players,200765,Rajon Rondo,Rajon,1610612747,LAL,34.0,11,9,2,0.818,26.0,0.087,0.1,0.13,0.0,0.077,0.0,0.0,0.125,0.063,0.083,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.054,245,157,82,32,247,337,278,253,224,284,297,301,210,327,335,182,1,235,181,1,1,319,350,LAL
Players,1628398,Kyle Kuzma,Kyle,1610612747,LAL,24.0,16,11,5,0.688,39.0,0.118,0.259,0.141,0.357,0.189,0.0,0.0,0.143,0.1,0.111,0.133,0.222,0.125,0.0,0.0,0.368,0.0,0.196,194,119,180,68,188,262,76,237,54,172,297,301,188,302,297,193,338,192,181,1,407,319,141,LAL
Players,203076,Anthony Davis,Anthony,1610612747,LAL,27.0,27,19,8,0.704,101.0,0.343,0.338,0.339,0.333,0.262,0.548,0.5,0.259,0.313,0.298,0.054,0.176,0.211,0.688,0.667,0.145,0.483,0.393,84,26,254,56,64,20,34,34,61,107,21,23,115,67,79,263,307,138,17,436,187,26,24,LAL
Players,1626188,Quinn Cook,Quinn,1610612747,LAL,27.0,2,0,2,0.0,8.0,0.263,0.286,0.313,0.667,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.273,383,415,82,415,342,65,56,49,9,26,297,301,273,346,365,285,1,235,181,1,427,319,80,LAL
Players,1627936,Alex Caruso,Alex,1610612747,LAL,26.0,21,16,5,0.762,50.0,0.081,0.061,0.074,0.0,0.086,0.119,0.145,0.111,0.162,0.152,0.25,0.0,0.222,0.0,0.0,0.1,0.147,0.076,142,49,180,36,169,349,323,357,224,277,208,189,219,224,247,99,1,129,181,1,121,212,332,LAL
Players,201580,JaVale McGee,JaVale,1610612747,LAL,32.0,6,4,2,0.667,10.0,0.08,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.333,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.143,316,261,82,77,318,351,84,266,224,312,297,301,273,48,170,285,1,235,181,1,252,319,224,LAL
Players,203079,Dion Waiters,Dion,1610612747,LAL,28.0,3,1,2,0.333,6.0,0.154,0.0,0.182,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,364,358,82,331,356,192,340,170,224,54,297,301,273,346,365,285,1,235,181,1,427,319,365,LAL
Players,202340,Avery Bradley,Avery,1610612747,LAL,29.0,12,7,5,0.583,34.0,0.085,0.037,0.1,0.0,0.125,0.0,0.0,0.2,0.045,0.074,0.091,0.25,0.167,0.0,0.0,0.111,0.105,0.026,232,198,180,139,214,343,332,308,224,239,297,301,146,338,342,229,352,158,181,1,132,253,360,LAL
Players,2730,Dwight Howard,Dwight,1610612747,LAL,34.0,17,13,4,0.765,42.0,0.103,0.108,0.083,0.0,0.0,0.154,0.286,0.583,0.294,0.37,0.0,0.143,0.143,0.5,0.0,0.478,0.214,0.103,187,91,148,35,184,305,271,342,224,312,176,90,35,76,41,285,276,178,31,1,426,148,293,LAL
Players,203484,Kentavious Caldwell-Pope,Kentavious,1610612747,LAL,27.0,25,16,9,0.64,82.0,0.102,0.167,0.115,0.238,0.149,0.105,0.099,0.115,0.071,0.085,0.0,0.067,0.357,0.077,0.0,0.196,0.111,0.156,105,49,279,95,102,308,186,284,119,216,224,232,218,323,331,285,218,71,173,1,248,243,206,LAL
Players,201162,Jared Dudley,Jared,1610612747,LAL,34.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,415,28,415,439,403,340,394,224,312,297,301,273,346,365,285,1,235,181,1,1,319,365,LAL
Players,2544,LeBron James,LeBron,1610612747,LAL,35.0,30,20,10,0.667,111.0,0.336,0.3,0.347,0.167,0.323,0.302,0.319,0.222,0.324,0.296,0.744,0.55,0.263,0.0,0.333,0.22,0.286,0.285,56,22,297,77,46,23,48,30,145,69,84,74,131,61,81,4,442,108,181,367,287,85,71,LAL
Players,201980,Danny Green,Danny,1610612747,LAL,33.0,26,18,8,0.692,59.0,0.125,0.118,0.14,0.278,0.283,0.088,0.078,0.095,0.121,0.111,0.111,0.167,0.091,0.0,0.0,0.212,0.105,0.13,98,31,254,63,149,242,254,238,98,91,247,257,236,280,297,208,296,218,181,1,279,253,254,LAL
