team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612765,Detroit Pistons,DET,4,4,1.0,37.5,96.75,0.388,0.444,0.656,26.5,63.5,0.417,0.344,11.0,33.25,0.331
1610612751,Brooklyn Nets,BKN,5,5,1.0,38.4,91.2,0.421,0.481,0.627,27.4,57.2,0.479,0.373,11.0,34.0,0.324
1610612757,Portland Trail Blazers,POR,16,16,1.0,39.06,89.25,0.438,0.504,0.632,27.25,56.44,0.483,0.368,11.81,32.81,0.36
1610612746,LA Clippers,LAC,6,6,1.0,39.83,89.0,0.448,0.512,0.644,28.33,57.33,0.494,0.356,11.5,31.67,0.363
1610612743,Denver Nuggets,DEN,14,14,1.0,39.21,88.29,0.444,0.498,0.685,29.64,60.5,0.49,0.315,9.57,27.79,0.344
1610612749,Milwaukee Bucks,MIL,15,15,1.0,39.8,87.87,0.453,0.526,0.567,27.0,49.8,0.542,0.433,12.8,38.07,0.336
1610612762,Utah Jazz,UTA,5,5,1.0,34.6,86.4,0.4,0.455,0.586,25.2,50.6,0.498,0.414,9.4,35.8,0.263
1610612744,Golden State Warriors,GSW,22,22,1.0,41.09,86.0,0.478,0.549,0.62,28.91,53.32,0.542,0.38,12.18,32.68,0.373
1610612760,Oklahoma City Thunder,OKC,5,5,1.0,37.8,86.0,0.44,0.5,0.635,27.4,54.6,0.502,0.365,10.4,31.4,0.331
1610612755,Philadelphia 76ers,PHI,12,12,1.0,39.42,85.75,0.46,0.515,0.669,30.0,57.33,0.523,0.331,9.42,28.42,0.331
1610612761,Toronto Raptors,TOR,24,24,1.0,37.58,84.58,0.444,0.515,0.593,25.67,50.17,0.512,0.407,11.92,34.42,0.346
1610612759,San Antonio Spurs,SAS,7,7,1.0,39.29,84.57,0.465,0.504,0.765,32.57,64.71,0.503,0.235,6.71,19.86,0.338
1610612738,Boston Celtics,BOS,9,9,1.0,35.56,84.0,0.423,0.491,0.607,24.22,51.0,0.475,0.393,11.33,33.0,0.343
1610612754,Indiana Pacers,IND,4,4,1.0,33.5,83.5,0.401,0.461,0.644,23.5,53.75,0.437,0.356,10.0,29.75,0.336
1610612745,Houston Rockets,HOU,11,11,1.0,36.82,83.36,0.442,0.535,0.487,21.18,40.64,0.521,0.513,15.64,42.73,0.366
1610612753,Orlando Magic,ORL,5,5,1.0,32.2,83.0,0.388,0.451,0.581,21.8,48.2,0.452,0.419,10.4,34.8,0.299
